# j	a_star(j)
# # d2 = 5.016430327692845e-02
# # N = 20000
3674	5.788182257468691e-01
3675	1.789815340921631e-01
3676	4.943515328714476e-01
3677	2.079731539052209e-01
3678	4.745519694423380e-01
3679	2.266077054632576e-02
3680	1.458549584665687e-01
3681	1.234788304653653e-01
3682	3.827884474018719e-01
3683	-3.707108997957005e-03
3684	-1.371653921720465e-01
3685	1.736521945479201e-01
3686	2.355617369119609e-01
3687	-9.047467546549368e-02
3688	-4.692137988968022e-02
3689	7.153742024757920e-02
3690	-2.153082459440423e-01
3691	-4.257975814867588e-02
3692	-5.146833969893893e-01
3693	-2.354085271352006e-01
3694	-4.857069087009042e-01
3695	-2.006542358442088e-01
3696	-1.221582749760199e-01
3697	4.671145500222484e-02
3698	-1.031189207606583e-02
3699	1.284175241904831e-01
3700	1.145053978590249e-01
3701	1.663463328432332e-01
3702	4.386003725626895e-01
3703	1.600585453423385e-01
3704	2.489818706911424e-01
3705	4.292459244733305e-02
3706	3.737194332040397e-01
3707	6.493009056787657e-02
3708	1.126995281888096e-01
3709	-1.115224279191760e-02
3710	-5.227921706600549e-01
3711	-1.482838665139888e-01
3712	-1.037845744944046e-01
3713	-1.419911380896040e-01
3714	1.977311551749064e-01
3715	-1.943315324789035e-01
3716	1.081078673970612e-01
3717	3.735639168794106e-02
3718	-4.531708613570531e-03
3719	5.504254859983837e-02
3720	8.763533267235092e-02
3721	-6.948171691444578e-02
3722	-2.039110214386173e-01
3723	3.553062806070468e-02
3724	-5.167770526107891e-02
3725	7.245240469613881e-02
3726	7.623350279122307e-02
3727	4.858438847735069e-02
3728	-2.354604768540531e-02
3729	1.900184116599791e-01
3730	2.752453927914992e-01
3731	1.825516777432524e-01
3732	-2.183946514787637e-01
3733	3.271628519902973e-02
3734	-2.780070777084885e-01
3735	-1.273489755630484e-01
3736	-1.293091165717997e-01
3737	-7.922537173558709e-02
3738	-4.199885534865698e-01
3739	2.833859817638279e-02
3740	2.223704172345976e-01
3741	-2.838702531693859e-02
3742	-2.630440530371718e-01
3743	-2.623174080878324e-01
3744	-2.169343180876076e-01
3745	-2.235485479771917e-02
3746	-2.903612128343946e-01
3747	-2.911670000805308e-01
3748	-5.040445662187077e-02
3749	-1.849335915672119e-01
3750	-1.491160084642217e-02
3751	-2.359648356023482e-02
3752	-7.779735256561583e-02
3753	-7.769951584567797e-02
3754	-2.426714174089568e-01
3755	-1.937769669227361e-01
3756	-3.866600484642813e-01
3757	-1.156408576260750e-01
3758	-2.135665285953417e-01
3759	8.434265891192655e-02
3760	-7.414058390977581e-02
3761	-5.903007159702307e-02
3762	1.023685762811274e-01
3763	-9.695744861945232e-02
3764	1.197529506886454e-01
3765	1.014444330176393e-01
3766	2.674074172763133e-01
3767	4.209543068498258e-02
3768	-3.990952992224066e-02
3769	5.544462244921029e-03
3770	-5.542146039500107e-01
3771	-9.299189292916818e-02
3772	-5.276806162635262e-01
3773	-2.028595598178100e-01
3774	-7.477653915423659e-01
3775	-2.348228025522313e-01
3776	-3.556467939845238e-01
3777	-3.611593569136884e-01
3778	-3.074278191354688e-01
3779	-8.799082573595510e-02
3780	3.814722092678254e-03
3781	4.143537913179302e-02
3782	3.684186520243845e-01
3783	3.128484546324257e-01
3784	2.677666826702230e-01
3785	-6.069599181844852e-02
3786	5.624733237434461e-01
3787	-6.510566508525328e-02
3788	2.692741276644324e-01
3789	1.006457376802512e-01
3790	3.662146255847744e-01
3791	-1.258906684981949e-02
3792	2.061636647909534e-01
3793	1.241094264498671e-01
3794	3.787609150508280e-01
3795	-1.701794414519336e-01
3796	-9.133802449134661e-02
3797	7.662137682448876e-02
3798	-1.756250399992794e-01
3799	-8.581329293762854e-02
3800	-1.359068088596987e-01
3801	2.912532715671125e-02
3802	-1.970528988768723e-01
3803	3.040027749840115e-02
3804	-2.743895457422774e-01
3805	-4.054382753253790e-02
3806	2.615075433784111e-01
3807	-6.323381296835513e-02
3808	8.683427129504363e-03
3809	-9.742364095993246e-02
3810	-5.784042264853149e-01
3811	-4.881145246877516e-02
3812	1.248357438442053e-01
3813	3.963787391015845e-02
3814	-1.109071521394552e-02
3815	1.976777394148324e-01
3816	2.073884152048267e-01
3817	1.935597412540488e-01
3818	4.285248733774643e-01
3819	3.513713057589285e-01
3820	6.169884060493720e-02
3821	1.649110744050798e-01
3822	1.639337541403873e-01
3823	9.341377622459177e-02
3824	-2.474889060333910e-02
3825	9.035066431391114e-02
3826	-1.306610954731890e-01
3827	-1.371941709246637e-01
3828	4.058157121362009e-01
3829	-5.852401554532098e-02
3830	3.796552206795808e-01
3831	2.423611741513687e-02
3832	1.558698383335344e-01
3833	1.945652266163750e-01
3834	1.341383835334304e-02
3835	3.416895825733248e-01
3836	3.730673510771002e-02
3837	2.699682728455919e-02
3838	3.958373840038015e-01
3839	1.301515769701490e-01
3840	3.914809705775715e-01
3841	1.174992075796780e-01
3842	4.235157107009231e-01
3843	2.539380094925445e-01
3844	2.191154237221119e-01
3845	7.150417260126890e-02
3846	4.988795317284423e-01
3847	1.761697466670964e-01
3848	1.139814353368495e-01
3849	1.220452461338756e-01
3850	2.120145352632020e-01
3851	2.222345758937890e-01
3852	3.980517091974548e-01
3853	2.758635988995011e-01
3854	4.740602034475634e-01
3855	5.045191829140976e-01
3856	1.731509265204463e-01
3857	2.096430953559642e-01
3858	3.864466301109672e-01
3859	8.094547027813764e-03
3860	-3.386365352339892e-01
3861	8.953105585962197e-02
3862	-2.208161759764452e-01
3863	-6.223917936406226e-02
3864	2.396284412244963e-02
3865	-2.298008719586231e-01
3866	-1.764633681369011e-01
3867	-2.145220599146940e-01
3868	2.142228748813536e-02
3869	-1.961053442248497e-01
3870	9.144204223677493e-02
3871	-5.018472718210445e-02
3872	1.357643600027995e-01
3873	8.216058328053000e-02
3874	4.444258874545161e-01
3875	1.401888050059056e-01
3876	6.291685756497482e-01
3877	2.226418641270105e-01
3878	6.250618314352832e-01
3879	2.844592679352477e-01
3880	2.895389676313499e-01
3881	1.255094110858570e-01
3882	4.830419758242609e-01
3883	5.056776406179820e-03
3884	3.187742377756577e-01
3885	-4.139719725156562e-03
3886	3.906033766758044e-01
3887	1.132253225126373e-01
3888	1.002955971626652e-02
3889	8.299395233500688e-02
3890	2.806079249789561e-01
3891	-2.041717318128534e-01
3892	-3.425513889448053e-01
3893	-1.761362433719412e-01
3894	-7.495651049509814e-01
3895	-1.870392811462279e-02
3896	-2.811033856656491e-01
3897	-2.558720655782745e-01
3898	-4.914374360530455e-01
3899	-3.847646249656775e-01
3900	-3.423169175877316e-01
3901	-3.361343379931276e-01
3902	-3.326957518922838e-01
3903	-3.195066164158469e-01
3904	-1.076281185453497e-01
3905	-3.105519273891360e-02
3906	-9.116449937460928e-02
3907	-7.386121629856005e-02
3908	1.041317345186451e-02
3909	-1.762112644489524e-01
3910	-4.446551261176590e-01
3911	2.920735503540638e-02
3912	-1.270556804301871e-01
3913	1.230738373525956e-01
3914	1.131669674204661e-01
3915	6.472745964474222e-02
3916	-1.265380660874794e-01
3917	1.559367635463740e-01
3918	2.763752920600717e-01
3919	1.653403730751849e-01
3920	8.080689949204629e-02
3921	8.610241013431677e-02
3922	2.796822480484229e-01
3923	2.131045486746207e-01
3924	8.235481428301282e-02
3925	1.662620891519877e-01
3926	3.452874679689991e-01
3927	-1.850612047272086e-01
3928	1.349670468408158e-01
3929	1.070084313634864e-01
3930	-5.927401915217823e-01
3931	9.302923839326718e-02
3932	2.118669189581187e-01
3933	8.138966699637170e-03
3934	3.812306336606320e-01
3935	4.402942920272479e-02
3936	1.623773315928998e-02
3937	4.721795296007527e-02
3938	2.252966210923210e-01
3939	2.553250056478479e-01
3940	-1.664486624233276e-01
3941	5.899735363750253e-02
3942	5.958610578465178e-02
3943	1.106365615181719e-01
3944	2.485906885302609e-02
3945	9.950957010164389e-02
3946	-1.868211257922779e-01
3947	-6.317786794331832e-02
3948	2.429016255685559e-01
3949	-1.273150700147384e-01
3950	-2.317997393915453e-01
3951	-2.127054584795287e-02
3952	-2.229463015672863e-01
3953	-1.685824474179986e-01
3954	9.231766775069795e-02
3955	-1.085802530941413e-03
3956	-4.008491291280796e-01
3957	-1.765824279303791e-01
3958	-4.648019981479961e-01
3959	-2.637764415869105e-01
3960	-3.800536637365064e-02
3961	-1.048615873019865e-01
3962	2.450931662670085e-01
3963	-2.081520216562997e-02
3964	2.122039266616482e-01
3965	2.642946397712727e-01
3966	3.439363887586838e-01
3967	1.657440692601704e-01
3968	9.638800568970386e-02
3969	8.815711055970173e-02
3970	2.009002071079683e-01
3971	-4.782794923992654e-03
3972	-3.907895671732588e-01
3973	-2.304830831660503e-01
3974	-3.398171737773989e-01
3975	-1.290784861077999e-01
3976	-1.409902818775721e-01
3977	-1.776833572641665e-01
3978	-3.964829727208731e-02
3979	-1.760364344707480e-01
3980	-3.313987059199093e-01
3981	-1.042473665968916e-01
3982	1.493945789137345e-01
3983	-1.335617022218817e-01
3984	3.537163574106603e-02
3985	-1.850248568675897e-01
3986	-1.501934081676736e-01
3987	2.090843847286334e-02
3988	1.304981341774589e-01
3989	-1.536282231008239e-03
3990	4.460244500551161e-01
3991	-9.685989948727818e-02
3992	-1.414895034976304e-02
3993	2.016012713399171e-02
3994	-2.126104477889996e-01
3995	3.591791744227580e-02
3996	-1.278759057778475e-01
3997	-1.905387572483624e-01
3998	-2.936711536605012e-01
3999	-2.341519642642901e-02
4000	-3.500890818578093e-02
4001	7.380659707538000e-02
4002	-4.146663856650970e-01
4003	6.256952188023688e-03
4004	1.887064608537485e-01
4005	-1.343691175733800e-01
4006	-1.565316173417386e-01
4007	2.279327271738916e-02
4008	-4.535779719084786e-02
4009	5.212679525207695e-02
4010	3.288715843729316e-01
4011	3.302120985875997e-01
4012	3.213050863577396e-02
4013	2.416225211684242e-01
4014	-6.212753880513025e-02
4015	2.140157791888097e-01
4016	1.381343799637623e-02
4017	7.709277316073063e-02
4018	-8.667806057362214e-02
4019	8.384749010489208e-02
4020	-1.617282565499903e-05
4021	-1.255272687543455e-02
4022	-2.935168911093526e-01
4023	-1.489874568098148e-01
4024	-2.589385273553124e-01
4025	-2.513588120914876e-01
4026	-7.462446284356434e-01
4027	-1.307336278460016e-01
4028	-4.593084366406230e-01
4029	-1.266221972295381e-01
4030	-6.402233403505114e-01
4031	-2.738043889911707e-01
4032	-1.803502325887892e-01
4033	-2.305194715526316e-01
4034	-2.316975039872652e-01
4035	-1.539105425488401e-03
4036	2.761579910686154e-02
4037	-1.476679711746964e-01
4038	2.677125995037604e-01
4039	-1.101537089827515e-01
4040	2.582884970794376e-02
4041	6.390640088303585e-02
4042	1.550467155787162e-01
4043	-3.877106073236319e-02
4044	-8.612695900954455e-02
4045	-1.008623376004085e-01
4046	2.129184920898001e-02
4047	2.256189207373340e-01
4048	2.053668450542415e-01
4049	1.557979327713977e-01
4050	2.173211528674515e-01
4051	1.217532488942810e-01
4052	1.812211655314472e-01
4053	1.384783315481674e-01
4054	-1.350364047456543e-01
4055	-2.091979723060028e-01
4056	-1.415494805415337e-01
4057	-1.559569196894916e-01
4058	-2.298631957136478e-01
4059	-2.096899008046384e-01
4060	8.697563523234281e-02
4061	-1.959838234562441e-01
4062	1.429817735853689e-01
4063	-1.539018101520331e-01
4064	-6.839106633815903e-02
4065	1.279832708231232e-01
4066	1.187872861024644e-01
4067	2.746448764230148e-02
4068	8.533385677443789e-02
4069	-5.128675111891264e-02
4070	-3.292024228621193e-01
4071	1.106829180435071e-01
4072	2.952482896417996e-02
4073	1.003274164835980e-01
4074	-2.268882822062332e-01
4075	8.598064782698712e-02
4076	1.266385189532834e-01
4077	-1.985148809393915e-02
4078	3.453921228676590e-02
4079	1.344304946043545e-01
4080	4.138830284119175e-01
4081	3.760802900504098e-01
4082	6.376606058841293e-01
4083	1.934741174688075e-01
4084	5.686446889847601e-01
4085	4.681941423292845e-01
4086	4.664800507407024e-01
4087	2.390710800612140e-01
4088	5.090828564573978e-01
4089	4.728474912947813e-01
4090	9.401322096346532e-01
4091	4.292880485778800e-01
4092	1.072874503442768e+00
4093	4.173682472364388e-01
4094	7.160230708925406e-01
4095	5.386485919627481e-01
4096	3.699760113982584e-01
4097	1.461030794759034e-01
4098	5.397082017372579e-01
4099	1.305957802314337e-01
4100	2.050685467404163e-01
4101	1.012031083196091e-01
4102	2.451326049369574e-01
4103	-5.368673285125667e-02
4104	-5.283415855006977e-02
4105	-1.841140393947117e-01
4106	-3.881681547015121e-01
4107	-1.516104645101963e-01
4108	-4.330236349852258e-01
4109	-1.462117613585408e-01
4110	-6.441823744908703e-01
4111	-1.697761838769540e-02
4112	-1.480857715933037e-01
4113	-1.222477714727483e-01
4114	-2.531271265541061e-01
4115	-1.920348636580964e-01
4116	-2.797987206955721e-01
4117	-8.944090668107109e-02
4118	1.460450665338515e-01
4119	-1.785242750279595e-01
4120	-7.887570162478608e-02
4121	-1.200826177683394e-01
4122	-1.078279359845029e-01
4123	1.555739530076737e-02
4124	1.300288505753208e-01
4125	-1.621419677801291e-01
4126	-1.364644335324804e-01
4127	-7.577876717360287e-02
4128	-1.100140511391438e-01
4129	-6.841948282725784e-02
4130	-4.433493278095692e-01
4131	-1.527107788891829e-01
4132	3.621955825690081e-02
4133	-4.880061120707971e-02
4134	-4.979058029484677e-01
4135	-2.073339457434694e-01
4136	-1.138781579732859e-01
4137	1.791975053959625e-04
4138	-1.517310484115979e-01
4139	-1.990629317584320e-02
4140	7.414906111370671e-02
4141	-2.555084583428856e-04
4142	2.858994407540276e-01
4143	3.777109784447605e-02
4144	2.105122573107497e-01
4145	1.764480750417064e-02
4146	4.334342979100569e-01
4147	2.415991559473608e-01
4148	2.512089796128047e-02
4149	2.217247078802605e-01
4150	4.407470833923671e-02
4151	9.520549979828456e-02
4152	2.954108780167608e-01
4153	2.033760883334650e-01
4154	4.072344539588634e-01
4155	2.241246493635541e-01
4156	2.648258633465085e-01
4157	5.678433417521051e-02
4158	1.877161404665962e-01
4159	-2.647621836514787e-02
4160	-1.868592977862800e-01
4161	5.868414789283365e-02
4162	-3.307815838704511e-01
4163	-2.334313397352223e-01
4164	-5.585490562920075e-01
4165	-2.959317741759342e-01
4166	-5.407089715164868e-01
4167	-2.256748478587993e-01
4168	-3.979828981093632e-01
4169	-2.450042751053217e-01
4170	-8.269639423644705e-01
4171	-2.710172777198684e-01
4172	-5.933976525634357e-01
4173	-8.842024540067715e-02
4174	-4.678650755541705e-01
4175	-1.685279584753169e-01
4176	-1.896193891829686e-01
4177	-1.412172018268061e-01
4178	-3.386283124606943e-01
4179	-1.454399770473107e-01
4180	-6.520695732145890e-02
4181	-2.874153012376380e-01
4182	-6.166293355910083e-01
4183	-2.689285486923966e-01
4184	-2.911663282013821e-01
4185	-2.746037172963576e-01
4186	-6.023752794533437e-01
4187	-1.911979971600310e-01
4188	-2.622982483798504e-01
4189	-2.777861243969596e-02
4190	3.387500794142517e-01
4191	1.235401010417368e-01
4192	1.071577400936058e-01
4193	-5.874508336035891e-02
4194	2.136054670386401e-03
4195	3.016902586666024e-03
4196	1.641895371713158e-01
4197	-1.451203108131554e-01
4198	-6.747384835009716e-02
4199	1.929613365040991e-02
4200	1.749940415100891e-01
4201	1.650588209569588e-01
4202	4.880277459096929e-01
4203	3.104738610415723e-01
4204	3.955566344582138e-01
4205	1.866074293152930e-01
4206	6.090838263049310e-01
4207	5.537412724756993e-02
4208	2.125089087998612e-01
4209	3.583233905735372e-01
4210	3.591656730667864e-01
4211	1.011544107530004e-01
4212	2.021773156053198e-01
4213	3.056864325534287e-02
4214	-7.344893567493460e-02
4215	1.399718191200263e-01
4216	-6.325890159717569e-02
4217	4.170076887983164e-02
4218	-3.034794826924420e-01
4219	4.980254102117159e-02
4220	-2.829102245240115e-01
4221	-1.770906070507870e-01
4222	-3.236417067442767e-01
4223	-1.771978654771219e-01
4224	-2.779273054775889e-01
4225	-1.217386670562682e-01
4226	-3.114193256031710e-01
4227	-1.459857618940578e-01
4228	-2.583675682098728e-01
4229	1.369386391641512e-01
4230	8.933753554016594e-02
4231	2.124562533815537e-01
4232	2.256854983767798e-01
4233	3.215364744306701e-01
4234	3.119121499382629e-01
4235	2.127732629348247e-01
4236	-7.731240354564521e-02
4237	7.270753520309547e-02
4238	3.336510826266850e-01
4239	9.658424144453466e-02
4240	1.551901659727566e-01
4241	1.540928388039826e-01
4242	-1.763653130754487e-01
4243	1.815905460108772e-01
4244	4.308066626587234e-01
4245	2.237243138389965e-01
4246	6.302617407118396e-01
4247	1.676321079426052e-01
4248	3.739554708530378e-01
4249	6.407763155653483e-02
4250	2.968487127904386e-01
4251	3.173800222707474e-01
4252	3.995106025467344e-01
4253	1.741671825696269e-01
4254	5.623415900576660e-01
4255	2.842789146964890e-01
4256	2.644463159776033e-01
4257	1.076948910675924e-01
4258	-6.176077426746485e-02
4259	-2.818560584486539e-03
4260	1.369023054804602e-01
4261	-1.009658476558572e-01
4262	-3.188842230652703e-01
4263	-1.993962892362085e-01
4264	-2.568139940593610e-01
4265	-2.479071271040023e-01
4266	-3.607290266009257e-01
4267	-2.094024111894260e-01
4268	-3.796124404241201e-01
4269	-2.571384678661254e-01
4270	-5.984462836843828e-01
4271	-1.115582933216803e-01
4272	-2.932154984501378e-01
4273	-1.525664289968660e-01
4274	-3.512676667762287e-01
4275	-4.124557238614221e-01
4276	-1.758743904179584e-01
4277	-1.691164197266382e-01
4278	-6.593607814982186e-01
4279	-2.858953755179129e-01
4280	-3.984917821084648e-01
4281	-4.142302136996198e-01
4282	-4.221616887324788e-01
4283	-1.789109709323987e-01
4284	-4.285409128304469e-01
4285	-2.730750858622351e-01
4286	-3.175264253334134e-01
4287	-1.911510398298620e-01
4288	-1.707246582840469e-01
4289	-1.268793500914716e-01
4290	1.253542024018525e-01
4291	-1.641570817335322e-01
4292	-2.539410532074950e-01
4293	3.225194817137116e-02
4294	1.580355700588881e-01
4295	3.035084748024955e-02
4296	1.218812958401569e-01
4297	2.108320929957169e-01
4298	3.551217317398246e-01
4299	8.528171151779840e-02
4300	2.601507924415726e-01
4301	2.278539003749813e-01
4302	-9.400066349522833e-02
4303	3.890943605977464e-03
4304	-1.295061650574286e-02
4305	-2.414824532544441e-01
4306	-2.206185881150427e-01
4307	-1.584656854415758e-01
4308	-3.759240272529362e-01
4309	-9.942322055082126e-02
4310	1.543994512889020e-01
4311	3.886980525208497e-02
4312	-5.125499960957464e-02
4313	-4.190160628982523e-02
4314	1.149209695181687e-01
4315	-9.814937950204242e-02
4316	-3.074484173022000e-01
4317	-1.036047474739283e-01
4318	-1.879528618339041e-02
4319	-1.570252025121517e-01
4320	-1.857622017909549e-01
4321	-1.595419413129484e-01
4322	-3.296137793410985e-01
4323	3.572084981496129e-02
4324	-2.916783851364347e-01
4325	1.266306993217797e-01
4326	-3.556152365661486e-01
4327	9.630272602574014e-02
4328	1.019622985365852e-01
4329	1.235961454261975e-01
4330	4.302887455956502e-01
4331	9.511007872840826e-02
4332	9.987719778882265e-02
4333	6.719313896841210e-02
4334	4.228727556593433e-01
4335	2.177605265305047e-01
4336	3.485322763186914e-01
4337	2.776386386562252e-01
4338	2.061591047557090e-01
4339	1.654933346977011e-01
4340	4.811157728656658e-01
4341	-4.116404370434595e-02
4342	3.067050497140776e-01
4343	4.412208504694475e-02
4344	1.481583564084658e-01
4345	3.486527442286381e-01
4346	5.014508871959500e-01
4347	1.685578434950999e-01
