# j	a_star(j)
# # d2 = 4.845610540691447e-02
# # N = 40000
5457	1.085430691147707e-01
5458	-1.511988363233263e-01
5459	-1.508861727864189e-01
5460	1.566471467001277e-02
5461	-1.767188899908516e-01
5462	-2.150075312178266e-01
5463	-2.623100572720128e-02
5464	-1.045658430130689e-01
5465	-9.804485511182523e-02
5466	2.079740323005738e-01
5467	1.151961878281882e-01
5468	1.379590631968753e-01
5469	2.852306855928012e-02
5470	2.792120829171248e-01
5471	5.368466079852575e-02
5472	-4.211657836802277e-02
5473	-2.774067130522335e-02
5474	-3.307281581948091e-01
5475	-3.726247157403961e-02
5476	-7.301004949240321e-02
5477	1.238524511225283e-02
5478	-4.986890415555433e-01
5479	-1.620113915204792e-02
5480	-6.431307701344968e-02
5481	-1.951957417021235e-01
5482	-1.187572362113054e-01
5483	-1.743684248945576e-02
5484	-2.535764524163745e-01
5485	-4.395122648255765e-02
5486	1.822924854956681e-01
5487	-2.168619911948820e-02
5488	-9.813199770641511e-02
5489	-1.821439126023643e-01
5490	-1.200462217679953e-01
5491	-4.744779337263592e-02
5492	1.457392167935185e-01
5493	-9.632050536528965e-02
5494	2.433267227045081e-01
5495	9.015002946653830e-02
5496	-7.790111805574303e-02
5497	-9.788988131514902e-02
5498	-8.091642442637739e-02
5499	-1.213803027085198e-01
5500	-5.111796137906664e-02
5501	-9.780843797639429e-03
5502	-4.206371763082378e-01
5503	-1.529599167876706e-02
5504	-8.168390266527265e-02
5505	-9.713478494650051e-03
5506	-1.319958513854330e-01
5507	-3.578416228812818e-02
5508	6.548941373256134e-02
5509	-8.108171431729942e-02
5510	-3.236071194937899e-01
5511	1.905006883317088e-01
5512	3.305698433718688e-02
5513	2.990894777761348e-02
5514	3.500802600744200e-01
5515	1.126238087489673e-02
5516	8.387214737719315e-02
5517	3.799364357556110e-01
5518	5.065247418869437e-01
5519	3.670733050680460e-01
5520	5.159696442768257e-01
5521	3.745726215100212e-01
5522	6.281849221543353e-01
5523	4.718106466449700e-01
5524	5.013179086193039e-01
5525	2.213465617104754e-01
5526	4.277810919667511e-01
5527	3.059023736777722e-01
5528	2.800735576776154e-01
5529	3.214487382596116e-01
5530	-2.948908700132164e-01
5531	1.104596377553105e-01
5532	-2.530213284030134e-01
5533	-4.026813106353604e-02
5534	-2.195569561250049e-01
5535	-2.597087701001178e-01
5536	-1.959446490032425e-01
5537	-2.168438178212838e-02
5538	-6.210965035055096e-01
5539	-1.021601728176541e-01
5540	-3.407220685049997e-01
5541	-2.058459772983336e-01
5542	7.536701639767511e-02
5543	-6.538874738675660e-03
5544	-1.773107852556915e-01
5545	-2.222142672235183e-03
5546	9.546004561043139e-02
5547	4.980973953783734e-02
5548	-1.553683135479989e-01
5549	3.363191235184186e-03
5550	-1.688904015812408e-01
5551	1.255641076836002e-01
5552	-2.071304686858586e-01
5553	-3.142319768748274e-02
5554	-2.229608480271562e-01
5555	6.869372741051001e-02
5556	-1.185685885360231e-01
5557	1.573094093473468e-01
5558	2.882282657317704e-01
5559	3.053598595048519e-01
5560	1.015903826285086e-01
5561	1.467771910929499e-01
5562	2.736002406453858e-02
5563	1.807619129924119e-01
5564	-1.679418517993437e-02
5565	1.289465378589023e-01
5566	-5.289351270957462e-02
5567	9.262847019138493e-02
5568	1.044381949456476e-01
5569	1.117096978281838e-01
5570	2.189944151867021e-01
5571	1.139678603230189e-01
5572	-2.294121641410845e-01
5573	2.581118588209784e-03
5574	8.260533537452162e-02
5575	-2.986945612343018e-03
5576	-1.781176661956592e-01
5577	-1.253934541901169e-01
5578	-3.329816958293054e-01
5579	-2.589029610259730e-01
5580	-2.871191854081290e-01
5581	-1.840745670294887e-01
5582	-3.979832475830162e-01
5583	-2.345298959313207e-01
5584	-3.879575758798235e-01
5585	-2.769838315187568e-01
5586	-3.012796806465703e-01
5587	-1.553036560045762e-01
5588	-3.967045836650557e-01
5589	-1.004935503055129e-01
5590	-5.389005919335955e-01
5591	-8.533136885500490e-02
5592	-2.648967427390297e-01
5593	-2.998623231168279e-02
5594	-2.585844448694491e-01
5595	-1.500254878724997e-01
5596	-1.293196716561865e-01
5597	-1.869858799216549e-01
5598	-3.705062121453948e-01
5599	-2.216554034600402e-01
5600	-1.662269841629157e-01
5601	-3.382563912963109e-01
5602	-4.079757156517149e-01
5603	-3.023326489613275e-01
5604	-5.389115874918006e-01
5605	-6.648090939725454e-02
5606	-3.381363038309233e-01
5607	-1.355348721283004e-01
5608	-2.852426044026571e-01
5609	-2.157351655037137e-01
5610	1.010870730000434e-01
5611	-2.216376858205857e-01
5612	-4.070045506648302e-01
5613	-1.511176577406464e-01
5614	5.225395126312199e-02
5615	-9.917744100951055e-02
5616	4.914510406867698e-03
5617	-6.816452280691837e-02
5618	1.672352683299861e-02
5619	-5.066360075823736e-02
5620	-1.020423134397389e-01
5621	1.226404968734955e-01
5622	2.595816397400311e-01
5623	2.967215659606075e-02
5624	9.722220872988999e-02
5625	1.327036574863043e-02
5626	2.307739001620553e-01
5627	-6.216773332753919e-02
5628	2.557756651370118e-01
5629	-9.505588821961752e-02
5630	2.077513772724393e-01
5631	-1.188191431691882e-01
5632	6.018913395337705e-02
5633	-5.321196677610866e-02
5634	1.001951529990144e-01
5635	6.873661916418191e-03
5636	2.197254895097248e-01
5637	-3.110174933872332e-02
5638	6.579036501655020e-02
5639	6.113651939317361e-02
5640	1.984676871675669e-01
5641	1.141467373009009e-01
5642	-2.010714106466881e-01
5643	1.776336309386377e-01
5644	-1.141998787784532e-02
5645	5.611229241750888e-02
5646	3.788657155707612e-01
5647	2.194367874746699e-01
5648	2.222227653738213e-01
5649	3.169394539569773e-01
5650	7.272859888079422e-02
5651	2.737369139177663e-01
5652	3.205382889345580e-01
5653	3.094874368681879e-01
5654	4.792704526194780e-01
5655	2.357535204459689e-03
5656	1.775452823054082e-01
5657	1.677566578893907e-01
5658	-3.409360171447626e-01
5659	1.107145807994739e-01
5660	-1.762700617851460e-01
5661	-1.138460238633560e-01
5662	7.118016026649245e-02
5663	-9.000598198481349e-02
5664	-2.310397647106281e-01
5665	-1.710410076214842e-02
5666	-3.135103368373686e-01
5667	-2.159588123225500e-01
5668	-3.769916048961353e-01
5669	-1.314968623274627e-01
5670	-1.962755018549670e-01
5671	-1.806100974382645e-01
5672	-1.910923799136590e-01
5673	-5.645883879430616e-02
5674	-2.089492969371396e-01
5675	-1.546966879526592e-01
5676	2.189585286828593e-01
5677	-1.293279794630532e-01
5678	1.040008997815293e-01
5679	1.093320347690169e-01
5680	4.987013387191180e-02
5681	1.006119828168343e-01
5682	3.289741706878039e-01
5683	1.764504648716278e-02
5684	7.402273282434819e-02
5685	1.859853740360339e-01
5686	-5.282579336624640e-02
5687	7.702631286460214e-03
5688	1.803573808660698e-01
5689	9.130638561477220e-02
5690	4.741708403573386e-01
5691	1.254833699122421e-01
5692	2.807091137607122e-01
5693	1.265766081449513e-01
5694	-1.438528409224776e-02
5695	2.900289657482226e-01
5696	1.588668115389534e-01
5697	-2.426941926413563e-02
5698	-1.519220840238203e-01
5699	-2.700464834497016e-02
5700	1.639468891972674e-01
5701	-2.484810023030468e-02
5702	1.533558554854391e-02
5703	-1.240858564578971e-01
5704	1.201987303030741e-01
5705	2.164316148491046e-01
5706	3.261998712776212e-02
5707	1.008235275743183e-03
5708	2.378236483309986e-01
5709	9.912034097951017e-02
5710	4.515685161101906e-01
5711	1.120475330899840e-01
5712	2.138389444717723e-01
5713	2.174978850157775e-02
5714	7.274782338134173e-02
5715	1.196787011904586e-01
5716	2.225077687094704e-01
5717	1.019570588975014e-01
5718	3.197992845759605e-01
5719	1.989514620039538e-01
5720	1.367247798750425e-01
5721	-9.656924302759540e-02
5722	-1.461855892880589e-01
5723	-1.258598796149734e-01
5724	3.835255603294697e-02
5725	1.630829951381237e-02
5726	2.795201120741022e-01
5727	1.021182155775432e-01
5728	1.220006692518626e-01
5729	1.250763462380251e-02
5730	-1.051079653408485e-01
5731	3.596091352963571e-02
5732	3.368254123706839e-01
5733	1.219205003553703e-01
5734	5.106000534103150e-01
5735	3.541283773447207e-01
5736	3.847272624412429e-01
5737	3.114740715964975e-01
5738	4.970844364702494e-01
5739	1.990002007799597e-01
5740	5.788767702192675e-01
5741	1.860281629782345e-01
5742	2.717253955618659e-01
5743	1.260074028898021e-01
5744	1.199504580728824e-01
5745	1.358789316758151e-01
5746	-3.432765451150204e-02
5747	-1.076250879260271e-02
5748	-1.559802214929207e-01
5749	1.077642072956728e-02
5750	-6.298934923192936e-02
5751	-8.557533356519108e-02
5752	-2.360221582974204e-02
5753	-1.372505158425589e-01
5754	-3.944011982683863e-01
5755	-1.829583394026163e-01
5756	-2.498871977565190e-02
5757	-4.579673818901694e-02
5758	-1.608998469192981e-01
5759	-1.708711125013866e-01
5760	-1.095404960692372e-01
5761	-1.625488094589262e-01
5762	-5.150601392676080e-02
5763	5.497975150337190e-02
5764	-3.152485247427524e-01
5765	-1.978514581300745e-01
5766	-1.985376836158777e-01
5767	-2.329309735623643e-01
5768	-3.027107290618291e-01
5769	-2.083808169601055e-01
5770	-3.465399394119437e-02
5771	-2.784025648110786e-01
5772	-3.248210639539437e-02
5773	-2.669221360629188e-01
5774	-2.762773614799975e-01
5775	-2.501803336932392e-01
5776	-1.468597290511724e-01
5777	-1.265288474368025e-01
5778	-5.902039741947030e-02
5779	1.756908318291198e-02
5780	9.591554259355546e-02
5781	2.010790040257438e-01
5782	5.397696677490638e-02
5783	2.061899782731058e-01
5784	2.213840197493107e-01
5785	3.163527183515821e-01
5786	4.610808819466524e-01
5787	1.091895867918462e-01
5788	2.964720680919266e-01
5789	1.572480877325629e-02
5790	-1.127673000161350e-01
5791	9.218457665025948e-02
5792	1.132206986614557e-01
5793	-8.624930648633559e-02
5794	5.188421269600055e-02
5795	8.552247307099917e-02
5796	1.289415486093052e-01
5797	2.079594237095049e-01
5798	3.943178317017947e-01
5799	1.259027923979321e-01
5800	1.970612480212722e-01
5801	1.138528237904071e-01
5802	4.184527415487185e-01
5803	-1.842861827357305e-02
5804	2.424682425200762e-01
5805	5.204812868851382e-02
5806	9.855693231041272e-02
5807	2.811062516194154e-02
5808	2.178349422848652e-01
5809	-3.878863889703472e-02
5810	-2.798318670769839e-01
5811	1.528679043409085e-01
5812	6.576585200574969e-02
5813	-4.943022881562605e-02
5814	1.002835177644340e-01
5815	-2.024229209336852e-01
5816	-1.535592544489129e-01
5817	-2.249648094701847e-04
5818	-1.694689648281555e-01
5819	-4.821046722675254e-02
5820	3.270334482482289e-01
5821	6.312511887854491e-02
5822	1.517705655184561e-01
5823	2.096724921367669e-01
5824	1.809818304293982e-02
5825	6.300245910535686e-02
5826	2.749683860609646e-01
5827	6.231985256603518e-02
5828	-1.326993251558039e-01
5829	1.957461755617583e-01
5830	-3.500761469265400e-01
5831	2.412611383438263e-02
5832	4.718688042367325e-02
5833	-6.604047089114154e-02
5834	-4.808786758770037e-02
5835	8.695919628237415e-02
5836	1.414250196856372e-01
5837	3.738804912628466e-02
5838	-9.251443752488030e-02
5839	1.908954677394799e-01
5840	3.345027383586011e-01
5841	1.274781699660543e-01
5842	5.113310966416671e-01
5843	2.976346198107170e-01
5844	1.532716687298801e-01
5845	3.813095938217579e-01
5846	4.999497112877060e-01
5847	1.589974138343025e-01
5848	3.504265928355193e-01
5849	2.229873086228830e-01
5850	3.328317579599529e-01
5851	1.208131406955435e-01
5852	3.541156113197087e-01
5853	1.973242277942606e-03
5854	3.912872930332661e-02
5855	4.021771205530794e-02
5856	2.631791321781325e-01
5857	2.601245747497206e-01
5858	4.250529564252979e-01
5859	3.150467732568754e-01
5860	1.903351678432003e-01
5861	3.108085027081138e-01
5862	4.528083257948470e-01
5863	3.785158987815839e-01
5864	2.953367760364499e-01
5865	2.156921300621251e-01
5866	4.799836817770091e-01
5867	2.922221870435304e-01
5868	2.445097192459530e-01
5869	2.269220231722094e-01
5870	3.369438037571238e-01
5871	1.267938724301232e-01
5872	3.085967869160058e-02
5873	8.713980908564914e-02
5874	-3.209546799459881e-01
5875	1.391676302187370e-01
5876	-1.556778207073178e-01
5877	1.344891412208032e-02
5878	-7.704534762123619e-02
5879	8.645087494247922e-02
5880	2.612892037852581e-02
5881	1.581589664627415e-01
5882	3.610367907153441e-01
5883	1.888910150181859e-01
5884	2.732615983721955e-01
5885	2.317415356665153e-01
5886	8.175681070161235e-02
5887	9.388720379833318e-02
5888	6.449496984096144e-02
5889	8.794351545730185e-02
5890	-2.732123590940491e-01
5891	-7.529939903566957e-02
5892	-2.471028708956813e-01
5893	-6.720682693128430e-02
5894	4.725227359563691e-02
5895	-6.795181096465222e-02
5896	-4.390971248675073e-02
5897	1.940572115586266e-02
5898	3.792228775647598e-02
5899	-1.979741448037189e-02
5900	3.365184349079714e-02
5901	1.534077908820308e-01
5902	3.657737130279118e-02
5903	-3.510879580890492e-02
5904	-1.821522439345854e-01
5905	-2.085836175872477e-01
5906	-3.403604700345895e-01
5907	-7.495573170681109e-02
5908	-4.536395336859048e-01
5909	-2.375226592309481e-01
5910	-5.714090144449123e-01
5911	-2.407765771052723e-01
5912	-2.757464700840894e-01
5913	-2.485089909514027e-01
5914	-3.080044383236288e-01
5915	-2.928356472929417e-01
5916	4.145464730053992e-02
5917	-1.690669040121072e-01
5918	6.715376758962040e-02
5919	-1.204781319310529e-01
5920	-1.537316246340239e-02
5921	-1.097754102622780e-01
5922	4.286473467481166e-02
5923	-7.706874270762826e-02
5924	1.391694847874639e-02
5925	-1.273736511033001e-01
5926	-1.299569779879539e-01
5927	-1.668719998823495e-01
5928	-1.143436736565800e-01
5929	-2.173197156611214e-01
5930	3.629252786910148e-02
5931	-2.483566598124553e-01
5932	-1.186937316015043e-01
5933	-2.489880566030922e-01
5934	-4.948149102011362e-01
5935	-2.334112366418930e-01
5936	-2.937303328727234e-01
5937	-3.340643247463926e-01
5938	-3.155622611590650e-01
5939	-2.158771913829380e-01
5940	-1.771500888422724e-01
5941	-2.190703823410820e-01
5942	-1.959248552263283e-01
5943	1.866941032853227e-03
5944	-4.726793596193719e-02
5945	1.052161526460430e-01
5946	2.021813841702269e-01
5947	-4.496824996989826e-02
5948	1.301253060266502e-01
5949	8.488926107217962e-02
5950	2.654185510776297e-01
5951	2.720890843844421e-02
5952	2.178839253892877e-01
5953	8.871503174246932e-02
5954	3.852120655456126e-01
5955	1.156088152396247e-01
5956	2.799885739032292e-01
5957	1.204774806697555e-01
5958	1.511066723850641e-01
5959	1.178092342956370e-02
5960	1.782366052968206e-01
5961	-3.172783244101456e-02
5962	3.138433398834659e-01
5963	1.600163341500610e-02
5964	4.155904443263412e-01
5965	1.316733663631032e-02
5966	3.553575912118422e-01
5967	6.697496825615008e-02
5968	2.426825498303580e-01
5969	3.149832067347778e-02
5970	-2.689844233712275e-03
5971	7.278987586400705e-04
5972	3.221407080453687e-01
5973	2.403500605339576e-01
5974	4.328684668067803e-01
5975	1.067577663216872e-01
5976	3.166040686311306e-01
5977	6.400476766518544e-02
5978	8.988968533438095e-02
5979	5.894731611931579e-02
5980	4.475915888412773e-01
5981	8.643243451182692e-02
5982	3.742336672141476e-01
5983	1.041487505776698e-01
5984	2.761771351989555e-01
5985	1.786232610475651e-01
5986	3.555440695084640e-01
5987	1.475075894033583e-01
5988	5.726567670085771e-02
5989	1.843591283280610e-02
5990	3.271936558668728e-01
5991	-6.160644875183271e-02
5992	1.934330493624821e-02
5993	-7.880429893972825e-02
5994	-8.421806375545093e-02
5995	2.587482304083287e-02
5996	-5.432598389354572e-02
5997	-2.967103440995222e-01
5998	-2.808620174678805e-01
5999	-3.313994596004336e-01
6000	-2.924033719585374e-01
6001	-3.125804490781407e-01
6002	-4.034712536399753e-01
6003	-2.948762056060668e-01
6004	-4.527571893324165e-01
6005	-2.430737785058676e-01
6006	-4.375764758584741e-02
6007	-1.591775507730374e-01
6008	-1.548053892479417e-01
6009	-1.256271134921168e-01
6010	1.822490174602899e-01
6011	8.474071385046311e-02
6012	2.778810346243032e-02
6013	-6.155227636812236e-04
6014	1.216814469632211e-01
6015	5.813996722955367e-02
6016	-2.679108487105676e-02
6017	-1.278686598145703e-01
6018	-3.677459075020001e-01
6019	-1.842578142736846e-01
6020	1.313944680975777e-01
6021	-2.384452216810389e-01
6022	-2.030264408449931e-01
6023	-1.709198073095668e-01
6024	-2.109395778317207e-01
6025	-5.800356001274432e-02
6026	2.786752640301063e-02
6027	-7.199949739523287e-02
6028	-2.450619495752571e-01
6029	-5.278359379959002e-02
6030	-2.572030819668635e-01
6031	-1.112132657298302e-01
6032	-1.871366046000823e-01
6033	-2.109391642679319e-01
6034	-4.511654589005599e-03
6035	9.948235897929905e-03
6036	-3.993336148510575e-01
6037	-7.512727625259652e-02
6038	-2.102351078286942e-01
6039	-2.208138305966741e-01
6040	-1.512251324225871e-01
6041	-5.238199371008458e-02
6042	-4.254538086524650e-01
6043	1.023184798697119e-02
6044	1.349044384455992e-02
6045	-1.805813042813396e-01
6046	-7.124567043293713e-02
6047	4.422851297516554e-02
6048	-1.566953848487575e-02
6049	5.312198124743855e-02
6050	-1.858695193115212e-02
6051	9.338191060781134e-02
6052	-7.347355889806141e-02
6053	1.146522570978021e-01
6054	2.265481683221352e-01
6055	2.426670208461736e-01
6056	7.052579111350996e-02
6057	1.622364262363835e-01
6058	2.404881461530488e-01
6059	7.884413820523437e-02
6060	4.009307240748321e-01
6061	2.243012949674806e-01
6062	3.828641987133801e-01
6063	2.310841587156889e-01
6064	1.594961453001679e-01
6065	1.058306149069480e-01
6066	1.304620378648450e-01
6067	1.669504331681795e-01
6068	-3.465386786072597e-02
6069	1.093745139775992e-01
6070	1.482570744448401e-01
6071	2.898971603740507e-02
6072	4.300999441938444e-02
6073	2.896843237725612e-02
6074	-1.343768001840499e-01
6075	7.180791678713382e-02
6076	2.019110030428899e-02
6077	-2.650914854005343e-02
6078	9.588736297435151e-02
6079	5.687300361448168e-03
6080	-7.471344559837795e-02
6081	-1.752196334826031e-02
6082	-1.009970813961783e-01
6083	1.381612375566027e-01
6084	3.877223472403257e-02
6085	1.167588513059362e-02
6086	1.811457208076920e-01
6087	5.251559527760877e-02
6088	7.383029776412720e-02
6089	8.266185074127626e-02
6090	5.004281659963313e-01
6091	8.312443641711276e-02
6092	1.634601635845184e-01
6093	1.509366158790660e-01
6094	2.677100117760721e-01
6095	1.748122091595920e-01
6096	3.967184831427996e-03
6097	1.178375072845023e-01
6098	-1.113972904442481e-01
6099	9.219295367705684e-02
6100	-8.763715912904755e-03
6101	8.345277499218587e-02
6102	-1.827086404834512e-01
6103	2.884122061479240e-02
6104	-7.722766386754937e-02
6105	-1.049676556302007e-01
6106	3.334753006127976e-07
6107	-6.671630896378167e-02
6108	-3.194688067549083e-01
6109	-1.114365882613959e-01
6110	-5.156618993422294e-01
6111	-5.733581779690087e-02
6112	-1.407528555835095e-01
6113	-1.902769994649283e-02
6114	-7.456100155481507e-02
6115	-1.606292671194307e-01
6116	-3.642226978047334e-01
6117	-7.196467213563572e-02
6118	-5.414170797263858e-01
6119	-1.143484278553894e-01
6120	-3.375499895493927e-02
6121	-4.122452057147154e-02
6122	-1.010439983478295e-01
6123	1.479914337316120e-01
6124	2.012176633490165e-02
6125	5.458047679149761e-03
6126	3.069098498484425e-01
6127	7.080332710729244e-03
6128	6.214344250139954e-02
6129	2.602851172376466e-01
6130	2.232119139026214e-01
6131	1.105403447774371e-01
6132	3.504634179954432e-01
