gcd_class	dim	lambda_min	lambda_max	trace	frobenius_norm	condition
17838	2	6.269194200588604e-6	9.959278568606879e-5	1.058619798866574e-4	9.978990809012664e-5	1.588606e1
17839	2	6.268817678088294e-6	9.958703463088074e-5	1.058558523089690e-4	9.978414474080214e-5	1.588610e1
17840	2	6.268441181028444e-6	9.958128459199334e-5	1.058497257730218e-4	9.977838240737113e-5	1.588613e1
17841	2	6.268064709404700e-6	9.957553556905775e-5	1.058436002784625e-4	9.977262108948512e-5	1.588617e1
17842	2	6.267688263212658e-6	9.956978756172515e-5	1.058374758249378e-4	9.976686078679578e-5	1.588621e1
17843	2	6.267311842447957e-6	9.956404056964691e-5	1.058313524120949e-4	9.976110149895491e-5	1.588624e1
17844	2	6.266935447106216e-6	9.955829459247449e-5	1.058252300395807e-4	9.975534322561439e-5	1.588628e1
17845	2	6.266559077183062e-6	9.955254962985954e-5	1.058191087070426e-4	9.974958596642631e-5	1.588632e1
17846	2	6.266182732674124e-6	9.954680568145376e-5	1.058129884141279e-4	9.974382972104279e-5	1.588636e1
17847	2	6.265806413575034e-6	9.954106274690910e-5	1.058068691604841e-4	9.973807448911620e-5	1.588639e1
17848	2	6.265430119881413e-6	9.953532082587748e-5	1.058007509457589e-4	9.973232027029890e-5	1.588643e1
17849	2	6.265053851588909e-6	9.952957991801108e-5	1.057946337696000e-4	9.972656706424353e-5	1.588647e1
17850	2	6.264677608693141e-6	9.952384002296218e-5	1.057885176316553e-4	9.972081487060276e-5	1.588651e1
17851	2	6.264301391189754e-6	9.951810114038314e-5	1.057824025315729e-4	9.971506368902941e-5	1.588654e1
17852	2	6.263925199074385e-6	9.951236326992653e-5	1.057762884690009e-4	9.970931351917644e-5	1.588658e1
17853	2	6.263549032342656e-6	9.950662641124500e-5	1.057701754435876e-4	9.970356436069695e-5	1.588662e1
17854	2	6.263172890990229e-6	9.950089056399132e-5	1.057640634549815e-4	9.969781621324415e-5	1.588666e1
17855	2	6.262796775012731e-6	9.949515572781841e-5	1.057579525028311e-4	9.969206907647141e-5	1.588670e1
17856	2	6.262420684405811e-6	9.948942190237932e-5	1.057518425867851e-4	9.968632295003216e-5	1.588674e1
17857	2	6.262044619165106e-6	9.948368908732726e-5	1.057457337064924e-4	9.968057783358005e-5	1.588677e1
17858	2	6.261668579286267e-6	9.947795728231551e-5	1.057396258616018e-4	9.967483372676881e-5	1.588681e1
17859	2	6.261292564764935e-6	9.947222648699752e-5	1.057335190517625e-4	9.966909062925231e-5	1.588685e1
17860	2	6.260916575596763e-6	9.946649670102687e-5	1.057274132766236e-4	9.966334854068457e-5	1.588689e1
17861	2	6.260540611777406e-6	9.946076792405724e-5	1.057213085358347e-4	9.965760746071968e-5	1.588693e1
17862	2	6.260164673302511e-6	9.945504015574248e-5	1.057152048290450e-4	9.965186738901191e-5	1.588697e1
17863	2	6.259788760167720e-6	9.944931339573652e-5	1.057091021559042e-4	9.964612832521563e-5	1.588701e1
17864	2	6.259412872368695e-6	9.944358764369350e-5	1.057030005160622e-4	9.964039026898542e-5	1.588705e1
17865	2	6.259037009901095e-6	9.943786289926760e-5	1.056968999091687e-4	9.963465321997587e-5	1.588709e1
17866	2	6.258661172760582e-6	9.943213916211314e-5	1.056908003348737e-4	9.962891717784177e-5	1.588713e1
17867	2	6.258285360942794e-6	9.942641643188468e-5	1.056847017928275e-4	9.962318214223805e-5	1.588717e1
17868	2	6.257909574443398e-6	9.942069470823677e-5	1.056786042826802e-4	9.961744811281972e-5	1.588721e1
17869	2	6.257533813258069e-6	9.941497399082414e-5	1.056725078040822e-4	9.961171508924195e-5	1.588725e1
17870	2	6.257158077382453e-6	9.940925427930173e-5	1.056664123566842e-4	9.960598307116003e-5	1.588729e1
17871	2	6.256782366812228e-6	9.940353557332443e-5	1.056603179401367e-4	9.960025205822940e-5	1.588733e1
17872	2	6.256406681543050e-6	9.939781787254748e-5	1.056542245540905e-4	9.959452205010561e-5	1.588737e1
17873	2	6.256031021570593e-6	9.939210117662602e-5	1.056481321981966e-4	9.958879304644433e-5	1.588741e1
17874	2	6.255655386890511e-6	9.938638548521553e-5	1.056420408721060e-4	9.958306504690138e-5	1.588745e1
17875	2	6.255279777498489e-6	9.938067079797146e-5	1.056359505754700e-4	9.957733805113270e-5	1.588749e1
17876	2	6.254904193390192e-6	9.937495711454951e-5	1.056298613079397e-4	9.957161205879437e-5	1.588753e1
17877	2	6.254528634561293e-6	9.936924443460540e-5	1.056237730691667e-4	9.956588706954256e-5	1.588757e1
17878	2	6.254153101007467e-6	9.936353275779505e-5	1.056176858588025e-4	9.956016308303362e-5	1.588761e1
17879	2	6.253777592724395e-6	9.935782208377449e-5	1.056115996764989e-4	9.955444009892401e-5	1.588765e1
17880	2	6.253402109707740e-6	9.935211241219989e-5	1.056055145219076e-4	9.954871811687031e-5	1.588769e1
17881	2	6.253026651953188e-6	9.934640374272752e-5	1.055994303946807e-4	9.954299713652921e-5	1.588773e1
17882	2	6.252651219456411e-6	9.934069607501383e-5	1.055933472944702e-4	9.953727715755758e-5	1.588777e1
17883	2	6.252275812213110e-6	9.933498940871530e-5	1.055872652209284e-4	9.953155817961240e-5	1.588781e1
17884	2	6.251900430218951e-6	9.932928374348869e-5	1.055811841737076e-4	9.952584020235075e-5	1.588785e1
17885	2	6.251525073469619e-6	9.932357907899072e-5	1.055751041524603e-4	9.952012322542986e-5	1.588790e1
17886	2	6.251149741960801e-6	9.931787541487838e-5	1.055690251568392e-4	9.951440724850708e-5	1.588794e1
17887	2	6.250774435688197e-6	9.931217275080869e-5	1.055629471864969e-4	9.950869227123992e-5	1.588798e1
17888	2	6.250399154647470e-6	9.930647108643887e-5	1.055568702410863e-4	9.950297829328596e-5	1.588802e1
17889	2	6.250023898834328e-6	9.930077042142623e-5	1.055507943202606e-4	9.949726531430297e-5	1.588806e1
17890	2	6.249648668244462e-6	9.929507075542821e-5	1.055447194236727e-4	9.949155333394884e-5	1.588810e1
17891	2	6.249273462873546e-6	9.928937208810239e-5	1.055386455509759e-4	9.948584235188151e-5	1.588815e1
17892	2	6.248898282717299e-6	9.928367441910648e-5	1.055325727018238e-4	9.948013236775914e-5	1.588819e1
17893	2	6.248523127771407e-6	9.927797774809827e-5	1.055265008758697e-4	9.947442338124001e-5	1.588823e1
17894	2	6.248147998031554e-6	9.927228207473574e-5	1.055204300727673e-4	9.946871539198245e-5	1.588827e1
17895	2	6.247772893493447e-6	9.926658739867699e-5	1.055143602921704e-4	9.946300839964500e-5	1.588832e1
17896	2	6.247397814152795e-6	9.926089371958024e-5	1.055082915337330e-4	9.945730240388629e-5	1.588836e1
17897	2	6.247022760005291e-6	9.925520103710383e-5	1.055022237971091e-4	9.945159740436511e-5	1.588840e1
17898	2	6.246647731046633e-6	9.924950935090622e-5	1.054961570819528e-4	9.944589340074033e-5	1.588844e1
17899	2	6.246272727272536e-6	9.924381866064599e-5	1.054900913879185e-4	9.944019039267097e-5	1.588849e1
17900	2	6.245897748678692e-6	9.923812896598190e-5	1.054840267146606e-4	9.943448837981621e-5	1.588853e1
17901	2	6.245522795260815e-6	9.923244026657278e-5	1.054779630618336e-4	9.942878736183530e-5	1.588857e1
17902	2	6.245147867014611e-6	9.922675256207765e-5	1.054719004290923e-4	9.942308733838766e-5	1.588862e1
17903	2	6.244772963935793e-6	9.922106585215557e-5	1.054658388160914e-4	9.941738830913280e-5	1.588866e1
17904	2	6.244398086020070e-6	9.921538013646581e-5	1.054597782224859e-4	9.941169027373043e-5	1.588870e1
17905	2	6.244023233263156e-6	9.920969541466775e-5	1.054537186479309e-4	9.940599323184028e-5	1.588875e1
17906	2	6.243648405660752e-6	9.920401168642085e-5	1.054476600920816e-4	9.940029718312231e-5	1.588879e1
17907	2	6.243273603208600e-6	9.919832895138473e-5	1.054416025545933e-4	9.939460212723656e-5	1.588883e1
17908	2	6.242898825902385e-6	9.919264720921917e-5	1.054355460351215e-4	9.938890806384316e-5	1.588888e1
17909	2	6.242524073737841e-6	9.918696645958402e-5	1.054294905333218e-4	9.938321499260245e-5	1.588892e1
17910	2	6.242149346710684e-6	9.918128670213928e-5	1.054234360488500e-4	9.937752291317485e-5	1.588896e1
17911	2	6.241774644816652e-6	9.917560793654508e-5	1.054173825813617e-4	9.937183182522088e-5	1.588901e1
17912	2	6.241399968051438e-6	9.916993016246170e-5	1.054113301305131e-4	9.936614172840126e-5	1.588905e1
17913	2	6.241025316410774e-6	9.916425337954952e-5	1.054052786959603e-4	9.936045262237676e-5	1.588910e1
17914	2	6.240650689890398e-6	9.915857758746905e-5	1.053992282773594e-4	9.935476450680836e-5	1.588914e1
17915	2	6.240276088486024e-6	9.915290278588090e-5	1.053931788743669e-4	9.934907738135709e-5	1.588919e1
17916	2	6.239901512193386e-6	9.914722897444585e-5	1.053871304866392e-4	9.934339124568413e-5	1.588923e1
17917	2	6.239526961008213e-6	9.914155615282485e-5	1.053810831138330e-4	9.933770609945081e-5	1.588927e1
17918	2	6.239152434926225e-6	9.913588432067884e-5	1.053750367556051e-4	9.933202194231858e-5	1.588932e1
17919	2	6.238777933943170e-6	9.913021347766898e-5	1.053689914116121e-4	9.932633877394899e-5	1.588936e1
17920	2	6.238403458054770e-6	9.912454362345660e-5	1.053629470815114e-4	9.932065659400374e-5	1.588941e1
17921	2	6.238029007256766e-6	9.911887475770305e-5	1.053569037649598e-4	9.931497540214467e-5	1.588945e1
17922	2	6.237654581544886e-6	9.911320688006986e-5	1.053508614616148e-4	9.930929519803368e-5	1.588950e1
17923	2	6.237280180914868e-6	9.910753999021870e-5	1.053448201711336e-4	9.930361598133288e-5	1.588954e1
17924	2	6.236905805362470e-6	9.910187408781137e-5	1.053387798931738e-4	9.929793775170450e-5	1.588959e1
17925	2	6.236531454883402e-6	9.909620917250973e-5	1.053327406273931e-4	9.929226050881082e-5	1.588964e1
17926	2	6.236157129473422e-6	9.909054524397584e-5	1.053267023734493e-4	9.928658425231429e-5	1.588968e1
17927	2	6.235782829128275e-6	9.908488230187185e-5	1.053206651310001e-4	9.928090898187752e-5	1.588973e1
17928	2	6.235408553843703e-6	9.907922034586007e-5	1.053146288997038e-4	9.927523469716321e-5	1.588977e1
17929	2	6.235034303615452e-6	9.907355937560289e-5	1.053085936792183e-4	9.926956139783419e-5	1.588982e1
17930	2	6.234660078439266e-6	9.906789939076284e-5	1.053025594692021e-4	9.926388908355342e-5	1.588986e1
17931	2	6.234285878310895e-6	9.906224039100264e-5	1.052965262693135e-4	9.925821775398398e-5	1.588991e1
17932	2	6.233911703226101e-6	9.905658237598502e-5	1.052904940792111e-4	9.925254740878909e-5	1.588996e1
17933	2	6.233537553180605e-6	9.905092534537293e-5	1.052844628985535e-4	9.924687804763207e-5	1.589000e1
17934	2	6.233163428170186e-6	9.904526929882941e-5	1.052784327269996e-4	9.924120967017641e-5	1.589005e1
17935	2	6.232789328190594e-6	9.903961423601761e-5	1.052724035642082e-4	9.923554227608570e-5	1.589009e1
17936	2	6.232415253237576e-6	9.903396015660087e-5	1.052663754098385e-4	9.922987586502364e-5	1.589014e1
17937	2	6.232041203306895e-6	9.902830706024259e-5	1.052603482635495e-4	9.922421043665405e-5	1.589019e1
17938	2	6.231667178394308e-6	9.902265494660630e-5	1.052543221250006e-4	9.921854599064092e-5	1.589023e1
17939	2	6.231293178495577e-6	9.901700381535568e-5	1.052482969938513e-4	9.921288252664837e-5	1.589028e1
17940	2	6.230919203606455e-6	9.901135366615458e-5	1.052422728697610e-4	9.920722004434058e-5	1.589033e1
17941	2	6.230545253722714e-6	9.900570449866686e-5	1.052362497523896e-4	9.920155854338193e-5	1.589038e1
17942	2	6.230171328840104e-6	9.900005631255661e-5	1.052302276413967e-4	9.919589802343684e-5	1.589042e1
17943	2	6.229797428954412e-6	9.899440910748799e-5	1.052242065364424e-4	9.919023848416994e-5	1.589047e1
17944	2	6.229423554061389e-6	9.898876288312529e-5	1.052181864371867e-4	9.918457992524595e-5	1.589052e1
17945	2	6.229049704156807e-6	9.898311763913298e-5	1.052121673432898e-4	9.917892234632969e-5	1.589056e1
17946	2	6.228675879236434e-6	9.897747337517560e-5	1.052061492544120e-4	9.917326574708618e-5	1.589061e1
17947	2	6.228302079296036e-6	9.897183009091779e-5	1.052001321702138e-4	9.916761012718046e-5	1.589066e1
17948	2	6.227928304331389e-6	9.896618778602442e-5	1.051941160903558e-4	9.916195548627781e-5	1.589071e1
17949	2	6.227554554338274e-6	9.896054646016037e-5	1.051881010144986e-4	9.915630182404354e-5	1.589076e1
17950	2	6.227180829312450e-6	9.895490611299071e-5	1.051820869423032e-4	9.915064914014313e-5	1.589080e1
17951	2	6.226807129249715e-6	9.894926674418062e-5	1.051760738734303e-4	9.914499743424216e-5	1.589085e1
17952	2	6.226433454145826e-6	9.894362835339543e-5	1.051700618075413e-4	9.913934670600641e-5	1.589090e1
17953	2	6.226059803996566e-6	9.893799094030055e-5	1.051640507442971e-4	9.913369695510166e-5	1.589095e1
17954	2	6.225686178797726e-6	9.893235450456151e-5	1.051580406833592e-4	9.912804818119394e-5	1.589100e1
17955	2	6.225312578545076e-6	9.892671904584405e-5	1.051520316243891e-4	9.912240038394932e-5	1.589104e1
17956	2	6.224939003234404e-6	9.892108456381392e-5	1.051460235670483e-4	9.911675356303400e-5	1.589109e1
17957	2	6.224565452861498e-6	9.891545105813709e-5	1.051400165109986e-4	9.911110771811438e-5	1.589114e1
17958	2	6.224191927422122e-6	9.890981852847961e-5	1.051340104559017e-4	9.910546284885689e-5	1.589119e1
17959	2	6.223818426912091e-6	9.890418697450763e-5	1.051280054014197e-4	9.909981895492815e-5	1.589124e1
17960	2	6.223444951327192e-6	9.889855639588752e-5	1.051220013472147e-4	9.909417603599489e-5	1.589129e1
17961	2	6.223071500663190e-6	9.889292679228563e-5	1.051159982929488e-4	9.908853409172390e-5	1.589134e1
17962	2	6.222698074915896e-6	9.888729816336859e-5	1.051099962382845e-4	9.908289312178224e-5	1.589139e1
17963	2	6.222324674081103e-6	9.888167050880301e-5	1.051039951828841e-4	9.907725312583694e-5	1.589144e1
17964	2	6.221951298154600e-6	9.887604382825577e-5	1.050979951264104e-4	9.907161410355523e-5	1.589148e1
17965	2	6.221577947132167e-6	9.887041812139374e-5	1.050919960685259e-4	9.906597605460448e-5	1.589153e1
17966	2	6.221204621009635e-6	9.886479338788400e-5	1.050859980088936e-4	9.906033897865212e-5	1.589158e1
17967	2	6.220831319782772e-6	9.885916962739374e-5	1.050800009471765e-4	9.905470287536578e-5	1.589163e1
17968	2	6.220458043447390e-6	9.885354683959025e-5	1.050740048830376e-4	9.904906774441317e-5	1.589168e1
17969	2	6.220084791999282e-6	9.884792502414091e-5	1.050680098161402e-4	9.904343358546211e-5	1.589173e1
17970	2	6.219711565434255e-6	9.884230418071336e-5	1.050620157461476e-4	9.903780039818060e-5	1.589178e1
17971	2	6.219338363748123e-6	9.883668430897521e-5	1.050560226727233e-4	9.903216818223670e-5	1.589183e1
17972	2	6.218965186936684e-6	9.883106540859429e-5	1.050500305955310e-4	9.902653693729866e-5	1.589188e1
17973	2	6.218592034995726e-6	9.882544747923851e-5	1.050440395142342e-4	9.902090666303475e-5	1.589193e1
17974	2	6.218218907921082e-6	9.881983052057593e-5	1.050380494284970e-4	9.901527735911351e-5	1.589198e1
17975	2	6.217845805708539e-6	9.881421453227471e-5	1.050320603379832e-4	9.900964902520348e-5	1.589203e1
17976	2	6.217472728353926e-6	9.880859951400315e-5	1.050260722423571e-4	9.900402166097339e-5	1.589208e1
17977	2	6.217099675853056e-6	9.880298546542966e-5	1.050200851412827e-4	9.899839526609206e-5	1.589213e1
17978	2	6.216726648201714e-6	9.879737238622281e-5	1.050140990344245e-4	9.899276984022845e-5	1.589219e1
17979	2	6.216353645395734e-6	9.879176027605124e-5	1.050081139214470e-4	9.898714538305165e-5	1.589224e1
17980	2	6.215980667430943e-6	9.878614913458379e-5	1.050021298020147e-4	9.898152189423087e-5	1.589229e1
17981	2	6.215607714303141e-6	9.878053896148932e-5	1.049961466757925e-4	9.897589937343542e-5	1.589234e1
17982	2	6.215234786008148e-6	9.877492975643689e-5	1.049901645424450e-4	9.897027782033477e-5	1.589239e1
17983	2	6.214861882541781e-6	9.876932151909567e-5	1.049841834016374e-4	9.896465723459847e-5	1.589244e1
17984	2	6.214489003899878e-6	9.876371424913492e-5	1.049782032530348e-4	9.895903761589625e-5	1.589249e1
17985	2	6.214116150078239e-6	9.875810794622409e-5	1.049722240963023e-4	9.895341896389792e-5	1.589254e1
17986	2	6.213743321072698e-6	9.875250261003269e-5	1.049662459311054e-4	9.894780127827343e-5	1.589259e1
17987	2	6.213370516879084e-6	9.874689824023037e-5	1.049602687571094e-4	9.894218455869283e-5	1.589265e1
17988	2	6.212997737493225e-6	9.874129483648691e-5	1.049542925739801e-4	9.893656880482632e-5	1.589270e1
17989	2	6.212624982910935e-6	9.873569239847227e-5	1.049483173813832e-4	9.893095401634425e-5	1.589275e1
17990	2	6.212252253128044e-6	9.873009092585639e-5	1.049423431789844e-4	9.892534019291701e-5	1.589280e1
17991	2	6.211879548140402e-6	9.872449041830946e-5	1.049363699664499e-4	9.891972733421519e-5	1.589285e1
17992	2	6.211506867943818e-6	9.871889087550176e-5	1.049303977434456e-4	9.891411543990948e-5	1.589291e1
17993	2	6.211134212534146e-6	9.871329229710370e-5	1.049244265096378e-4	9.890850450967068e-5	1.589296e1
17994	2	6.210761581907206e-6	9.870769468278576e-5	1.049184562646930e-4	9.890289454316970e-5	1.589301e1
17995	2	6.210388976058834e-6	9.870209803221862e-5	1.049124870082774e-4	9.889728554007762e-5	1.589306e1
17996	2	6.210016394984869e-6	9.869650234507301e-5	1.049065187400579e-4	9.889167750006561e-5	1.589311e1
17997	2	6.209643838681160e-6	9.869090762101985e-5	1.049005514597010e-4	9.888607042280497e-5	1.589317e1
17998	2	6.209271307143521e-6	9.868531385973014e-5	1.048945851668737e-4	9.888046430796712e-5	1.589322e1
17999	2	6.208898800367821e-6	9.867972106087500e-5	1.048886198612428e-4	9.887485915522361e-5	1.589327e1
18000	2	6.208526318349891e-6	9.867412922412571e-5	1.048826555424756e-4	9.886925496424610e-5	1.589333e1
18001	2	6.208153861085569e-6	9.866853834915365e-5	1.048766922102392e-4	9.886365173470640e-5	1.589338e1
18002	2	6.207781428570711e-6	9.866294843563031e-5	1.048707298642010e-4	9.885804946627641e-5	1.589343e1
18003	2	6.207409020801156e-6	9.865735948322730e-5	1.048647685040285e-4	9.885244815862815e-5	1.589348e1
18004	2	6.207036637772756e-6	9.865177149161642e-5	1.048588081293892e-4	9.884684781143379e-5	1.589354e1
18005	2	6.206664279481349e-6	9.864618446046949e-5	1.048528487399508e-4	9.884124842436563e-5	1.589359e1
18006	2	6.206291945922809e-6	9.864059838945853e-5	1.048468903353813e-4	9.883564999709605e-5	1.589364e1
18007	2	6.205919637092958e-6	9.863501327825562e-5	1.048409329153486e-4	9.883005252929758e-5	1.589370e1
18008	2	6.205547352987680e-6	9.862942912653303e-5	1.048349764795207e-4	9.882445602064288e-5	1.589375e1
18009	2	6.205175093602805e-6	9.862384593396314e-5	1.048290210275659e-4	9.881886047080469e-5	1.589381e1
18010	2	6.204802858934194e-6	9.861826370021840e-5	1.048230665591526e-4	9.881326587945595e-5	1.589386e1
18011	2	6.204430648977714e-6	9.861268242497141e-5	1.048171130739491e-4	9.880767224626961e-5	1.589391e1
18012	2	6.204058463729212e-6	9.860710210789491e-5	1.048111605716241e-4	9.880207957091886e-5	1.589397e1
18013	2	6.203686303184553e-6	9.860152274866175e-5	1.048052090518463e-4	9.879648785307694e-5	1.589402e1
18014	2	6.203314167339601e-6	9.859594434694491e-5	1.047992585142845e-4	9.879089709241723e-5	1.589408e1
18015	2	6.202942056190215e-6	9.859036690241744e-5	1.047933089586077e-4	9.878530728861324e-5	1.589413e1
18016	2	6.202569969732255e-6	9.858479041475261e-5	1.047873603844849e-4	9.877971844133858e-5	1.589418e1
18017	2	6.202197907961590e-6	9.857921488362375e-5	1.047814127915853e-4	9.877413055026699e-5	1.589424e1
18018	2	6.201825870874091e-6	9.857364030870427e-5	1.047754661795784e-4	9.876854361507236e-5	1.589429e1
18019	2	6.201453858465612e-6	9.856806668966781e-5	1.047695205481334e-4	9.876295763542867e-5	1.589435e1
18020	2	6.201081870732034e-6	9.856249402618802e-5	1.047635758969201e-4	9.875737261101002e-5	1.589440e1
18021	2	6.200709907669231e-6	9.855692231793879e-5	1.047576322256080e-4	9.875178854149067e-5	1.589446e1
18022	2	6.200337969273062e-6	9.855135156459400e-5	1.047516895338671e-4	9.874620542654494e-5	1.589451e1
18023	2	6.199966055539402e-6	9.854578176582776e-5	1.047457478213672e-4	9.874062326584733e-5	1.589457e1
18024	2	6.199594166464136e-6	9.854021292131424e-5	1.047398070877784e-4	9.873504205907243e-5	1.589462e1
18025	2	6.199222302043122e-6	9.853464503072775e-5	1.047338673327709e-4	9.872946180589495e-5	1.589468e1
18026	2	6.198850462272256e-6	9.852907809374274e-5	1.047279285560150e-4	9.872388250598975e-5	1.589473e1
18027	2	6.198478647147411e-6	9.852351211003376e-5	1.047219907571812e-4	9.871830415903178e-5	1.589479e1
18028	2	6.198106856664454e-6	9.851794707927547e-5	1.047160539359399e-4	9.871272676469611e-5	1.589484e1
18029	2	6.197735090819277e-6	9.851238300114269e-5	1.047101180919620e-4	9.870715032265797e-5	1.589490e1
18030	2	6.197363349607757e-6	9.850681987531030e-5	1.047041832249181e-4	9.870157483259266e-5	1.589496e1
18031	2	6.196991633025783e-6	9.850125770145338e-5	1.046982493344792e-4	9.869600029417566e-5	1.589501e1
18032	2	6.196619941069244e-6	9.849569647924706e-5	1.046923164203163e-4	9.869042670708249e-5	1.589507e1
18033	2	6.196248273734011e-6	9.849013620836665e-5	1.046863844821007e-4	9.868485407098888e-5	1.589512e1
18034	2	6.195876631015983e-6	9.848457688848756e-5	1.046804535195035e-4	9.867928238557061e-5	1.589518e1
18035	2	6.195505012911043e-6	9.847901851928526e-5	1.046745235321963e-4	9.867371165050362e-5	1.589524e1
18036	2	6.195133419415086e-6	9.847346110043544e-5	1.046685945198505e-4	9.866814186546398e-5	1.589529e1
18037	2	6.194761850524005e-6	9.846790463161386e-5	1.046626664821379e-4	9.866257303012784e-5	1.589535e1
18038	2	6.194390306233683e-6	9.846234911249641e-5	1.046567394187301e-4	9.865700514417149e-5	1.589541e1
18039	2	6.194018786540017e-6	9.845679454275905e-5	1.046508133292991e-4	9.865143820727136e-5	1.589546e1
18040	2	6.193647291438917e-6	9.845124092207799e-5	1.046448882135169e-4	9.864587221910399e-5	1.589552e1
18041	2	6.193275820926253e-6	9.844568825012942e-5	1.046389640710557e-4	9.864030717934601e-5	1.589558e1
18042	2	6.192904374997943e-6	9.844013652658972e-5	1.046330409015877e-4	9.863474308767420e-5	1.589563e1
18043	2	6.192532953649878e-6	9.843458575113542e-5	1.046271187047853e-4	9.862917994376548e-5	1.589569e1
18044	2	6.192161556877969e-6	9.842903592344307e-5	1.046211974803210e-4	9.862361774729683e-5	1.589575e1
18045	2	6.191790184678099e-6	9.842348704318945e-5	1.046152772278675e-4	9.861805649794542e-5	1.589580e1
18046	2	6.191418837046191e-6	9.841793911005136e-5	1.046093579470976e-4	9.861249619538850e-5	1.589586e1
18047	2	6.191047513978132e-6	9.841239212370585e-5	1.046034396376840e-4	9.860693683930342e-5	1.589592e1
18048	2	6.190676215469846e-6	9.840684608382996e-5	1.045975222992998e-4	9.860137842936773e-5	1.589598e1
18049	2	6.190304941517219e-6	9.840130099010091e-5	1.045916059316181e-4	9.859582096525899e-5	1.589603e1
18050	2	6.189933692116173e-6	9.839575684219605e-5	1.045856905343122e-4	9.859026444665501e-5	1.589609e1
18051	2	6.189562467262618e-6	9.839021363979283e-5	1.045797761070554e-4	9.858470887323357e-5	1.589615e1
18052	2	6.189191266952462e-6	9.838467138256879e-5	1.045738626495213e-4	9.857915424467270e-5	1.589621e1
18053	2	6.188820091181608e-6	9.837913007020168e-5	1.045679501613833e-4	9.857360056065048e-5	1.589627e1
18054	2	6.188448939945983e-6	9.837358970236927e-5	1.045620386423153e-4	9.856804782084513e-5	1.589632e1
18055	2	6.188077813241504e-6	9.836805027874952e-5	1.045561280919910e-4	9.856249602493499e-5	1.589638e1
18056	2	6.187706711064078e-6	9.836251179902049e-5	1.045502185100846e-4	9.855694517259852e-5	1.589644e1
18057	2	6.187335633409626e-6	9.835697426286035e-5	1.045443098962700e-4	9.855139526351431e-5	1.589650e1
18058	2	6.186964580274058e-6	9.835143766994737e-5	1.045384022502214e-4	9.854584629736106e-5	1.589656e1
18059	2	6.186593551653297e-6	9.834590201995999e-5	1.045324955716133e-4	9.854029827381755e-5	1.589662e1
18060	2	6.186222547543281e-6	9.834036731257674e-5	1.045265898601200e-4	9.853475119256276e-5	1.589667e1
18061	2	6.185851567939911e-6	9.833483354747629e-5	1.045206851154162e-4	9.852920505327571e-5	1.589673e1
18062	2	6.185480612839129e-6	9.832930072433739e-5	1.045147813371765e-4	9.852365985563563e-5	1.589679e1
18063	2	6.185109682236846e-6	9.832376884283896e-5	1.045088785250758e-4	9.851811559932178e-5	1.589685e1
18064	2	6.184738776128991e-6	9.831823790265996e-5	1.045029766787890e-4	9.851257228401356e-5	1.589691e1
18065	2	6.184367894511496e-6	9.831270790347960e-5	1.044970757979911e-4	9.850702990939053e-5	1.589697e1
18066	2	6.183997037380286e-6	9.830717884497707e-5	1.044911758823574e-4	9.850148847513237e-5	1.589703e1
18067	2	6.183626204731299e-6	9.830165072683177e-5	1.044852769315631e-4	9.849594798091881e-5	1.589709e1
18068	2	6.183255396560456e-6	9.829612354872320e-5	1.044793789452837e-4	9.849040842642978e-5	1.589715e1
18069	2	6.182884612863707e-6	9.829059731033095e-5	1.044734819231947e-4	9.848486981134527e-5	1.589721e1
18070	2	6.182513853636959e-6	9.828507201133477e-5	1.044675858649717e-4	9.847933213534539e-5	1.589727e1
18071	2	6.182143118876166e-6	9.827954765141449e-5	1.044616907702907e-4	9.847379539811046e-5	1.589733e1
18072	2	6.181772408577270e-6	9.827402423025010e-5	1.044557966388274e-4	9.846825959932079e-5	1.589739e1
18073	2	6.181401722736189e-6	9.826850174752169e-5	1.044499034702579e-4	9.846272473865691e-5	1.589745e1
18074	2	6.181031061348884e-6	9.826298020290944e-5	1.044440112642583e-4	9.845719081579938e-5	1.589751e1
18075	2	6.180660424411280e-6	9.825745959609369e-5	1.044381200205050e-4	9.845165783042899e-5	1.589757e1
18076	2	6.180289811919324e-6	9.825193992675491e-5	1.044322297386742e-4	9.844612578222654e-5	1.589763e1
18077	2	6.179919223868962e-6	9.824642119457362e-5	1.044263404184426e-4	9.844059467087301e-5	1.589769e1
18078	2	6.179548660256130e-6	9.824090339923057e-5	1.044204520594867e-4	9.843506449604948e-5	1.589775e1
18079	2	6.179178121076777e-6	9.823538654040648e-5	1.044145646614833e-4	9.842953525743718e-5	1.589781e1
18080	2	6.178807606326861e-6	9.822987061778232e-5	1.044086782241092e-4	9.842400695471739e-5	1.589787e1
18081	2	6.178437116002321e-6	9.822435563103914e-5	1.044027927470415e-4	9.841847958757159e-5	1.589793e1
18082	2	6.178066650099100e-6	9.821884157985809e-5	1.043969082299572e-4	9.841295315568131e-5	1.589799e1
18083	2	6.177696208613164e-6	9.821332846392043e-5	1.043910246725336e-4	9.840742765872826e-5	1.589805e1
18084	2	6.177325791540452e-6	9.820781628290756e-5	1.043851420744480e-4	9.840190309639420e-5	1.589811e1
18085	2	6.176955398876925e-6	9.820230503650103e-5	1.043792604353779e-4	9.839637946836107e-5	1.589817e1
18086	2	6.176585030618534e-6	9.819679472438243e-5	1.043733797550010e-4	9.839085677431091e-5	1.589823e1
