k	weight	is_prime	d(k)	sigma(k)	omega	Omega	hub	class	factors
2341	4.588676230188e-8	1	2	2342	1	1	2342	gauge boson (light)	2341 (prime)
2342	2.844767760662e-7	0	4	3516	2	2	3516	spectator	2·1171
2343	8.367529532563e-6	0	8	3456	3	3	3456	fermion	3·11·71
2344	4.372558727680e-6	0	8	4410	2	4	4410	fermion	2^3·293
2345	2.457397127293e-4	0	8	3264	3	3	3264	heavy fermion	5·7·67
2346	1.095068696630e-4	0	16	5184	4	4	5184	heavy fermion	2·3·17·23
2347	2.662537662526e-6	1	2	2348	1	1	2348	gauge boson	2347 (prime)
2348	1.680725030830e-5	0	6	4116	2	3	4116	heavy fermion	2^2·587
2349	1.227621745936e-5	0	10	3630	2	5	3630	heavy fermion	3^4·29
2350	7.003630117248e-4	0	12	4464	3	4	4464	heavy fermion	2·5^2·47
2351	1.164145329652e-5	1	2	2352	1	1	2352	excited boson	2351 (prime)
2352	1.857248838378e-4	0	30	7068	3	7	7068	heavy fermion	2^4·3·7^2
2353	2.641271421399e-8	0	4	2548	2	2	2548	spectator	13·181
2354	3.865788197235e-6	0	8	3888	3	3	3888	light fermion	2·11·107
2355	4.942382052777e-5	0	8	3792	3	3	3792	heavy fermion	3·5·157
2356	3.410297040422e-7	0	12	4480	3	4	4480	spectator	2^2·19·31
2357	2.726971693283e-7	1	2	2358	1	1	2358	gauge boson (light)	2357 (prime)
2358	3.800502597224e-5	0	12	5148	3	4	5148	heavy fermion	2·3^2·131
2359	3.142401762313e-6	0	4	2704	2	2	2704	light fermion	7·337
2360	7.192908426430e-4	0	16	5400	3	5	5400	heavy fermion	2^3·5·59
2361	5.359092118963e-6	0	4	3152	2	2	3152	fermion	3·787
2362	1.385335124084e-5	0	4	3546	2	2	3546	heavy fermion	2·1181
2363	8.618825221170e-6	0	4	2520	2	2	2520	heavy fermion	17·139
2364	3.271946931375e-4	0	12	5544	3	4	5544	heavy fermion	2^2·3·197
2365	3.603157412787e-4	0	8	3168	3	3	3168	heavy fermion	5·11·43
2366	6.250785401232e-5	0	12	4392	3	4	4392	heavy fermion	2·7·13^2
2367	9.310728729819e-6	0	6	3432	2	3	3432	heavy fermion	3^2·263
2368	1.404851541180e-5	0	14	4826	2	7	4826	heavy fermion	2^6·37
2369	9.248702501300e-6	0	4	2496	2	2	2496	heavy fermion	23·103
2370	2.888395515094e-5	0	16	5760	4	4	5760	heavy fermion	2·3·5·79
2371	7.219799919006e-7	1	2	2372	1	1	2372	gauge boson (light)	2371 (prime)
2372	5.454053487222e-7	0	6	4158	2	3	4158	spectator	2^2·593
2373	4.297292819359e-6	0	8	3648	3	3	3648	fermion	3·7·113
2374	2.124924592363e-6	0	4	3564	2	2	3564	spectator	2·1187
2375	1.166703736408e-4	0	8	3120	2	4	3120	heavy fermion	5^3·19
2376	2.919837712513e-4	0	32	7200	3	7	7200	heavy fermion	2^3·3^3·11
2377	1.014470743987e-5	1	2	2378	1	1	2378	excited boson	2377 (prime)
2378	1.888117845208e-5	0	8	3780	3	3	3780	heavy fermion	2·29·41
2379	5.215407218301e-5	0	8	3472	3	3	3472	heavy fermion	3·13·61
2380	1.690971954138e-3	0	24	6048	4	5	6048	heavy fermion	2^2·5·7·17
2381	1.517331765500e-5	1	2	2382	1	1	2382	excited boson	2381 (prime)
2382	3.627071309553e-4	0	8	4776	3	3	4776	heavy fermion	2·3·397
2383	5.213727631213e-6	1	2	2384	1	1	2384	excited boson	2383 (prime)
2384	5.602552609695e-6	0	10	4650	2	5	4650	fermion	2^4·149
2385	5.784853378736e-5	0	12	4212	3	4	4212	heavy fermion	3^2·5·53
2386	2.686989699585e-6	0	4	3582	2	2	3582	spectator	2·1193
2387	1.304988150993e-5	0	8	3072	3	3	3072	heavy fermion	7·11·31
2388	4.067505280455e-4	0	12	5600	3	4	5600	heavy fermion	2^2·3·199
2389	8.622137360611e-8	1	2	2390	1	1	2390	gauge boson (light)	2389 (prime)
2390	4.257649396326e-5	0	8	4320	3	3	4320	heavy fermion	2·5·239
2391	1.455979127252e-7	0	4	3192	2	2	3192	spectator	3·797
2392	1.163347865894e-5	0	16	5040	3	5	5040	heavy fermion	2^3·13·23
2393	3.016431499946e-6	1	2	2394	1	1	2394	excited boson	2393 (prime)
2394	7.202308123089e-5	0	24	6240	4	5	6240	heavy fermion	2·3^2·7·19
2395	4.889000885060e-4	0	4	2880	2	2	2880	heavy fermion	5·479
2396	2.043514499996e-5	0	6	4200	2	3	4200	heavy fermion	2^2·599
2397	2.753736318537e-6	0	8	3456	3	3	3456	spectator	3·17·47
2398	3.546645936104e-5	0	8	3960	3	3	3960	heavy fermion	2·11·109
2399	8.024979793089e-6	1	2	2400	1	1	2400	excited boson	2399 (prime)
2400	1.227142702462e-3	0	36	7812	3	8	7812	heavy fermion	2^5·3·5^2
2401	4.753361815626e-5	0	5	2801	1	4	2801	heavy fermion	7^4
2402	7.853326538450e-6	0	4	3606	2	2	3606	fermion	2·1201
2403	4.387125731897e-8	0	8	3600	2	4	3600	spectator	3^3·89
2404	1.668448404580e-6	0	6	4214	2	3	4214	spectator	2^2·601
2405	3.350439428719e-4	0	8	3192	3	3	3192	heavy fermion	5·13·37
2406	6.235212086103e-4	0	8	4824	3	3	4824	heavy fermion	2·3·401
2407	2.968237735188e-6	0	4	2520	2	2	2520	light fermion	29·83
2408	4.462276819961e-5	0	16	5280	3	5	5280	heavy fermion	2^3·7·43
2409	8.976080230108e-7	0	8	3552	3	3	3552	spectator	3·11·73
2410	1.935660486321e-4	0	8	4356	3	3	4356	heavy fermion	2·5·241
2411	1.057035148545e-6	1	2	2412	1	1	2412	gauge boson (light)	2411 (prime)
2412	1.320912689008e-3	0	18	6188	3	5	6188	heavy fermion	2^2·3^2·67
2413	1.886351774568e-6	0	4	2560	2	2	2560	spectator	19·127
2414	1.340726769449e-5	0	8	3888	3	3	3888	heavy fermion	2·17·71
2415	7.557889394696e-4	0	16	4608	4	4	4608	heavy fermion	3·5·7·23
2416	2.192259811723e-8	0	10	4712	2	5	4712	spectator	2^4·151
2417	4.685479241589e-8	1	2	2418	1	1	2418	gauge boson (light)	2417 (prime)
2418	3.070284685566e-4	0	16	5376	4	4	5376	heavy fermion	2·3·13·31
2419	1.238206479118e-6	0	4	2520	2	2	2520	spectator	41·59
2420	3.780332785926e-4	0	18	5586	3	5	5586	heavy fermion	2^2·5·11^2
2421	2.956628438850e-6	0	6	3510	2	3	3510	light fermion	3^2·269
2422	3.453746438833e-5	0	8	4176	3	3	4176	heavy fermion	2·7·173
2423	2.776830077895e-6	1	2	2424	1	1	2424	gauge boson	2423 (prime)
2424	5.244359719278e-4	0	16	6120	3	5	6120	heavy fermion	2^3·3·101
2425	4.820983692810e-4	0	6	3038	2	3	3038	heavy fermion	5^2·97
2426	2.017912208223e-6	0	4	3642	2	2	3642	spectator	2·1213
2427	2.838253221656e-6	0	4	3240	2	2	3240	light fermion	3·809
2428	8.128904241011e-7	0	6	4256	2	3	4256	spectator	2^2·607
2429	6.844992777928e-5	0	4	2784	2	2	2784	heavy fermion	7·347
2430	1.052401595991e-3	0	24	6552	3	7	6552	heavy fermion	2·3^5·5
2431	2.163112067066e-5	0	8	3024	3	3	3024	heavy fermion	11·13·17
2432	4.056342534293e-5	0	16	5100	2	8	5100	heavy fermion	2^7·19
2433	1.228506261340e-5	0	4	3248	2	2	3248	heavy fermion	3·811
2434	2.251756607666e-5	0	4	3654	2	2	3654	heavy fermion	2·1217
2435	3.444787670619e-4	0	4	2928	2	2	2928	heavy fermion	5·487
2436	2.808663820807e-4	0	24	6720	4	5	6720	heavy fermion	2^2·3·7·29
2437	1.573208792360e-7	1	2	2438	1	1	2438	gauge boson (light)	2437 (prime)
2438	1.343722757037e-7	0	8	3888	3	3	3888	spectator	2·23·53
2439	1.786890166224e-6	0	6	3536	2	3	3536	spectator	3^2·271
2440	2.291679176275e-6	0	16	5580	3	5	5580	spectator	2^3·5·61
2441	3.167965900404e-8	1	2	2442	1	1	2442	gauge boson (light)	2441 (prime)
2442	2.372054221254e-5	0	16	5472	4	4	5472	heavy fermion	2·3·11·37
2443	7.578234539618e-6	0	4	2800	2	2	2800	fermion	7·349
2444	1.290399709771e-5	0	12	4704	3	4	4704	heavy fermion	2^2·13·47
2445	8.789019371708e-5	0	8	3936	3	3	3936	heavy fermion	3·5·163
2446	1.845082724546e-5	0	4	3672	2	2	3672	heavy fermion	2·1223
2447	4.074700228230e-6	1	2	2448	1	1	2448	excited boson	2447 (prime)
2448	5.897728337456e-4	0	30	7254	3	7	7254	heavy fermion	2^4·3^2·17
2449	7.701341771730e-7	0	4	2560	2	2	2560	spectator	31·79
2450	1.151672547732e-4	0	18	5301	3	5	5301	heavy fermion	2·5^2·7^2
2451	6.569818127140e-6	0	8	3520	3	3	3520	fermion	3·19·43
2452	1.109071127311e-5	0	6	4298	2	3	4298	heavy fermion	2^2·613
2453	7.819814986013e-5	0	4	2688	2	2	2688	heavy fermion	11·223
2454	2.493790018692e-4	0	8	4920	3	3	4920	heavy fermion	2·3·409
2455	1.326654266470e-5	0	4	2952	2	2	2952	heavy fermion	5·491
2456	1.152977982514e-8	0	8	4620	2	4	4620	spectator	2^3·307
2457	1.870218836196e-4	0	16	4480	3	5	4480	heavy fermion	3^3·7·13
2458	3.039122644066e-6	0	4	3690	2	2	3690	light fermion	2·1229
2459	1.744710787966e-6	1	2	2460	1	1	2460	gauge boson	2459 (prime)
2460	9.483989036525e-5	0	24	7056	4	5	7056	heavy fermion	2^2·3·5·41
2461	1.910453496501e-6	0	4	2592	2	2	2592	spectator	23·107
2462	3.194335133870e-6	0	4	3696	2	2	3696	light fermion	2·1231
2463	4.438702474377e-6	0	4	3288	2	2	3288	fermion	3·821
2464	2.602968980680e-5	0	24	6048	3	7	6048	heavy fermion	2^5·7·11
2465	5.558340409700e-5	0	8	3240	3	3	3240	heavy fermion	5·17·29
2466	3.618467813799e-4	0	12	5382	3	4	5382	heavy fermion	2·3^2·137
2467	2.153412923143e-7	1	2	2468	1	1	2468	gauge boson (light)	2467 (prime)
2468	2.164407769581e-5	0	6	4326	2	3	4326	heavy fermion	2^2·617
2469	6.440816616162e-7	0	4	3296	2	2	3296	spectator	3·823
2470	2.352570898791e-4	0	16	5040	4	4	5040	heavy fermion	2·5·13·19
2471	5.692046095274e-6	0	4	2832	2	2	2832	fermion	7·353
2472	1.568820601692e-4	0	16	6240	3	5	6240	heavy fermion	2^3·3·103
2473	2.903267681672e-6	1	2	2474	1	1	2474	excited boson	2473 (prime)
2474	4.687383834428e-7	0	4	3714	2	2	3714	spectator	2·1237
2475	1.010985726523e-4	0	18	4836	3	5	4836	heavy fermion	3^2·5^2·11
2476	1.413215003030e-6	0	6	4340	2	3	4340	spectator	2^2·619
2477	1.035053511546e-6	1	2	2478	1	1	2478	gauge boson (light)	2477 (prime)
2478	8.383778843101e-5	0	16	5760	4	4	5760	heavy fermion	2·3·7·59
2479	3.946794758724e-7	0	4	2584	2	2	2584	spectator	37·67
2480	4.218772334898e-4	0	20	5952	3	6	5952	heavy fermion	2^4·5·31
2481	4.858222094112e-7	0	4	3312	2	2	3312	spectator	3·827
2482	5.907687021366e-6	0	8	3996	3	3	3996	fermion	2·17·73
2483	4.794080958499e-6	0	4	2688	2	2	2688	fermion	13·191
2484	1.431344049594e-4	0	24	6720	3	6	6720	heavy fermion	2^2·3^3·23
2485	7.931342842958e-5	0	8	3456	3	3	3456	heavy fermion	5·7·71
2486	7.522298180490e-5	0	8	4104	3	3	4104	heavy fermion	2·11·113
2487	9.120486599025e-8	0	4	3320	2	2	3320	spectator	3·829
2488	6.102187890646e-6	0	8	4680	2	4	4680	fermion	2^3·311
2489	1.556878224896e-6	0	4	2640	2	2	2640	spectator	19·131
2490	4.001836703006e-4	0	16	6048	4	4	6048	heavy fermion	2·3·5·83
2491	5.122505269756e-6	0	4	2592	2	2	2592	fermion	47·53
2492	1.439294694165e-4	0	12	5040	3	4	5040	heavy fermion	2^2·7·89
2493	2.173561265230e-5	0	6	3614	2	3	3614	heavy fermion	3^2·277
2494	1.448274744509e-5	0	8	3960	3	3	3960	heavy fermion	2·29·43
2495	4.064548482674e-6	0	4	3000	2	2	3000	light fermion	5·499
2496	1.225034901219e-4	0	28	7112	3	8	7112	heavy fermion	2^6·3·13
2497	3.322290765731e-5	0	4	2736	2	2	2736	heavy fermion	11·227
2498	5.204406808170e-8	0	4	3750	2	2	3750	spectator	2·1249
2499	2.779424387177e-7	0	12	4104	3	4	4104	spectator	3·7^2·17
2500	8.261685651494e-4	0	15	5467	2	6	5467	heavy fermion	2^2·5^4
2501	6.284070677487e-8	0	4	2604	2	2	2604	spectator	41·61
2502	3.353766033702e-5	0	12	5460	3	4	5460	heavy fermion	2·3^2·139
2503	2.898895083672e-7	1	2	2504	1	1	2504	gauge boson (light)	2503 (prime)
2504	6.549412830453e-6	0	8	4710	2	4	4710	fermion	2^3·313
2505	9.798446234159e-7	0	8	4032	3	3	4032	spectator	3·5·167
2506	1.288891442876e-4	0	8	4320	3	3	4320	heavy fermion	2·7·179
2507	7.114028263782e-6	0	4	2640	2	2	2640	fermion	23·109
2508	2.868440004316e-4	0	24	6720	4	5	6720	heavy fermion	2^2·3·11·19
2509	1.317403506473e-6	0	4	2716	2	2	2716	spectator	13·193
2510	2.993348960827e-4	0	8	4536	3	3	4536	heavy fermion	2·5·251
2511	2.329924145171e-5	0	10	3872	2	5	3872	heavy fermion	3^4·31
2512	8.116438993704e-6	0	10	4898	2	5	4898	fermion	2^4·157
2513	1.580894038351e-4	0	4	2880	2	2	2880	heavy fermion	7·359
2514	1.947981910809e-4	0	8	5040	3	3	5040	heavy fermion	2·3·419
2515	2.381119848163e-6	0	4	3024	2	2	3024	spectator	5·503
2516	4.285870513979e-6	0	12	4788	3	4	4788	fermion	2^2·17·37
2517	8.339516857668e-6	0	4	3360	2	2	3360	fermion	3·839
2518	4.614625332376e-6	0	4	3780	2	2	3780	fermion	2·1259
2519	3.974133059776e-5	0	4	2760	2	2	2760	heavy fermion	11·229
2520	2.359971696671e-4	0	48	9360	4	7	9360	heavy fermion	2^3·3^2·5·7
2521	5.112309360196e-6	1	2	2522	1	1	2522	excited boson	2521 (prime)
2522	2.897554068038e-5	0	8	4116	3	3	4116	heavy fermion	2·13·97
2523	1.653869130243e-5	0	6	3484	2	3	3484	heavy fermion	3·29^2
2524	3.323972803837e-6	0	6	4424	2	3	4424	light fermion	2^2·631
2525	4.061810754294e-4	0	6	3162	2	3	3162	heavy fermion	5^2·101
2526	7.283395325441e-6	0	8	5064	3	3	5064	fermion	2·3·421
2527	9.908012775307e-7	0	6	3048	2	3	3048	spectator	7·19^2
2528	1.419964395389e-7	0	12	5040	2	6	5040	spectator	2^5·79
2529	1.555084502852e-5	0	6	3666	2	3	3666	heavy fermion	3^2·281
2530	9.552299531852e-4	0	16	5184	4	4	5184	heavy fermion	2·5·11·23
2531	1.033430985444e-5	1	2	2532	1	1	2532	excited boson	2531 (prime)
2532	1.683728542722e-4	0	12	5936	3	4	5936	heavy fermion	2^2·3·211
2533	8.940997754660e-13	0	4	2700	2	2	2700	spectator	17·149
2534	1.175497821414e-4	0	8	4368	3	3	4368	heavy fermion	2·7·181
2535	1.310409986501e-3	0	12	4392	3	4	4392	heavy fermion	3·5·13^2
2536	4.765224804189e-6	0	8	4770	2	4	4770	fermion	2^3·317
2537	2.076224526585e-6	0	4	2640	2	2	2640	spectator	43·59
2538	2.901263026957e-4	0	16	5760	3	5	5760	heavy fermion	2·3^3·47
2539	5.590549674333e-6	1	2	2540	1	1	2540	excited boson	2539 (prime)
2540	4.028387384142e-3	0	12	5376	3	4	5376	heavy fermion	2^2·5·127
2541	1.900200160956e-5	0	12	4256	3	4	4256	heavy fermion	3·7·11^2
2542	6.366711101059e-6	0	8	4032	3	3	4032	fermion	2·31·41
2543	1.025094849843e-8	1	2	2544	1	1	2544	gauge boson (light)	2543 (prime)
2544	7.699553447591e-5	0	20	6696	3	6	6696	heavy fermion	2^4·3·53
2545	1.797234279066e-3	0	4	3060	2	2	3060	heavy fermion	5·509
2546	6.061101940118e-7	0	8	4080	3	3	4080	spectator	2·19·67
2547	3.648498035313e-10	0	6	3692	2	3	3692	spectator	3^2·283
2548	5.013904620705e-6	0	18	5586	3	5	5586	fermion	2^2·7^2·13
2549	7.451251472543e-10	1	2	2550	1	1	2550	gauge boson (light)	2549 (prime)
2550	7.328244985477e-5	0	24	6696	4	5	6696	heavy fermion	2·3·5^2·17
2551	1.333796094347e-6	1	2	2552	1	1	2552	gauge boson (light)	2551 (prime)
2552	1.231965153861e-5	0	16	5400	3	5	5400	heavy fermion	2^3·11·29
2553	1.229350647504e-5	0	8	3648	3	3	3648	heavy fermion	3·23·37
2554	1.058371965129e-6	0	4	3834	2	2	3834	spectator	2·1277
2555	1.259300082775e-3	0	8	3552	3	3	3552	heavy fermion	5·7·73
2556	9.874042938925e-5	0	18	6552	3	5	6552	heavy fermion	2^2·3^2·71
2557	4.928987396927e-6	1	2	2558	1	1	2558	excited boson	2557 (prime)
2558	6.773268508501e-7	0	4	3840	2	2	3840	spectator	2·1279
2559	2.224540028746e-7	0	4	3416	2	2	3416	spectator	3·853
2560	2.824698720010e-5	0	20	6138	2	10	6138	heavy fermion	2^9·5
2561	1.761766773071e-5	0	4	2772	2	2	2772	heavy fermion	13·197
2562	5.867789585047e-4	0	16	5952	4	4	5952	heavy fermion	2·3·7·61
2563	2.301355852335e-4	0	4	2808	2	2	2808	heavy fermion	11·233
2564	1.909413942348e-6	0	6	4494	2	3	4494	spectator	2^2·641
2565	1.996979889349e-4	0	16	4800	3	5	4800	heavy fermion	3^3·5·19
2566	3.711599730305e-6	0	4	3852	2	2	3852	light fermion	2·1283
2567	2.155965285487e-5	0	4	2736	2	2	2736	heavy fermion	17·151
2568	1.357481384479e-4	0	16	6480	3	5	6480	heavy fermion	2^3·3·107
2569	1.533187628900e-4	0	4	2944	2	2	2944	heavy fermion	7·367
2570	6.908902140608e-6	0	8	4644	3	3	4644	fermion	2·5·257
2571	3.703027780537e-5	0	4	3432	2	2	3432	heavy fermion	3·857
2572	2.171407672419e-5	0	6	4508	2	3	4508	heavy fermion	2^2·643
2573	2.052254894551e-5	0	4	2688	2	2	2688	heavy fermion	31·83
2574	3.520056276642e-4	0	24	6552	4	5	6552	heavy fermion	2·3^2·11·13
2575	2.527865627742e-4	0	6	3224	2	3	3224	heavy fermion	5^2·103
2576	7.350613238168e-5	0	20	5952	3	6	5952	heavy fermion	2^4·7·23
2577	9.673677359650e-6	0	4	3440	2	2	3440	heavy fermion	3·859
2578	5.498064179806e-6	0	4	3870	2	2	3870	fermion	2·1289
2579	2.456680011215e-6	1	2	2580	1	1	2580	gauge boson	2579 (prime)
2580	6.542155734627e-5	0	24	7392	4	5	7392	heavy fermion	2^2·3·5·43
2581	3.516348595454e-7	0	4	2700	2	2	2700	spectator	29·89
2582	1.037919598955e-6	0	4	3876	2	2	3876	spectator	2·1291
2583	4.867359615531e-5	0	12	4368	3	4	4368	heavy fermion	3^2·7·41
2584	2.319384281094e-7	0	16	5400	3	5	5400	spectator	2^3·17·19
2585	2.722565738480e-5	0	8	3456	3	3	3456	heavy fermion	5·11·47
2586	2.799576938294e-4	0	8	5184	3	3	5184	heavy fermion	2·3·431
2587	1.038881007595e-6	0	4	2800	2	2	2800	spectator	13·199
2588	1.169398840189e-5	0	6	4536	2	3	4536	heavy fermion	2^2·647
2589	1.376154500525e-5	0	4	3456	2	2	3456	heavy fermion	3·863
2590	6.725294065204e-4	0	16	5472	4	4	5472	heavy fermion	2·5·7·37
2591	8.947804629820e-6	1	2	2592	1	1	2592	excited boson	2591 (prime)
2592	2.232262226977e-4	0	30	7623	2	9	7623	heavy fermion	2^5·3^4
2593	1.808135995180e-5	1	2	2594	1	1	2594	excited boson	2593 (prime)
2594	4.921793528371e-5	0	4	3894	2	2	3894	heavy fermion	2·1297
2595	4.010086649462e-5	0	8	4176	3	3	4176	heavy fermion	3·5·173
2596	4.853754763888e-4	0	12	5040	3	4	5040	heavy fermion	2^2·11·59
2597	1.491024124287e-4	0	6	3078	2	3	3078	heavy fermion	7^2·53
2598	7.557156139368e-5	0	8	5208	3	3	5208	heavy fermion	2·3·433
2599	6.986939605327e-6	0	4	2736	2	2	2736	fermion	23·113
2600	6.092042705019e-5	0	24	6510	3	6	6510	heavy fermion	2^3·5^2·13
2601	1.398853492972e-5	0	9	3991	2	4	3991	heavy fermion	3^2·17^2
2602	1.729676176365e-6	0	4	3906	2	2	3906	spectator	2·1301
2603	1.619192219185e-6	0	4	2760	2	2	2760	spectator	19·137
2604	1.951660383353e-6	0	24	7168	4	5	7168	spectator	2^2·3·7·31
2605	1.471921758707e-4	0	4	3132	2	2	3132	heavy fermion	5·521
2606	3.557819815200e-6	0	4	3912	2	2	3912	light fermion	2·1303
2607	3.326223997689e-5	0	8	3840	3	3	3840	heavy fermion	3·11·79
2608	4.817339829557e-6	0	10	5084	2	5	5084	fermion	2^4·163
2609	2.569479674132e-6	1	2	2610	1	1	2610	gauge boson	2609 (prime)
2610	5.066397889508e-4	0	24	7020	4	5	7020	heavy fermion	2·3^2·5·29
2611	6.373154164718e-5	0	4	2992	2	2	2992	heavy fermion	7·373
2612	1.907453865395e-5	0	6	4578	2	3	4578	heavy fermion	2^2·653
2613	1.493313275668e-6	0	8	3808	3	3	3808	spectator	3·13·67
2614	1.293439816066e-5	0	4	3924	2	2	3924	heavy fermion	2·1307
2615	1.235209527207e-6	0	4	3144	2	2	3144	spectator	5·523
2616	3.103710722849e-4	0	16	6600	3	5	6600	heavy fermion	2^3·3·109
2617	8.879866054070e-6	1	2	2618	1	1	2618	excited boson	2617 (prime)
2618	1.360593923474e-3	0	16	5184	4	4	5184	heavy fermion	2·7·11·17
2619	1.173735124678e-5	0	8	3920	2	4	3920	heavy fermion	3^3·97
2620	1.945087475104e-6	0	12	5544	3	4	5544	spectator	2^2·5·131
2621	6.732794429630e-6	1	2	2622	1	1	2622	excited boson	2621 (prime)
2622	1.742631835761e-4	0	16	5760	4	4	5760	heavy fermion	2·3·19·23
2623	1.480843753226e-5	0	4	2728	2	2	2728	heavy fermion	43·61
2624	2.703601134191e-5	0	14	5334	2	7	5334	heavy fermion	2^6·41
2625	3.284409279276e-6	0	16	4992	3	5	4992	light fermion	3·5^3·7
2626	5.704896007917e-5	0	8	4284	3	3	4284	heavy fermion	2·13·101
2627	7.504135279930e-6	0	4	2736	2	2	2736	fermion	37·71
2628	2.203243880162e-5	0	18	6734	3	5	6734	heavy fermion	2^2·3^2·73
2629	2.145772456065e-5	0	4	2880	2	2	2880	heavy fermion	11·239
2630	8.389806634272e-5	0	8	4752	3	3	4752	heavy fermion	2·5·263
2631	2.412258429571e-6	0	4	3512	2	2	3512	spectator	3·877
2632	6.341283760618e-6	0	16	5760	3	5	5760	fermion	2^3·7·47
2633	7.110058010707e-6	1	2	2634	1	1	2634	excited boson	2633 (prime)
2634	2.052860771522e-4	0	8	5280	3	3	5280	heavy fermion	2·3·439
2635	8.069192852930e-6	0	8	3456	3	3	3456	fermion	5·17·31
2636	3.475555370965e-5	0	6	4620	2	3	4620	heavy fermion	2^2·659
2637	2.142024214361e-5	0	6	3822	2	3	3822	heavy fermion	3^2·293
2638	3.803121888699e-5	0	4	3960	2	2	3960	heavy fermion	2·1319
2639	2.655610612309e-4	0	8	3360	3	3	3360	heavy fermion	7·13·29
2640	1.078917044345e-3	0	40	8928	4	7	8928	heavy fermion	2^4·3·5·11
2641	6.644532634736e-6	0	4	2800	2	2	2800	fermion	19·139
2642	1.490487310776e-5	0	4	3966	2	2	3966	heavy fermion	2·1321
2643	1.615183021686e-5	0	4	3528	2	2	3528	heavy fermion	3·881
2644	8.989361106683e-6	0	6	4634	2	3	4634	heavy fermion	2^2·661
2645	8.465119865652e-5	0	6	3318	2	3	3318	heavy fermion	5·23^2
2646	9.680152733521e-4	0	24	6840	3	6	6840	heavy fermion	2·3^3·7^2
2647	2.140818833459e-6	1	2	2648	1	1	2648	gauge boson	2647 (prime)
2648	6.951204293488e-6	0	8	4980	2	4	4980	fermion	2^3·331
2649	1.863345468472e-6	0	4	3536	2	2	3536	spectator	3·883
2650	2.246695041124e-5	0	12	5022	3	4	5022	heavy fermion	2·5^2·53
2651	1.042639510198e-5	0	4	2904	2	2	2904	heavy fermion	11·241
2652	1.048664316244e-5	0	24	7056	4	5	7056	heavy fermion	2^2·3·13·17
2653	1.614618178903e-5	0	4	3040	2	2	3040	heavy fermion	7·379
2654	1.028823525243e-6	0	4	3984	2	2	3984	spectator	2·1327
2655	7.593173835954e-5	0	12	4680	3	4	4680	heavy fermion	3^2·5·59
2656	9.125820580566e-6	0	12	5292	2	6	5292	heavy fermion	2^5·83
2657	1.069608354648e-5	1	2	2658	1	1	2658	excited boson	2657 (prime)
2658	5.535667340971e-5	0	8	5328	3	3	5328	heavy fermion	2·3·443
2659	1.156214573436e-5	1	2	2660	1	1	2660	excited boson	2659 (prime)
2660	3.123751247317e-4	0	24	6720	4	5	6720	heavy fermion	2^2·5·7·19
2661	2.034297987287e-5	0	4	3552	2	2	3552	heavy fermion	3·887
2662	5.836966955097e-4	0	8	4392	2	4	4392	heavy fermion	2·11^3
2663	5.651925562086e-6	1	2	2664	1	1	2664	excited boson	2663 (prime)
2664	1.494268655549e-4	0	24	7410	3	6	7410	heavy fermion	2^3·3^2·37
2665	4.767383876023e-5	0	8	3528	3	3	3528	heavy fermion	5·13·41
2666	9.410084594765e-7	0	8	4224	3	3	4224	spectator	2·31·43
2667	1.561988108287e-4	0	8	4096	3	3	4096	heavy fermion	3·7·127
2668	2.785583462850e-6	0	12	5040	3	4	5040	spectator	2^2·23·29
2669	4.986223161162e-8	0	4	2844	2	2	2844	spectator	17·157
2670	6.457290848321e-6	0	16	6480	4	4	6480	fermion	2·3·5·89
2671	6.921033564153e-6	1	2	2672	1	1	2672	excited boson	2671 (prime)
2672	3.384133364213e-6	0	10	5208	2	5	5208	light fermion	2^4·167
2673	4.602614764934e-4	0	12	4368	2	6	4368	heavy fermion	3^5·11
2674	4.086239052221e-5	0	8	4608	3	3	4608	heavy fermion	2·7·191
2675	9.501544739539e-5	0	6	3348	2	3	3348	heavy fermion	5^2·107
2676	8.531122563604e-5	0	12	6272	3	4	6272	heavy fermion	2^2·3·223
2677	6.274090932289e-7	1	2	2678	1	1	2678	gauge boson (light)	2677 (prime)
2678	1.315413168666e-7	0	8	4368	3	3	4368	spectator	2·13·103
2679	2.055295984658e-6	0	8	3840	3	3	3840	spectator	3·19·47
2680	7.756272122384e-8	0	16	6120	3	5	6120	spectator	2^3·5·67
2681	1.257127936873e-5	0	4	3072	2	2	3072	heavy fermion	7·383
2682	1.306464851260e-5	0	12	5850	3	4	5850	heavy fermion	2·3^2·149
2683	2.475867195615e-7	1	2	2684	1	1	2684	gauge boson (light)	2683 (prime)
2684	1.932613026925e-5	0	12	5208	3	4	5208	heavy fermion	2^2·11·61
2685	6.383768272109e-7	0	8	4320	3	3	4320	spectator	3·5·179
2686	1.278116587660e-6	0	8	4320	3	3	4320	spectator	2·17·79
2687	4.517799056156e-7	1	2	2688	1	1	2688	gauge boson (light)	2687 (prime)
2688	2.975233123536e-4	0	32	8160	3	9	8160	heavy fermion	2^7·3·7
