rank	k	weight	d_k	omega	is_prime	factors
1517	20105	2.584520554300e-6	4	2	composite	5·4021
1518	20504	2.576829743426e-6	16	3	composite	2^3·11·233
1519	21014	2.574441257181e-6	16	4	composite	2·7·19·79
1520	21652	2.569713074065e-6	6	2	composite	2^2·5413
1521	20736	2.566986967277e-6	45	2	composite	2^8·3^4
1522	20027	2.565848703611e-6	4	2	composite	7·2861
1523	20962	2.561008567300e-6	8	3	composite	2·47·223
1524	21965	2.558230128266e-6	8	3	composite	5·23·191
1525	21939	2.556492128419e-6	8	3	composite	3·71·103
1526	22390	2.556479288191e-6	8	3	composite	2·5·2239
1527	325120	2.553051193574e-6	40	3	composite	2^9·5·127
1528	21654	2.550349702235e-6	16	3	composite	2·3^3·401
1529	20544	2.545393089535e-6	28	3	composite	2^6·3·107
1530	21313	2.527224484829e-6	2	1	prime	21313 (prime)
1531	21723	2.523926650854e-6	8	3	composite	3·13·557
1532	20716	2.521395117838e-6	6	2	composite	2^2·5179
1533	22763	2.505653257848e-6	8	3	composite	13·17·103
1534	22456	2.503746113462e-6	16	3	composite	2^3·7·401
1535	22440	2.496128858337e-6	64	5	composite	2^3·3·5·11·17
1536	21725	2.495759912732e-6	12	3	composite	5^2·11·79
1537	16256	2.487181955279e-6	16	2	composite	2^7·127
1538	20503	2.486594950192e-6	8	3	composite	7·29·101
1539	21653	2.480832626118e-6	4	2	composite	59·367
1540	22761	2.474606635152e-6	10	2	composite	3^4·281
1541	21730	2.474072636510e-6	16	4	composite	2·5·41·53
1542	22708	2.467322704980e-6	12	3	composite	2^2·7·811
1543	20416	2.459949795903e-6	28	3	composite	2^6·11·29
1544	20347	2.456070843199e-6	2	1	prime	20347 (prime)
1545	20222	2.451681891951e-6	4	2	composite	2·10111
1546	1657	2.450828345202e-6	2	1	prime	1657 (prime)
1547	21610	2.448217478307e-6	8	3	composite	2·5·2161
1548	21625	2.441859696053e-6	8	2	composite	5^3·173
1549	65528	2.436926210590e-6	8	2	composite	2^3·8191
1550	22808	2.436293031491e-6	8	2	composite	2^3·2851
1551	331	2.428835183694e-6	2	1	prime	331 (prime)
1552	20988	2.418476838580e-6	36	4	composite	2^2·3^2·11·53
1553	21987	2.415926461300e-6	12	3	composite	3^2·7·349
1554	20676	2.407732881117e-6	12	3	composite	2^2·3·1723
1555	22109	2.401763241750e-6	2	1	prime	22109 (prime)
1556	825344	2.398264539024e-6	48	3	composite	2^11·13·31
1557	20828	2.392099532855e-6	12	3	composite	2^2·41·127
1558	20372	2.392055094604e-6	12	3	composite	2^2·11·463
1559	20964	2.391952925650e-6	12	3	composite	2^2·3·1747
1560	20418	2.387932856579e-6	16	4	composite	2·3·41·83
1561	20171	2.386119281897e-6	4	2	composite	23·877
1562	22458	2.385202716564e-6	16	4	composite	2·3·19·197
1563	20526	2.379224265392e-6	16	4	composite	2·3·11·311
1564	22021	2.374714335211e-6	6	2	composite	19^2·61
1565	3067	2.353996047882e-6	2	1	prime	3067 (prime)
1566	22437	2.353453942103e-6	10	2	composite	3^4·277
1567	20502	2.348196950116e-6	24	4	composite	2·3^2·17·67
1568	22438	2.347161448235e-6	8	3	composite	2·13·863
1569	21707	2.332946634031e-6	6	2	composite	7^2·443
1570	20441	2.318116849379e-6	2	1	prime	20441 (prime)
1571	21735	2.306942049537e-6	32	4	composite	3^3·5·7·23
1572	372736	2.300714851244e-6	52	3	composite	2^12·7·13
1573	20838	2.300192111127e-6	16	4	composite	2·3·23·151
1574	21966	2.292943793184e-6	16	4	composite	2·3·7·523
1575	21579	2.288205390579e-6	4	2	composite	3·7193
1576	620	2.279326427201e-6	12	3	composite	2^2·5·31
1577	22610	2.279260504368e-6	32	5	composite	2·5·7·17·19
1578	21847	2.268922241315e-6	4	2	composite	7·3121
1579	20092	2.268246835735e-6	6	2	composite	2^2·5023
1580	20346	2.263237217223e-6	8	3	composite	2·3·3391
1581	21608	2.261148600922e-6	16	3	composite	2^3·37·73
1582	21354	2.256959573724e-6	8	3	composite	2·3·3559
1583	20428	2.256495495353e-6	6	2	composite	2^2·5107
1584	20161	2.253475697388e-6	2	1	prime	20161 (prime)
1585	20501	2.247181531543e-6	8	3	composite	13·19·83
1586	22022	2.242133763381e-6	24	4	composite	2·7·11^2·13
1587	22704	2.235448658954e-6	40	4	composite	2^4·3·11·43
1588	22241	2.231445515909e-6	4	2	composite	23·967
1589	13901	2.228745783096e-6	2	1	prime	13901 (prime)
1590	20386	2.226449414382e-6	4	2	composite	2·10193
1591	20717	2.219771045155e-6	2	1	prime	20717 (prime)
1592	22170	2.215684512269e-6	16	4	composite	2·3·5·739
1593	21637	2.211801759204e-6	8	3	composite	7·11·281
1594	22764	2.210835965203e-6	24	4	composite	2^2·3·7·271
1595	21626	2.202141905774e-6	8	3	composite	2·11·983
1596	21015	2.200532185172e-6	12	3	composite	3^2·5·467
1597	22735	2.197450704710e-6	4	2	composite	5·4547
1598	22108	2.193774074451e-6	6	2	composite	2^2·5527
1599	20617	2.192855574732e-6	4	2	composite	53·389
1600	21600	2.192124269273e-6	72	3	composite	2^5·3^3·5^2
1601	20987	2.188346506604e-6	4	2	composite	31·677
1602	22794	2.185759113575e-6	16	4	composite	2·3·29·131
1603	22600	2.184387385166e-6	24	3	composite	2^3·5^2·113
1604	20963	2.168391336818e-6	2	1	prime	20963 (prime)
1605	20214	2.167593041952e-6	12	3	composite	2·3^2·1123
1606	20498	2.158564313998e-6	8	3	composite	2·37·277
1607	20189	2.155984927818e-6	4	2	composite	13·1553
1608	20800	2.155632092173e-6	42	3	composite	2^6·5^2·13
1609	20527	2.154959067961e-6	4	2	composite	13·1579
1610	20631	2.154816211187e-6	12	3	composite	3·13·23^2
1611	21275	2.151748299424e-6	12	3	composite	5^2·23·37
1612	21724	2.151664409439e-6	6	2	composite	2^2·5431
1613	20224	2.149960965432e-6	18	2	composite	2^8·79
1614	20162	2.146970094380e-6	8	3	composite	2·17·593
1615	20345	2.141292942500e-6	8	3	composite	5·13·313
1616	22635	2.138956762823e-6	12	3	composite	3^2·5·503
1617	22760	2.129009413387e-6	16	3	composite	2^3·5·569
1618	40343	2.128383864634e-6	2	1	prime	40343 (prime)
1619	22809	2.122758348430e-6	4	2	composite	3·7603
1620	22315	2.122446303284e-6	4	2	composite	5·4463
1621	20220	2.112891279289e-6	24	4	composite	2^2·3·5·337
1622	22243	2.111464396976e-6	8	3	composite	13·29·59
1623	21016	2.107012352380e-6	16	3	composite	2^3·37·71
1624	20993	2.098482415069e-6	4	2	composite	7·2999
1625	20499	2.096823776482e-6	4	2	composite	3·6833
1626	21036	2.093951365161e-6	12	3	composite	2^2·3·1753
1627	22582	2.089858029439e-6	8	3	composite	2·7·1613
1628	20693	2.088673463804e-6	2	1	prime	20693 (prime)
1629	127	2.083570480906e-6	2	1	prime	127 (prime)
1630	22707	2.079842952521e-6	12	2	composite	3^3·29^2
1631	20839	2.076091881067e-6	8	3	composite	7·13·229
1632	22636	2.068622223360e-6	6	2	composite	2^2·5659
1633	523	2.067399543140e-6	2	1	prime	523 (prime)
1634	21731	2.059953854489e-6	4	2	composite	31·701
1635	20789	2.058503641212e-6	2	1	prime	20789 (prime)
1636	20328	2.044116273010e-6	48	4	composite	2^3·3·7·11^2
1637	20163	2.044028650716e-6	16	4	composite	3·11·13·47
1638	21655	2.040301032567e-6	8	3	composite	5·61·71
1639	21276	2.039060577680e-6	24	3	composite	2^2·3^3·197
1640	22609	2.038444922431e-6	4	2	composite	23·983
1641	22234	2.038230968322e-6	4	2	composite	2·11117
1642	20029	2.030342120907e-6	2	1	prime	20029 (prime)
1643	21627	2.028317238907e-6	12	2	composite	3^5·89
1644	20223	2.017829738728e-6	16	3	composite	3^3·7·107
1645	20840	2.016999250868e-6	16	3	composite	2^3·5·521
1646	22107	2.008048837949e-6	4	2	composite	3·7369
1647	22608	2.000256342570e-6	30	3	composite	2^4·3^2·157
1648	20788	1.996072574635e-6	6	2	composite	2^2·5197
1649	22221	1.996009787140e-6	8	2	composite	3^3·823
1650	22860	1.986511676918e-6	36	4	composite	2^2·3^2·5·127
1651	20787	1.981900215590e-6	12	3	composite	3·13^2·41
1652	20106	1.980096784194e-6	12	3	composite	2·3^2·1117
1653	21274	1.974417969662e-6	8	3	composite	2·11·967
1654	101	1.973792694212e-6	2	1	prime	101 (prime)
1655	21986	1.973087176007e-6	4	2	composite	2·10993
1656	22083	1.963235680051e-6	8	3	composite	3·17·433
1657	20827	1.958992230786e-6	4	2	composite	59·353
1658	22244	1.958733778705e-6	12	3	composite	2^2·67·83
1659	21607	1.956024376261e-6	8	3	composite	17·31·41
1660	21355	1.955495140632e-6	4	2	composite	5·4271
1661	22435	1.954869351594e-6	8	3	composite	5·7·641
1662	21535	1.953380867629e-6	8	3	composite	5·59·73
1663	22436	1.950149633262e-6	12	3	composite	2^2·71·79
1664	22673	1.947519653570e-6	8	3	composite	7·41·79
1665	22881	1.945825033133e-6	8	3	composite	3·29·263
1666	20497	1.943868764033e-6	4	2	composite	103·199
1667	22759	1.931396287908e-6	4	2	composite	11·2069
1668	20785	1.925941687657e-6	4	2	composite	5·4157
1669	20776	1.924821333936e-6	24	3	composite	2^3·7^2·53
1670	20786	1.918145908943e-6	8	3	composite	2·19·547
1671	443520	1.911787028086e-6	192	5	composite	2^7·3^2·5·7·11
1672	21580	1.909943010614e-6	24	4	composite	2^2·5·13·83
1673	21469	1.902311737059e-6	4	2	composite	7·3067
1674	21017	1.901440977943e-6	2	1	prime	21017 (prime)
1675	21020	1.897769249508e-6	12	3	composite	2^2·5·1051
1676	20091	1.896990644006e-6	8	3	composite	3·37·181
1677	22800	1.896529055271e-6	60	4	composite	2^4·3·5^2·19
1678	22684	1.889858268118e-6	12	3	composite	2^2·53·107
1679	20966	1.887448015842e-6	8	3	composite	2·11·953
1680	21967	1.883793289359e-6	4	2	composite	11·1997
1681	20030	1.882947706242e-6	8	3	composite	2·5·2003
1682	20373	1.882154308377e-6	4	2	composite	3·6791
1683	20850	1.878700191484e-6	24	4	composite	2·3·5^2·139
1684	20164	1.869208906405e-6	9	2	composite	2^2·71^2
1685	20034	1.867521983523e-6	32	4	composite	2·3^3·7·53
1686	22459	1.863038368946e-6	4	2	composite	37·607
1687	22810	1.862563618608e-6	8	3	composite	2·5·2281
1688	1381	1.856724186324e-6	2	1	prime	1381 (prime)
1689	21864	1.855329944393e-6	16	3	composite	2^3·3·911
1690	20032	1.855034326697e-6	14	2	composite	2^6·313
1691	21863	1.851245180042e-6	2	1	prime	21863 (prime)
1692	20442	1.848100950623e-6	8	3	composite	2·3·3407
1693	367	1.846891335650e-6	2	1	prime	367 (prime)
1694	20427	1.834184374323e-6	8	3	composite	3·11·619
1695	21656	1.829989972892e-6	8	2	composite	2^3·2707
1696	21628	1.827788463962e-6	6	2	composite	2^2·5407
1697	20773	1.824673933213e-6	2	1	prime	20773 (prime)
1698	21868	1.824490031507e-6	24	4	composite	2^2·7·11·71
1699	21314	1.819143267012e-6	4	2	composite	2·10657
1700	20677	1.819135931393e-6	8	3	composite	23·29·31
1701	677	1.815847510062e-6	2	1	prime	677 (prime)
1702	20961	1.813704467910e-6	12	3	composite	3^2·17·137
1703	22106	1.811088256869e-6	8	3	composite	2·7·1579
1704	1260	1.809158186605e-6	36	4	composite	2^2·3^2·5·7
1705	20791	1.808778733680e-6	4	2	composite	17·1223
1706	1680	1.806232640191e-6	40	4	composite	2^4·3·5·7
1707	20279	1.805997294654e-6	4	2	composite	7·2897
1708	22245	1.802189463258e-6	8	3	composite	3·5·1483
1709	20290	1.801846014450e-6	8	3	composite	2·5·2029
1710	22637	1.800310983230e-6	2	1	prime	22637 (prime)
1711	20986	1.799706831696e-6	8	3	composite	2·7·1499
1712	32768	1.798719771389e-6	16	1	composite	2^15
1713	20343	1.795927767542e-6	4	2	composite	3·6781
1714	19709	1.789821760241e-6	2	1	prime	19709 (prime)
1715	22793	1.786681305127e-6	4	2	composite	23·991
1716	22568	1.785179515300e-6	32	4	composite	2^3·7·13·31
1717	20543	1.781202897984e-6	2	1	prime	20543 (prime)
1718	21650	1.780356859158e-6	12	3	composite	2·5^2·433
1719	5081	1.779909319338e-6	2	1	prime	5081 (prime)
1720	20165	1.778910637842e-6	8	3	composite	5·37·109
1721	2029	1.777793583654e-6	2	1	prime	2029 (prime)
1722	560	1.777673455434e-6	20	3	composite	2^4·5·7
1723	22765	1.777358266749e-6	8	3	composite	5·29·157
1724	21937	1.776223908436e-6	2	1	prime	21937 (prime)
1725	22706	1.775977807442e-6	4	2	composite	2·11353
1726	22023	1.774747069311e-6	6	2	composite	3^2·2447
1727	20783	1.773510244911e-6	4	2	composite	7·2969
1728	683	1.772193681220e-6	2	1	prime	683 (prime)
1729	251	1.771543094741e-6	2	1	prime	251 (prime)
1730	20249	1.768336902979e-6	2	1	prime	20249 (prime)
1731	863	1.766772429597e-6	2	1	prime	863 (prime)
1732	20247	1.765359197120e-6	8	3	composite	3·17·397
1733	20031	1.762921650910e-6	8	3	composite	3·11·607
1734	21862	1.759727775458e-6	8	3	composite	2·17·643
1735	21865	1.758331134663e-6	4	2	composite	5·4373
1736	20028	1.752266622192e-6	12	3	composite	2^2·3·1669
1737	21994	1.745023499406e-6	8	3	composite	2·7·1571
1738	20495	1.744617357294e-6	4	2	composite	5·4099
1739	22246	1.741154678491e-6	12	3	composite	2·7^2·227
1740	30	1.736449497320e-6	8	3	composite	2·3·5
1741	20090	1.734465619919e-6	24	4	composite	2·5·7^2·41
1742	20491	1.730973589120e-6	4	2	composite	31·661
1743	1987	1.724851178071e-6	2	1	prime	1987 (prime)
1744	20960	1.718214729771e-6	24	3	composite	2^5·5·131
1745	20291	1.716152335103e-6	4	2	composite	103·197
1746	20342	1.714636791063e-6	8	3	composite	2·7·1453
1747	20771	1.713428115749e-6	2	1	prime	20771 (prime)
1748	20861	1.701507771985e-6	4	2	composite	23·907
1749	22105	1.700274536686e-6	4	2	composite	5·4421
1750	20248	1.695665584497e-6	8	2	composite	2^3·2531
1751	20528	1.688445729022e-6	10	2	composite	2^4·1283
1752	20774	1.688036725098e-6	16	4	composite	2·13·17·47
1753	21356	1.672607746439e-6	12	3	composite	2^2·19·281
1754	20188	1.672426975503e-6	18	3	composite	2^2·7^2·103
1755	21732	1.668162572823e-6	12	3	composite	2^2·3·1811
1756	20719	1.662249278572e-6	2	1	prime	20719 (prime)
1757	21632	1.659622302244e-6	24	2	composite	2^7·13^2
1758	21480	1.657898524702e-6	32	4	composite	2^3·3·5·179
1759	21866	1.657268876089e-6	12	3	composite	2·13·29^2
1760	21931	1.657091390612e-6	8	3	composite	7·13·241
1761	21934	1.653420572637e-6	8	3	composite	2·11·997
1762	20246	1.650858939418e-6	8	3	composite	2·53·191
1763	20107	1.649720582247e-6	2	1	prime	20107 (prime)
1764	21867	1.647082718422e-6	8	3	composite	3·37·197
1765	20782	1.646802551134e-6	4	2	composite	2·10391
1766	20007	1.646505986260e-6	20	3	composite	3^4·13·19
1767	20494	1.641022779288e-6	4	2	composite	2·10247
1768	21534	1.639954946354e-6	16	4	composite	2·3·37·97
1769	21325	1.637102318015e-6	6	2	composite	5^2·853
1770	21506	1.634778026467e-6	4	2	composite	2·10753
1771	21657	1.632674173655e-6	4	2	composite	3·7219
1772	161051	1.630179473500e-6	6	1	composite	11^5
1773	20312	1.630155327814e-6	8	2	composite	2^3·2539
1774	20226	1.626807450711e-6	8	3	composite	2·3·3371
1775	21018	1.626419797349e-6	16	4	composite	2·3·31·113
1776	20770	1.625128262574e-6	16	4	composite	2·5·31·67
1777	21935	1.623614474566e-6	8	3	composite	5·41·107
1778	21857	1.621352077409e-6	4	2	composite	11·1987
1779	8147	1.620022469384e-6	2	1	prime	8147 (prime)
1780	257	1.610949180459e-6	2	1	prime	257 (prime)
1781	20985	1.607170231836e-6	8	3	composite	3·5·1399
1782	21722	1.602735517232e-6	4	2	composite	2·10861
1783	21420	1.601992936204e-6	72	5	composite	2^2·3^2·5·7·17
1784	21581	1.599037562597e-6	4	2	composite	7·3083
1785	20692	1.597292019243e-6	12	3	composite	2^2·7·739
1786	22685	1.595556358736e-6	8	3	composite	5·13·349
1787	20792	1.589757461826e-6	16	3	composite	2^3·23·113
1788	21854	1.586861536340e-6	12	3	composite	2·7^2·223
1789	22607	1.578393175200e-6	8	3	composite	13·37·47
1790	21985	1.578108913390e-6	4	2	composite	5·4397
1791	22098	1.572423996528e-6	16	4	composite	2·3·29·127
1792	21475	1.566423722351e-6	6	2	composite	5^2·859
1793	21037	1.562258695342e-6	4	2	composite	109·193
1794	21478	1.562194277530e-6	4	2	composite	2·10739
1795	20229	1.561223088923e-6	8	3	composite	3·11·613
1796	21861	1.561095044357e-6	12	3	composite	3^2·7·347
1797	20341	1.559984296286e-6	2	1	prime	20341 (prime)
1798	20089	1.558867525171e-6	2	1	prime	20089 (prime)
1799	22672	1.552989751700e-6	20	3	composite	2^4·13·109
1800	21630	1.550941511318e-6	32	5	composite	2·3·5·7·103
1801	21629	1.549189260390e-6	4	2	composite	43·503
1802	20630	1.546221055932e-6	8	3	composite	2·5·2063
1803	20500	1.545865817887e-6	24	3	composite	2^2·5^3·41
1804	22233	1.542799391016e-6	4	2	composite	3·7411
1805	21936	1.541760132433e-6	20	3	composite	2^4·3·457
1806	22247	1.541191982857e-6	2	1	prime	22247 (prime)
1807	20033	1.540336969096e-6	8	3	composite	13·23·67
1808	22811	1.538121896079e-6	2	1	prime	22811 (prime)
1809	20088	1.534506851620e-6	40	3	composite	2^3·3^4·31
1810	21968	1.530484288659e-6	10	2	composite	2^4·1373
1811	22164	1.529937272166e-6	12	3	composite	2^2·3·1847
1812	21927	1.529911597579e-6	4	2	composite	3·7309
1813	22434	1.527870116317e-6	8	3	composite	2·3·3739
1814	22737	1.526859091828e-6	16	4	composite	3·11·13·53
1815	21860	1.526553714900e-6	12	3	composite	2^2·5·1093
1816	22840	1.521406324871e-6	16	3	composite	2^3·5·571
1817	21933	1.519425402608e-6	6	2	composite	3^2·2437
1818	22024	1.518090553496e-6	8	2	composite	2^3·2753
1819	22242	1.517482242688e-6	16	4	composite	2·3·11·337
1820	20278	1.516803250300e-6	4	2	composite	2·10139
1821	21473	1.515200350814e-6	4	2	composite	109·197
1822	20493	1.513272848083e-6	20	3	composite	3^4·11·23
1823	22705	1.512218155430e-6	8	3	composite	5·19·239
1824	21658	1.509656004178e-6	24	4	composite	2·7^2·13·17
1825	21883	1.509291678024e-6	4	2	composite	79·277
1826	20251	1.506277826540e-6	8	3	composite	7·11·263
1827	20780	1.506166281696e-6	12	3	composite	2^2·5·1039
1828	20277	1.505938906715e-6	8	2	composite	3^3·751
1829	21606	1.501085096487e-6	16	4	composite	2·3·13·277
1830	20778	1.497679632716e-6	8	3	composite	2·3·3463
1831	21932	1.496509903872e-6	6	2	composite	2^2·5483
1832	20040	1.495087919692e-6	32	4	composite	2^3·3·5·167
1833	20777	1.493924275353e-6	4	2	composite	79·263
1834	21337	1.487555668608e-6	4	2	composite	19·1123
1835	20292	1.487435879693e-6	24	4	composite	2^2·3·19·89
1836	21930	1.486023472900e-6	32	5	composite	2·3·5·17·43
1837	21720	1.485388374351e-6	32	4	composite	2^3·3·5·181
1838	162560	1.483018673168e-6	36	3	composite	2^8·5·127
1839	20779	1.478647910161e-6	4	2	composite	11·1889
1840	20982	1.474747660906e-6	16	4	composite	2·3·13·269
1841	20339	1.472916478537e-6	6	2	composite	11·43^2
1842	6143	1.471815805577e-6	2	1	prime	6143 (prime)
1843	293	1.468643247555e-6	2	1	prime	293 (prime)
1844	20843	1.466573883183e-6	4	2	composite	19·1097
1845	22879	1.465865184174e-6	4	2	composite	137·167
1846	20048	1.465745840529e-6	20	3	composite	2^4·7·179
1847	20344	1.464240813022e-6	8	2	composite	2^3·2543
1848	22766	1.460161179205e-6	4	2	composite	2·11383
1849	22103	1.459992355035e-6	6	2	composite	23·31^2
1850	20374	1.458708106031e-6	8	3	composite	2·61·167
1851	21928	1.456252938939e-6	8	2	composite	2^3·2741
1852	20167	1.455033754743e-6	8	3	composite	7·43·67
1853	21038	1.453509793380e-6	8	3	composite	2·67·157
1854	22689	1.452439931475e-6	6	2	composite	3^2·2521
1855	21859	1.450939415868e-6	2	1	prime	21859 (prime)
1856	73728	1.449722882876e-6	42	2	composite	2^13·3^2
1857	21476	1.446566931743e-6	24	4	composite	2^2·7·13·59
1858	22839	1.443760064233e-6	8	3	composite	3·23·331
1859	20443	1.440761553399e-6	2	1	prime	20443 (prime)
1860	20245	1.439637445215e-6	4	2	composite	5·4049
1861	21471	1.437833875957e-6	8	3	composite	3·17·421
1862	22104	1.437065307501e-6	24	3	composite	2^3·3^2·307
1863	20492	1.433097914823e-6	12	3	composite	2^2·47·109
1864	20842	1.429183448585e-6	8	3	composite	2·17·613
1865	20488	1.422923604606e-6	16	3	composite	2^3·13·197
1866	21929	1.421872086964e-6	2	1	prime	21929 (prime)
1867	20775	1.416334034927e-6	12	3	composite	3·5^2·277
1868	22429	1.416144663342e-6	4	2	composite	11·2039
1869	20227	1.411404610738e-6	4	2	composite	113·179
1870	21659	1.389011121348e-6	6	2	composite	11^2·179
1871	20678	1.388235717478e-6	12	3	composite	2·7^2·211
1872	21721	1.386421187722e-6	8	3	composite	7·29·107
1873	20826	1.386066304567e-6	24	4	composite	2·3^2·13·89
1874	21019	1.385015157134e-6	2	1	prime	21019 (prime)
1875	21500	1.384934054015e-6	24	3	composite	2^2·5^3·43
1876	20768	1.384038257654e-6	24	3	composite	2^5·11·59
1877	21858	1.378433348607e-6	8	3	composite	2·3·3643
1878	21602	1.363204617574e-6	8	3	composite	2·7·1543
1879	21533	1.362495950837e-6	4	2	composite	61·353
1880	22248	1.361339668464e-6	32	3	composite	2^3·3^3·103
1881	20316	1.360620123949e-6	12	3	composite	2^2·3·1693
1882	3469	1.360492447230e-6	2	1	prime	3469 (prime)
1883	22836	1.355110085132e-6	24	4	composite	2^2·3·11·173
1884	21273	1.353911242851e-6	8	3	composite	3·7·1013
1885	21357	1.353271531463e-6	16	3	composite	3^3·7·113
