rank	k	weight	d_k	omega	is_prime	factors
4408	5111808	1.629022604266e-10	72	3	composite	2^17·3·13
4409	51380224	1.625755180489e-10	63	2	composite	2^20·7^2
4410	1376237	1.617675278823e-10	2	1	prime	1376237 (prime)
4411	1376257	1.617547775032e-10	2	1	prime	1376257 (prime)
4412	5242877	1.617529041234e-10	2	1	prime	5242877 (prime)
4413	5242859	1.617521144931e-10	2	1	prime	5242859 (prime)
4414	5242843	1.617514113247e-10	2	1	prime	5242843 (prime)
4415	5242837	1.617511473643e-10	2	1	prime	5242837 (prime)
4416	5242241	1.617249655606e-10	2	1	prime	5242241 (prime)
4417	5242231	1.617245265613e-10	2	1	prime	5242231 (prime)
4418	40894464	1.605600287930e-10	84	3	composite	2^20·3·13
4419	5201923	1.599449183014e-10	2	1	prime	5201923 (prime)
4420	5201909	1.599442973733e-10	2	1	prime	5201909 (prime)
4421	80740352	1.594250615208e-10	84	3	composite	2^20·7·11
4422	932184064	1.578884189998e-10	84	3	composite	2^20·7·127
4423	20001240	1.573163262547e-10	96	5	composite	2^3·3^2·5·7·7937
4424	34603008	1.562831346380e-10	84	3	composite	2^20·3·11
4425	5111833	1.559031053617e-10	2	1	prime	5111833 (prime)
4426	5111791	1.559012004951e-10	2	1	prime	5111791 (prime)
4427	1385987	1.556544397297e-10	2	1	prime	1385987 (prime)
4428	1386013	1.556384107200e-10	2	1	prime	1386013 (prime)
4429	5079047	1.544098358710e-10	2	1	prime	5079047 (prime)
4430	5079037	1.544093787686e-10	2	1	prime	5079037 (prime)
4431	20000620	1.539514806117e-10	24	4	composite	2^2·5·41·24391
4432	12189696	1.530712849857e-10	72	3	composite	2^17·3·31
4433	5046277	1.529052259686e-10	2	1	prime	5046277 (prime)
4434	5046259	1.529043966136e-10	2	1	prime	5046259 (prime)
4435	227540992	1.524381755421e-10	84	3	composite	2^20·7·31
4436	262144	1.511021233076e-10	19	1	composite	2^18
4437	671083520	1.509293580256e-10	44	3	composite	2^10·5·131071
4438	671006720	1.506457332126e-10	60	3	composite	2^14·5·8191
4439	1396723	1.491550484482e-10	2	1	prime	1396723 (prime)
4440	1396751	1.491384105235e-10	2	1	prime	1396751 (prime)
4441	671087360	1.491295252711e-10	36	3	composite	2^8·5·524287
4442	665845760	1.434576864109e-10	84	3	composite	2^20·5·127
4443	162529280	1.431731393550e-10	84	3	composite	2^20·5·31
4444	2293760	1.421000942593e-10	68	3	composite	2^16·5·7
4445	20001569	1.416451059428e-10	8	3	composite	7·433·6599
4446	4718617	1.371781037060e-10	2	1	prime	4718617 (prime)
4447	4718579	1.371762063230e-10	2	1	prime	4718579 (prime)
4448	688128	1.346319544887e-10	64	3	composite	2^15·3·7
4449	36700160	1.313803114958e-10	84	3	composite	2^20·5·7
4450	4587533	1.305275012311e-10	2	1	prime	4587533 (prime)
4451	4587503	1.305259544913e-10	2	1	prime	4587503 (prime)
4452	1430521	1.301873690348e-10	2	1	prime	1430521 (prime)
4453	1430543	1.301757248204e-10	2	1	prime	1430543 (prime)
4454	15728640	1.271975523809e-10	84	3	composite	2^20·3·5
4455	20000489	1.245610980455e-10	4	2	composite	3793·5273
4456	1441439	1.245151601136e-10	2	1	prime	1441439 (prime)
4457	1441459	1.245049633627e-10	2	1	prime	1441459 (prime)
4458	1441603	1.244315694798e-10	2	1	prime	1441603 (prime)
4459	1441633	1.244162815152e-10	2	1	prime	1441633 (prime)
4460	1441771	1.243459859796e-10	2	1	prime	1441771 (prime)
4461	1441807	1.243276530067e-10	2	1	prime	1441807 (prime)
4462	3407456	1.222918071188e-10	24	3	composite	2^5·13·8191
4463	805208064	1.221205736336e-10	64	3	composite	2^15·3·8191
4464	805304832	1.220419722944e-10	40	3	composite	2^9·3·524287
4465	805300224	1.178606872002e-10	48	3	composite	2^11·3·131071
4466	9437184	1.170398488768e-10	63	2	composite	2^20·3^2
4467	4325389	1.165918868876e-10	2	1	prime	4325389 (prime)
4468	4325359	1.165902425676e-10	2	1	prime	4325359 (prime)
4469	4324321	1.165333629984e-10	2	1	prime	4324321 (prime)
4470	4324303	1.165323766413e-10	2	1	prime	4324303 (prime)
4471	2883232	1.161777165733e-10	24	3	composite	2^5·11·8191
4472	399507456	1.134596244868e-10	84	3	composite	2^20·3·127
4473	97517568	1.125502454233e-10	84	3	composite	2^20·3·31
4474	1594323	1.113440335245e-10	14	1	composite	3^13
4475	4194301	1.093026091351e-10	2	1	prime	4194301 (prime)
4476	4194287	1.093018194728e-10	2	1	prime	4194287 (prime)
4477	4194277	1.093012557488e-10	2	1	prime	4194277 (prime)
4478	4194271	1.093009175235e-10	2	1	prime	4194271 (prime)
4479	4193801	1.092743987141e-10	2	1	prime	4193801 (prime)
4480	4193789	1.092737223630e-10	2	1	prime	4193789 (prime)
4481	4161539	1.074476150984e-10	2	1	prime	4161539 (prime)
4482	4161527	1.074469341319e-10	2	1	prime	4161527 (prime)
4483	43046721	1.061079246677e-10	17	1	composite	3^16
4484	14348907	1.058662094627e-10	16	1	composite	3^15
4485	4782969	1.056239842299e-10	15	1	composite	3^14
4486	20000880	1.054933241717e-10	60	4	composite	2^4·3^2·5·27779
4487	1834784	1.030972046451e-10	24	3	composite	2^5·7·8191
4488	4063237	1.018029258327e-10	2	1	prime	4063237 (prime)
4489	4063217	1.018017658607e-10	2	1	prime	4063217 (prime)
4490	1490941	1.013098923747e-10	2	1	prime	1490941 (prime)
4491	1490953	1.013047326579e-10	2	1	prime	1490953 (prime)
4492	129140163	1.005421037051e-10	18	1	composite	3^17
4493	1496837	9.880112840055e-11	2	1	prime	1496837 (prime)
4494	1496917	9.876744159307e-11	2	1	prime	1496917 (prime)
4495	1835008	9.673195157265e-11	38	2	composite	2^18·7
4496	14678272	9.665604060691e-11	36	3	composite	2^8·7·8191
4497	3932167	9.409669672976e-11	2	1	prime	3932167 (prime)
4498	3932153	9.409586262847e-11	2	1	prime	3932153 (prime)
4499	234852352	9.347696943805e-11	52	3	composite	2^12·7·8191
4500	11532928	9.094415507358e-11	32	3	composite	2^7·11·8191
4501	22020096	8.802206149439e-11	84	3	composite	2^20·3·7
4502	1523707	8.799660535454e-11	2	1	prime	1523707 (prime)
4503	1523737	8.798509855061e-11	2	1	prime	1523737 (prime)
4504	12484608	8.541742448089e-11	64	3	composite	2^15·3·127
4505	10403840	8.535906332797e-11	60	3	composite	2^14·5·127
4506	5242240	8.497334451246e-11	32	3	composite	2^7·5·8191
4507	8323072	8.411118769526e-11	34	2	composite	2^16·127
4508	1572852	8.366839766840e-11	12	3	composite	2^2·3·131071
4509	3670027	7.811214068577e-11	2	1	prime	3670027 (prime)
4510	3670013	7.811126864669e-11	2	1	prime	3670013 (prime)
4511	3670001	7.811052090433e-11	2	1	prime	3670001 (prime)
4512	3669961	7.810802894761e-11	2	1	prime	3669961 (prime)
4513	3669583	7.808448079404e-11	2	1	prime	3669583 (prime)
4514	3669557	7.808286144077e-11	2	1	prime	3669557 (prime)
4515	3641357	7.632248171954e-11	2	1	prime	3641357 (prime)
4516	3641311	7.631960449034e-11	2	1	prime	3641311 (prime)
4517	20000960	7.593265183597e-11	56	4	composite	2^6·5·7·8929
4518	1560569	7.473257197552e-11	2	1	prime	1560569 (prime)
4519	1560589	7.472583251699e-11	2	1	prime	1560589 (prime)
4520	3603619	7.395589991487e-11	2	1	prime	3603619 (prime)
4521	3603583	7.395363669233e-11	2	1	prime	3603583 (prime)
4522	5046272	7.336233822256e-11	68	3	composite	2^16·7·11
4523	735134400	7.264855994392e-11	1344	7	composite	2^6·3^3·5^2·7·11·13·17
4524	6422528	7.156963729184e-11	54	2	composite	2^17·7^2
4525	13629824	7.144525112488e-11	32	3	composite	2^7·13·8191
4526	58719808	7.108756135396e-11	28	3	composite	2^6·7·131071
4527	3555353	7.091226710586e-11	2	1	prime	3555353 (prime)
4528	3555311	7.090961033678e-11	2	1	prime	3555311 (prime)
4529	1572647	7.074826317946e-11	2	1	prime	1572647 (prime)
4530	1572677	7.073857827555e-11	2	1	prime	1572677 (prime)
4531	1572841	7.068564918096e-11	2	1	prime	1572841 (prime)
4532	1572853	7.068177871507e-11	2	1	prime	1572853 (prime)
4533	1572869	7.067661554025e-11	2	1	prime	1572869 (prime)
4534	5963776	6.695630255074e-11	68	3	composite	2^16·7·13
4535	2600960	6.425888617381e-11	52	3	composite	2^12·5·127
4536	20001660	6.419185046099e-11	48	5	composite	2^2·3·5·7·47623
4537	3407851	6.151379317409e-11	2	1	prime	3407851 (prime)
4538	3407813	6.151135622986e-11	2	1	prime	3407813 (prime)
4539	3407483	6.149019872664e-11	2	1	prime	3407483 (prime)
4540	3407447	6.148789046152e-11	2	1	prime	3407447 (prime)
4541	22888448	6.133510934454e-11	60	3	composite	2^14·11·127
4542	1605631	6.070211774593e-11	2	1	prime	1605631 (prime)
4543	1605677	6.068892112194e-11	2	1	prime	1605677 (prime)
4544	20001696	6.010401677196e-11	192	6	composite	2^5·3·11·13·31·47
4545	28442624	5.991563351861e-11	72	3	composite	2^17·7·31
4546	3381251	5.980696200685e-11	2	1	prime	3381251 (prime)
4547	3381239	5.980619150179e-11	2	1	prime	3381239 (prime)
4548	25162752	5.969942312004e-11	44	3	composite	2^10·3·8191
4549	524224	5.962385913223e-11	14	2	composite	2^6·8191
4550	2621420	5.921963779309e-11	12	3	composite	2^2·5·131071
4551	27049984	5.749358560676e-11	60	3	composite	2^14·13·127
4552	524288	5.737654171003e-11	20	1	composite	2^19
4553	100651008	5.663195110246e-11	52	3	composite	2^12·3·8191
4554	3326413	5.628096885101e-11	2	1	prime	3326413 (prime)
4555	3326399	5.628006776538e-11	2	1	prime	3326399 (prime)
4556	4587520	5.577781789939e-11	72	3	composite	2^17·5·7
4557	3669988	5.484270111177e-11	12	3	composite	2^2·7·131071
4558	3301379	5.466913160079e-11	2	1	prime	3301379 (prime)
4559	3301369	5.466848804615e-11	2	1	prime	3301369 (prime)
4560	3211264	5.456468443352e-11	51	2	composite	2^16·7^2
4561	46131712	5.396678722127e-11	40	3	composite	2^9·11·8191
4562	1015808	5.396300322964e-11	32	2	composite	2^15·31
4563	2097152	5.261237288815e-11	22	1	composite	2^21
4564	4063232	5.204615069267e-11	36	2	composite	2^17·31
4565	5767124	5.115632751268e-11	12	3	composite	2^2·11·131071
4566	3243271	5.092611941470e-11	2	1	prime	3243271 (prime)
4567	3243239	5.092405817694e-11	2	1	prime	3243239 (prime)
4568	6815692	5.034288715161e-11	12	3	composite	2^2·13·131071
4569	294053760	4.969368265777e-11	1024	7	composite	2^7·3^3·5·7·11·13·17
4570	3211279	4.886636308406e-11	2	1	prime	3211279 (prime)
4571	1650673	4.878279107349e-11	2	1	prime	1650673 (prime)
4572	1650703	4.877548966328e-11	2	1	prime	1650703 (prime)
4573	10092544	4.651647676890e-11	72	3	composite	2^17·7·11
4574	218077184	4.639129629824e-11	48	3	composite	2^11·13·8191
4575	49938432	4.623272166024e-11	72	3	composite	2^17·3·127
4576	134217728	4.613707240569e-11	28	1	composite	2^27
4577	1663183	4.580813132749e-11	2	1	prime	1663183 (prime)
4578	1663217	4.580023345353e-11	2	1	prime	1663217 (prime)
4579	54519296	4.571165081382e-11	40	3	composite	2^9·13·8191
4580	11927552	4.554295287231e-11	72	3	composite	2^17·7·13
4581	8388608	4.542762936097e-11	24	1	composite	2^23
4582	33554432	4.538366700321e-11	26	1	composite	2^25
4583	16777216	4.537327877888e-11	25	1	composite	2^24
4584	67108864	4.531409672181e-11	27	1	composite	2^26
4585	4194304	4.479167162543e-11	23	1	composite	2^22
4586	3145739	4.465558467871e-11	2	1	prime	3145739 (prime)
4587	3145721	4.465443060299e-11	2	1	prime	3145721 (prime)
4588	3145711	4.465378978307e-11	2	1	prime	3145711 (prime)
4589	3145679	4.465173828254e-11	2	1	prime	3145679 (prime)
4590	3145361	4.463135202307e-11	2	1	prime	3145361 (prime)
4591	3145339	4.462994159344e-11	2	1	prime	3145339 (prime)
4592	3121163	4.308175794431e-11	2	1	prime	3121163 (prime)
4593	3121121	4.307907141569e-11	2	1	prime	3121121 (prime)
4594	41937920	4.299643360781e-11	44	3	composite	2^10·5·8191
4595	234880576	4.290017222752e-11	28	3	composite	2^6·7·524287
4596	27262924	4.233001071493e-11	12	3	composite	2^2·13·524287
4597	23068628	4.173753797842e-11	12	3	composite	2^2·11·524287
4598	52822016	4.166627252717e-11	72	3	composite	2^17·13·31
4599	218102144	4.144365649393e-11	32	3	composite	2^7·13·131071
4600	44695552	4.136167692041e-11	72	3	composite	2^17·11·31
4601	184547968	4.132985330871e-11	32	3	composite	2^7·11·131071
4602	4718592	4.105980313595e-11	60	2	composite	2^19·3^2
4603	216399872	4.030609497765e-11	72	3	composite	2^17·13·127
4604	20316160	4.018363393036e-11	72	3	composite	2^17·5·31
4605	58713088	4.005385065024e-11	44	3	composite	2^10·7·8191
4606	116523008	4.003067123790e-11	72	3	composite	2^17·7·127
4607	14680036	3.987814881923e-11	12	3	composite	2^2·7·524287
4608	218103392	3.981757070506e-11	24	3	composite	2^5·13·524287
4609	1690621	3.975275096952e-11	2	1	prime	1690621 (prime)
4610	1690651	3.974646933809e-11	2	1	prime	1690651 (prime)
4611	23068496	3.969527761685e-11	20	3	composite	2^4·11·131071
4612	183107584	3.944734322739e-11	72	3	composite	2^17·11·127
4613	27262768	3.939252516495e-11	20	3	composite	2^4·13·131071
4614	184526848	3.923498775108e-11	48	3	composite	2^11·11·8191
4615	54525536	3.920265770244e-11	24	3	composite	2^5·13·131071
4616	109051696	3.909834816544e-11	20	3	composite	2^4·13·524287
4617	184549024	3.860052302501e-11	24	3	composite	2^5·11·524287
4618	108199936	3.856850460347e-11	68	3	composite	2^16·13·127
4619	54525848	3.854658520511e-11	16	3	composite	2^3·13·524287
4620	92274512	3.841936642872e-11	20	3	composite	2^4·11·524287
4621	3047441	3.838744912697e-11	2	1	prime	3047441 (prime)
4622	3047423	3.838630948066e-11	2	1	prime	3047423 (prime)
4623	10485740	3.819715605619e-11	12	3	composite	2^2·5·524287
4624	27259648	3.806828502667e-11	36	3	composite	2^8·13·8191
4625	234879232	3.798311781824e-11	36	3	composite	2^8·7·131071
4626	6291444	3.768069687295e-11	12	3	composite	2^2·3·524287
4627	91553792	3.756369702561e-11	68	3	composite	2^16·11·127
4628	46136992	3.737435144549e-11	24	3	composite	2^5·11·131071
4629	46137256	3.736511274690e-11	16	3	composite	2^3·11·524287
4630	105644032	3.734853384764e-11	76	3	composite	2^18·13·31
4631	13631384	3.717304055281e-11	16	3	composite	2^3·13·131071
4632	1703719	3.707746152393e-11	2	1	prime	1703719 (prime)
4633	1703731	3.707507111424e-11	2	1	prime	1703731 (prime)
4634	1703903	3.704083042518e-11	2	1	prime	1703903 (prime)
4635	1703941	3.703326864324e-11	2	1	prime	1703941 (prime)
4636	268435456	3.686455902122e-11	29	1	composite	2^28
4637	109051072	3.662851051109e-11	28	3	composite	2^6·13·131071
4638	89391104	3.616756645481e-11	76	3	composite	2^18·11·31
4639	133169152	3.579034919176e-11	42	2	composite	2^20·127
4640	14679952	3.564992487892e-11	20	3	composite	2^4·7·131071
4641	92273984	3.559461597721e-11	28	3	composite	2^6·11·131071
4642	11534248	3.547555729374e-11	16	3	composite	2^3·11·131071
4643	20000122	3.525041833454e-11	12	3	composite	2·19^2·27701
4644	57657600	3.501395603282e-11	648	6	composite	2^8·3^2·5^2·7·11·13
4645	58720144	3.491758869835e-11	20	3	composite	2^4·7·524287
4646	92263424	3.455468596745e-11	44	3	composite	2^10·11·8191
4647	26411008	3.454603986341e-11	68	3	composite	2^16·13·31
4648	2981897	3.426214156423e-11	2	1	prime	2981897 (prime)
4649	2981887	3.426151703632e-11	2	1	prime	2981887 (prime)
4650	117440288	3.385342661092e-11	24	3	composite	2^5·7·524287
4651	83885440	3.384151071197e-11	32	3	composite	2^7·5·131071
4652	29360072	3.382538094534e-11	16	3	composite	2^3·7·524287
4653	7110656	3.368194916428e-11	64	3	composite	2^15·7·31
4654	11010048	3.337435113852e-11	80	3	composite	2^19·3·7
4655	83230720	3.327585016757e-11	72	3	composite	2^17·5·127
4656	22347776	3.306420254494e-11	68	3	composite	2^16·11·31
4657	7864320	3.288011434063e-11	80	3	composite	2^19·3·5
4658	233046016	3.265173301678e-11	76	3	composite	2^18·7·127
4659	1310710	3.207665149273e-11	8	3	composite	2·5·131071
4660	20447232	3.200263328492e-11	80	3	composite	2^19·3·13
4661	17301504	3.194615572506e-11	80	3	composite	2^19·3·11
4662	7339976	3.157693561275e-11	16	3	composite	2^3·7·131071
4663	436204288	3.151107308593e-11	36	3	composite	2^8·13·131071
4664	23855104	3.142572329633e-11	76	3	composite	2^18·7·13
4665	20968960	3.142389535671e-11	40	3	composite	2^9·5·8191
4666	41942960	3.139913815969e-11	20	3	composite	2^4·5·524287
4667	83885920	3.134295321302e-11	24	3	composite	2^5·5·524287
4668	54099968	3.134145775963e-11	64	3	composite	2^15·13·127
4669	29359904	3.133368763381e-11	24	3	composite	2^5·7·131071
4670	10485680	3.127578042721e-11	20	3	composite	2^4·5·131071
4671	167751680	3.111767569939e-11	52	3	composite	2^12·5·8191
4672	211288064	3.111614096387e-11	80	3	composite	2^19·13·31
4673	432799744	3.098947172415e-11	76	3	composite	2^18·13·127
4674	436206784	3.098724913881e-11	28	3	composite	2^6·13·524287
4675	167771840	3.098647183773e-11	28	3	composite	2^6·5·524287
4676	369053696	3.094081501291e-11	52	3	composite	2^12·11·8191
4677	41615360	3.093511726127e-11	68	3	composite	2^16·5·127
4678	20971480	3.092610422619e-11	16	3	composite	2^3·5·524287
4679	436154368	3.092443509969e-11	52	3	composite	2^12·13·8191
4680	20971360	3.079553485939e-11	24	3	composite	2^5·5·131071
4681	83875840	3.075596992921e-11	48	3	composite	2^11·5·8191
4682	25690112	3.073624817241e-11	60	2	composite	2^19·7^2
4683	167770880	3.064341746581e-11	36	3	composite	2^8·5·131071
4684	166461440	3.045417849562e-11	76	3	composite	2^18·5·127
4685	178782208	3.035194419996e-11	80	3	composite	2^19·11·31
4686	402604032	3.015597901137e-11	60	3	composite	2^14·3·8191
4687	369098048	3.012808044157e-11	28	3	composite	2^6·11·524287
4688	12581376	3.011952027609e-11	40	3	composite	2^9·3·8191
4689	366215168	3.008528960499e-11	76	3	composite	2^18·11·127
4690	47710208	2.987431845296e-11	80	3	composite	2^19·7·13
4691	20185088	2.983358936916e-11	76	3	composite	2^18·7·11
4692	5242840	2.966878510130e-11	16	3	composite	2^3·5·131071
4693	369095936	2.954003024101e-11	36	3	composite	2^8·11·131071
4694	40370176	2.930368802919e-11	80	3	composite	2^19·7·11
4695	466092032	2.915057005858e-11	80	3	composite	2^19·7·127
4696	45776896	2.908536140193e-11	64	3	composite	2^15·11·127
4697	41942720	2.898003628828e-11	28	3	composite	2^6·5·131071
4698	2539520	2.842532079452e-11	60	3	composite	2^14·5·31
4699	40632320	2.821926791273e-11	76	3	composite	2^18·5·31
4700	2883563	2.820184786421e-11	2	1	prime	2883563 (prime)
4701	2883553	2.820124215674e-11	2	1	prime	2883553 (prime)
4702	2883233	2.818184018110e-11	2	1	prime	2883233 (prime)
4703	2883229	2.818159791402e-11	2	1	prime	2883229 (prime)
4704	2882897	2.816147221561e-11	2	1	prime	2882897 (prime)
4705	2882863	2.815941077512e-11	2	1	prime	2882863 (prime)
4706	109038592	2.807051972616e-11	44	3	composite	2^10·13·8191
4707	113770496	2.772743710609e-11	80	3	composite	2^19·7·31
4708	201325056	2.704530716481e-11	40	3	composite	2^9·3·131071
4709	332922880	2.691542105779e-11	80	3	composite	2^19·5·127
4710	2861059	2.684340853174e-11	2	1	prime	2861059 (prime)
4711	2861051	2.684292730447e-11	2	1	prime	2861051 (prime)
4712	56885248	2.677293173803e-11	76	3	composite	2^18·7·31
4713	25165632	2.645788396336e-11	28	3	composite	2^6·3·131071
4714	201326208	2.643908075395e-11	32	3	composite	2^7·3·524287
4715	6291408	2.625383069363e-11	20	3	composite	2^4·3·131071
4716	335543680	2.611576608618e-11	32	3	composite	2^7·5·524287
4717	18350080	2.571674059593e-11	80	3	composite	2^19·5·7
4718	25165776	2.566432233042e-11	20	3	composite	2^4·3·524287
4719	335541760	2.559417080117e-11	40	3	composite	2^9·5·131071
4720	50331552	2.546102748166e-11	24	3	composite	2^5·3·524287
4721	13205504	2.533429211671e-11	64	3	composite	2^15·13·31
4722	81264640	2.525570000093e-11	80	3	composite	2^19·5·31
4723	100663104	2.498825368271e-11	28	3	composite	2^6·3·524287
4724	58261504	2.496439273878e-11	68	3	composite	2^16·7·127
4725	12845056	2.476654097087e-11	57	2	composite	2^18·7^2
