N	d_sq	d_sq*ln(N)	bt_v	vt_Gv	S1	S2	S3	M(N)	f_N(0.5)
18932	3.0982135564e-2	0.305131	0.83988170	0.71074554	0.001625	-0.983875	-0.994418	31	0.867331
18933	3.0981867674e-2	0.305130	0.83988247	0.71074681	0.001678	-0.983355	-0.989295	32	0.867331
18934	3.0981601502e-2	0.305129	0.83988324	0.71074808	0.001730	-0.982834	-0.984172	33	0.867332
18935	3.0981337048e-2	0.305128	0.83988400	0.71074934	0.001678	-0.983355	-0.989295	32	0.867333
18936	3.0981070922e-2	0.305127	0.83988477	0.71075060	0.001678	-0.983355	-0.989295	32	0.867334
18937	3.0980804818e-2	0.305126	0.83988553	0.71075187	0.001730	-0.982834	-0.984172	33	0.867334
18938	3.0980540431e-2	0.305125	0.83988629	0.71075313	0.001678	-0.983354	-0.989294	32	0.867335
18939	3.0980274372e-2	0.305124	0.83988706	0.71075440	0.001625	-0.983875	-0.994416	31	0.867336
18940	3.0980006641e-2	0.305123	0.83988783	0.71075566	0.001625	-0.983875	-0.994416	31	0.867336
18941	3.0979738932e-2	0.305122	0.83988860	0.71075693	0.001572	-0.984395	-0.999538	30	0.867337
18942	3.0979469552e-2	0.305121	0.83988937	0.71075821	0.001519	-0.984914	-1.004659	29	0.867338
18943	3.0979198499e-2	0.305120	0.83989014	0.71075948	0.001572	-0.984395	-0.999538	30	0.867338
18944	3.0978929163e-2	0.305119	0.83989091	0.71076076	0.001572	-0.984395	-0.999538	30	0.867339
18945	3.0978659849e-2	0.305118	0.83989169	0.71076203	0.001572	-0.984395	-0.999538	30	0.867340
18946	3.0978390557e-2	0.305117	0.83989246	0.71076330	0.001625	-0.983875	-0.994418	31	0.867341
18947	3.0978122982e-2	0.305116	0.83989322	0.71076457	0.001572	-0.984395	-0.999538	30	0.867341
18948	3.0977853735e-2	0.305115	0.83989400	0.71076585	0.001572	-0.984395	-0.999538	30	0.867342
18949	3.0977584511e-2	0.305114	0.83989477	0.71076712	0.001625	-0.983875	-0.994418	31	0.867343
18950	3.0977317003e-2	0.305113	0.83989553	0.71076839	0.001625	-0.983875	-0.994418	31	0.867343
18951	3.0977049517e-2	0.305112	0.83989630	0.71076966	0.001678	-0.983355	-0.989299	32	0.867344
18952	3.0976783746e-2	0.305111	0.83989707	0.71077092	0.001678	-0.983355	-0.989299	32	0.867345
18953	3.0976517999e-2	0.305110	0.83989783	0.71077218	0.001730	-0.982835	-0.984180	33	0.867345
18954	3.0976253967e-2	0.305109	0.83989860	0.71077344	0.001730	-0.982835	-0.984180	33	0.867346
18955	3.0975989957e-2	0.305108	0.83989936	0.71077470	0.001678	-0.983355	-0.989298	32	0.867347
18956	3.0975724278e-2	0.305107	0.83990012	0.71077597	0.001678	-0.983355	-0.989298	32	0.867347
18957	3.0975458620e-2	0.305106	0.83990089	0.71077723	0.001625	-0.983875	-0.994416	31	0.867348
18958	3.0975191293e-2	0.305105	0.83990165	0.71077850	0.001678	-0.983355	-0.989299	32	0.867349
18959	3.0974925680e-2	0.305104	0.83990242	0.71077976	0.001625	-0.983874	-0.994416	31	0.867350
18960	3.0974658398e-2	0.305103	0.83990319	0.71078103	0.001625	-0.983874	-0.994416	31	0.867350
18961	3.0974391138e-2	0.305102	0.83990395	0.71078230	0.001678	-0.983355	-0.989299	32	0.867351
18962	3.0974125592e-2	0.305101	0.83990472	0.71078356	0.001625	-0.983874	-0.994416	31	0.867352
18963	3.0973858377e-2	0.305100	0.83990549	0.71078483	0.001625	-0.983874	-0.994416	31	0.867352
18964	3.0973591184e-2	0.305099	0.83990625	0.71078610	0.001625	-0.983874	-0.994416	31	0.867353
18965	3.0973324014e-2	0.305098	0.83990702	0.71078737	0.001678	-0.983355	-0.989300	32	0.867354
18966	3.0973058557e-2	0.305097	0.83990779	0.71078863	0.001730	-0.982836	-0.984184	33	0.867354
18967	3.0972794815e-2	0.305096	0.83990855	0.71078989	0.001783	-0.982316	-0.979068	34	0.867355
18968	3.0972532787e-2	0.305095	0.83990931	0.71079114	0.001783	-0.982316	-0.979068	34	0.867356
18969	3.0972270782e-2	0.305094	0.83991006	0.71079240	0.001836	-0.981797	-0.973952	35	0.867356
18970	3.0972010490e-2	0.305093	0.83991082	0.71079365	0.001888	-0.981278	-0.968837	36	0.867357
18971	3.0971751913e-2	0.305092	0.83991157	0.71079490	0.001941	-0.980759	-0.963722	37	0.867358
18972	3.0971495050e-2	0.305092	0.83991232	0.71079614	0.001941	-0.980759	-0.963722	37	0.867359
18973	3.0971238209e-2	0.305091	0.83991307	0.71079738	0.001888	-0.981278	-0.968837	36	0.867359
18974	3.0970979701e-2	0.305090	0.83991383	0.71079863	0.001836	-0.981797	-0.973951	35	0.867360
18975	3.0970719525e-2	0.305089	0.83991458	0.71079988	0.001836	-0.981797	-0.973951	35	0.867361
18976	3.0970459371e-2	0.305088	0.83991534	0.71080113	0.001836	-0.981797	-0.973951	35	0.867361
18977	3.0970199240e-2	0.305087	0.83991609	0.71080238	0.001888	-0.981278	-0.968837	36	0.867362
18978	3.0969940822e-2	0.305086	0.83991684	0.71080363	0.001836	-0.981797	-0.973951	35	0.867363
18979	3.0969680737e-2	0.305085	0.83991760	0.71080488	0.001783	-0.982316	-0.979064	34	0.867363
18980	3.0969418984e-2	0.305084	0.83991836	0.71080613	0.001783	-0.982316	-0.979064	34	0.867364
18981	3.0969157254e-2	0.305083	0.83991911	0.71080739	0.001783	-0.982316	-0.979064	34	0.867365
18982	3.0968895546e-2	0.305082	0.83991987	0.71080864	0.001836	-0.981797	-0.973952	35	0.867365
18983	3.0968635551e-2	0.305081	0.83992063	0.71080989	0.001888	-0.981278	-0.968839	36	0.867366
18984	3.0968377269e-2	0.305080	0.83992138	0.71081114	0.001888	-0.981278	-0.968839	36	0.867367
18985	3.0968119009e-2	0.305079	0.83992213	0.71081238	0.001941	-0.980759	-0.963727	37	0.867367
18986	3.0967862462e-2	0.305079	0.83992288	0.71081362	0.001888	-0.981278	-0.968839	36	0.867368
18987	3.0967604249e-2	0.305078	0.83992363	0.71081487	0.001941	-0.980759	-0.963727	37	0.867369
18988	3.0967347747e-2	0.305077	0.83992438	0.71081611	0.001941	-0.980759	-0.963727	37	0.867370
18989	3.0967091269e-2	0.305076	0.83992513	0.71081735	0.001994	-0.980240	-0.958616	38	0.867370
18990	3.0966836503e-2	0.305075	0.83992588	0.71081859	0.001994	-0.980240	-0.958616	38	0.867371
18991	3.0966581760e-2	0.305074	0.83992662	0.71081983	0.002046	-0.979722	-0.953506	39	0.867372
18992	3.0966328729e-2	0.305073	0.83992737	0.71082106	0.002046	-0.979722	-0.953506	39	0.867372
18993	3.0966075721e-2	0.305072	0.83992811	0.71082230	0.001994	-0.980240	-0.958616	38	0.867373
18994	3.0965821048e-2	0.305072	0.83992886	0.71082353	0.002046	-0.979722	-0.953506	39	0.867374
18995	3.0965568086e-2	0.305071	0.83992960	0.71082477	0.001994	-0.980240	-0.958616	38	0.867374
18996	3.0965313459e-2	0.305070	0.83993034	0.71082600	0.001994	-0.980240	-0.958616	38	0.867375
18997	3.0965058855e-2	0.305069	0.83993109	0.71082724	0.001994	-0.980240	-0.958616	38	0.867376
18998	3.0964804273e-2	0.305068	0.83993184	0.71082848	0.002046	-0.979722	-0.953507	39	0.867376
18999	3.0964551404e-2	0.305067	0.83993258	0.71082971	0.002046	-0.979722	-0.953507	39	0.867377
19000	3.0964298557e-2	0.305066	0.83993332	0.71083094	0.002046	-0.979722	-0.953507	39	0.867378
19001	3.0964045734e-2	0.305065	0.83993406	0.71083218	0.001994	-0.980240	-0.958615	38	0.867378
19002	3.0963791246e-2	0.305065	0.83993481	0.71083341	0.001941	-0.980759	-0.963723	37	0.867379
19003	3.0963535092e-2	0.305064	0.83993556	0.71083465	0.001994	-0.980240	-0.958615	38	0.867380
19004	3.0963280649e-2	0.305063	0.83993630	0.71083589	0.001994	-0.980240	-0.958615	38	0.867381
19005	3.0963026230e-2	0.305062	0.83993705	0.71083713	0.002046	-0.979722	-0.953508	39	0.867381
19006	3.0962773521e-2	0.305061	0.83993779	0.71083836	0.002099	-0.979203	-0.948400	40	0.867382
19007	3.0962522523e-2	0.305060	0.83993853	0.71083959	0.002152	-0.978685	-0.943293	41	0.867383
19008	3.0962273236e-2	0.305059	0.83993927	0.71084081	0.002152	-0.978685	-0.943293	41	0.867383
19009	3.0962023973e-2	0.305059	0.83994001	0.71084203	0.002099	-0.979203	-0.948400	40	0.867384
19010	3.0961773046e-2	0.305058	0.83994074	0.71084326	0.002046	-0.979722	-0.953506	39	0.867385
19011	3.0961520454e-2	0.305057	0.83994149	0.71084449	0.002099	-0.979203	-0.948400	40	0.867385
19012	3.0961269573e-2	0.305056	0.83994223	0.71084572	0.002099	-0.979203	-0.948400	40	0.867386
19013	3.0961018715e-2	0.305055	0.83994297	0.71084695	0.002046	-0.979722	-0.953506	39	0.867387
19014	3.0960766193e-2	0.305054	0.83994371	0.71084818	0.001994	-0.980240	-0.958612	38	0.867387
19015	3.0960512007e-2	0.305053	0.83994445	0.71084942	0.002046	-0.979722	-0.953506	39	0.867388
19016	3.0960259531e-2	0.305053	0.83994520	0.71085065	0.002046	-0.979722	-0.953506	39	0.867389
19017	3.0960007078e-2	0.305052	0.83994594	0.71085188	0.002046	-0.979722	-0.953506	39	0.867389
19018	3.0959754648e-2	0.305051	0.83994668	0.71085311	0.001994	-0.980240	-0.958611	38	0.867390
19019	3.0959500555e-2	0.305050	0.83994742	0.71085435	0.002046	-0.979722	-0.953506	39	0.867391
19020	3.0959248171e-2	0.305049	0.83994817	0.71085558	0.002046	-0.979722	-0.953506	39	0.867392
19021	3.0958995810e-2	0.305048	0.83994891	0.71085681	0.002099	-0.979204	-0.948402	40	0.867392
19022	3.0958745159e-2	0.305047	0.83994965	0.71085804	0.002152	-0.978686	-0.943298	41	0.867393
19023	3.0958496217e-2	0.305047	0.83995038	0.71085926	0.002099	-0.979204	-0.948402	40	0.867394
19024	3.0958245613e-2	0.305046	0.83995112	0.71086049	0.002099	-0.979204	-0.948402	40	0.867394
19025	3.0957995032e-2	0.305045	0.83995186	0.71086172	0.002099	-0.979204	-0.948402	40	0.867395
19026	3.0957744473e-2	0.305044	0.83995260	0.71086294	0.002099	-0.979204	-0.948402	40	0.867396
19027	3.0957493939e-2	0.305043	0.83995334	0.71086417	0.002152	-0.978686	-0.943299	41	0.867396
19028	3.0957245113e-2	0.305042	0.83995407	0.71086539	0.002152	-0.978686	-0.943299	41	0.867397
19029	3.0956996311e-2	0.305042	0.83995481	0.71086662	0.002204	-0.978168	-0.938196	42	0.867398
19030	3.0956749218e-2	0.305041	0.83995554	0.71086783	0.002257	-0.977650	-0.933094	43	0.867398
19031	3.0956503834e-2	0.305040	0.83995627	0.71086905	0.002204	-0.978168	-0.938196	42	0.867399
19032	3.0956256788e-2	0.305039	0.83995701	0.71087027	0.002204	-0.978168	-0.938196	42	0.867400
19033	3.0956009765e-2	0.305038	0.83995774	0.71087149	0.002257	-0.977650	-0.933095	43	0.867400
19034	3.0955764452e-2	0.305038	0.83995847	0.71087270	0.002204	-0.978168	-0.938196	42	0.867401
19035	3.0955517477e-2	0.305037	0.83995920	0.71087392	0.002204	-0.978168	-0.938196	42	0.867402
19036	3.0955270525e-2	0.305036	0.83995993	0.71087514	0.002204	-0.978168	-0.938196	42	0.867402
19037	3.0955023597e-2	0.305035	0.83996067	0.71087636	0.002152	-0.978685	-0.943297	41	0.867403
19038	3.0954775007e-2	0.305034	0.83996140	0.71087758	0.002204	-0.978168	-0.938196	42	0.867404
19039	3.0954528125e-2	0.305033	0.83996213	0.71087880	0.002257	-0.977650	-0.933096	43	0.867405
19040	3.0954282952e-2	0.305033	0.83996286	0.71088001	0.002257	-0.977650	-0.933096	43	0.867405
19041	3.0954037803e-2	0.305032	0.83996359	0.71088122	0.002204	-0.978168	-0.938196	42	0.867406
19042	3.0953790992e-2	0.305031	0.83996433	0.71088244	0.002257	-0.977650	-0.933096	43	0.867407
19043	3.0953545889e-2	0.305030	0.83996505	0.71088366	0.002309	-0.977133	-0.927997	44	0.867407
19044	3.0953302495e-2	0.305030	0.83996578	0.71088487	0.002309	-0.977133	-0.927997	44	0.867408
19045	3.0953059125e-2	0.305029	0.83996651	0.71088607	0.002257	-0.977650	-0.933096	43	0.867409
19046	3.0952814094e-2	0.305028	0.83996724	0.71088729	0.002204	-0.978168	-0.938195	42	0.867409
19047	3.0952567402e-2	0.305027	0.83996797	0.71088851	0.002152	-0.978685	-0.943293	41	0.867410
19048	3.0952319049e-2	0.305026	0.83996870	0.71088973	0.002152	-0.978685	-0.943293	41	0.867411
19049	3.0952070719e-2	0.305026	0.83996944	0.71089095	0.002204	-0.978168	-0.938195	42	0.867411
19050	3.0951824096e-2	0.305025	0.83997017	0.71089217	0.002204	-0.978168	-0.938195	42	0.867412
19051	3.0951577498e-2	0.305024	0.83997090	0.71089338	0.002152	-0.978685	-0.943293	41	0.867413
19052	3.0951329238e-2	0.305023	0.83997164	0.71089460	0.002152	-0.978685	-0.943293	41	0.867413
19053	3.0951081002e-2	0.305022	0.83997237	0.71089583	0.002152	-0.978685	-0.943293	41	0.867414
19054	3.0950832789e-2	0.305021	0.83997311	0.71089705	0.002099	-0.979202	-0.948390	40	0.867415
19055	3.0950582915e-2	0.305021	0.83997384	0.71089827	0.002047	-0.979719	-0.953487	39	0.867415
19056	3.0950331381e-2	0.305020	0.83997458	0.71089950	0.002047	-0.979719	-0.953487	39	0.867416
19057	3.0950079869e-2	0.305019	0.83997532	0.71090073	0.001994	-0.980237	-0.958583	38	0.867417
19058	3.0949826698e-2	0.305018	0.83997607	0.71090196	0.001942	-0.980754	-0.963680	37	0.867417
19059	3.0949571865e-2	0.305017	0.83997681	0.71090320	0.001994	-0.980237	-0.958584	38	0.867418
19060	3.0949318738e-2	0.305016	0.83997756	0.71090443	0.001994	-0.980237	-0.958584	38	0.867419
19061	3.0949065635e-2	0.305015	0.83997830	0.71090566	0.001994	-0.980237	-0.958584	38	0.867420
19062	3.0948812554e-2	0.305015	0.83997904	0.71090690	0.001994	-0.980237	-0.958584	38	0.867420
19063	3.0948559496e-2	0.305014	0.83997978	0.71090813	0.002047	-0.979720	-0.953488	39	0.867421
19064	3.0948308143e-2	0.305013	0.83998052	0.71090936	0.002047	-0.979720	-0.953488	39	0.867422
19065	3.0948056814e-2	0.305012	0.83998126	0.71091058	0.002099	-0.979203	-0.948394	40	0.867422
19066	3.0947807191e-2	0.305011	0.83998200	0.71091181	0.002152	-0.978686	-0.943299	41	0.867423
19067	3.0947559273e-2	0.305010	0.83998273	0.71091303	0.002204	-0.978169	-0.938205	42	0.867424
19068	3.0947313061e-2	0.305010	0.83998347	0.71091425	0.002204	-0.978169	-0.938205	42	0.867424
19069	3.0947066873e-2	0.305009	0.83998420	0.71091546	0.002152	-0.978686	-0.943299	41	0.867425
19070	3.0946819026e-2	0.305008	0.83998493	0.71091668	0.002099	-0.979202	-0.948392	40	0.867426
19071	3.0946569519e-2	0.305007	0.83998567	0.71091790	0.002099	-0.979202	-0.948392	40	0.867426
19072	3.0946320035e-2	0.305006	0.83998640	0.71091913	0.002099	-0.979202	-0.948392	40	0.867427
19073	3.0946070575e-2	0.305005	0.83998714	0.71092035	0.002047	-0.979719	-0.953485	39	0.867428
19074	3.0945819455e-2	0.305005	0.83998788	0.71092158	0.002047	-0.979719	-0.953485	39	0.867428
19075	3.0945568358e-2	0.305004	0.83998862	0.71092281	0.002047	-0.979719	-0.953485	39	0.867429
19076	3.0945317284e-2	0.305003	0.83998936	0.71092403	0.002047	-0.979719	-0.953485	39	0.867430
19077	3.0945066233e-2	0.305002	0.83999010	0.71092526	0.002099	-0.979203	-0.948393	40	0.867430
19078	3.0944816887e-2	0.305001	0.83999083	0.71092649	0.002152	-0.978686	-0.943301	41	0.867431
19079	3.0944569245e-2	0.305000	0.83999157	0.71092770	0.002099	-0.979203	-0.948393	40	0.867432
19080	3.0944319945e-2	0.304999	0.83999230	0.71092893	0.002099	-0.979203	-0.948393	40	0.867433
19081	3.0944070668e-2	0.304999	0.83999304	0.71093015	0.002047	-0.979719	-0.953484	39	0.867433
19082	3.0943819733e-2	0.304998	0.83999378	0.71093138	0.002099	-0.979203	-0.948393	40	0.867434
19083	3.0943570502e-2	0.304997	0.83999452	0.71093260	0.002152	-0.978686	-0.943302	41	0.867435
19084	3.0943322975e-2	0.304996	0.83999525	0.71093382	0.002152	-0.978686	-0.943302	41	0.867435
19085	3.0943075471e-2	0.304995	0.83999598	0.71093504	0.002099	-0.979203	-0.948393	40	0.867436
19086	3.0942826310e-2	0.304994	0.83999672	0.71093626	0.002047	-0.979719	-0.953483	39	0.867437
19087	3.0942575490e-2	0.304994	0.83999746	0.71093749	0.001994	-0.980235	-0.958573	38	0.867437
19088	3.0942323012e-2	0.304993	0.83999820	0.71093872	0.001994	-0.980235	-0.958573	38	0.867438
19089	3.0942070557e-2	0.304992	0.83999894	0.71093995	0.001994	-0.980235	-0.958573	38	0.867439
19090	3.0941818125e-2	0.304991	0.83999968	0.71094118	0.002047	-0.979719	-0.953484	39	0.867439
19091	3.0941567396e-2	0.304990	0.84000042	0.71094241	0.002099	-0.979203	-0.948394	40	0.867440
19092	3.0941318371e-2	0.304989	0.84000116	0.71094363	0.002099	-0.979203	-0.948394	40	0.867441
19093	3.0941069368e-2	0.304989	0.84000189	0.71094485	0.002151	-0.978686	-0.943306	41	0.867441
19094	3.0940822069e-2	0.304988	0.84000262	0.71094607	0.002204	-0.978170	-0.938217	42	0.867442
19095	3.0940576474e-2	0.304987	0.84000335	0.71094728	0.002256	-0.977654	-0.933128	43	0.867443
19096	3.0940332582e-2	0.304986	0.84000408	0.71094849	0.002256	-0.977654	-0.933128	43	0.867443
19097	3.0940088713e-2	0.304985	0.84000481	0.71094970	0.002256	-0.977654	-0.933128	43	0.867444
19098	3.0939844868e-2	0.304985	0.84000553	0.71095091	0.002256	-0.977654	-0.933128	43	0.867445
19099	3.0939601047e-2	0.304984	0.84000626	0.71095212	0.002309	-0.977138	-0.928041	44	0.867445
19100	3.0939358929e-2	0.304983	0.84000699	0.71095333	0.002309	-0.977138	-0.928041	44	0.867446
19101	3.0939116834e-2	0.304982	0.84000771	0.71095454	0.002361	-0.976622	-0.922954	45	0.867447
19102	3.0938876443e-2	0.304981	0.84000843	0.71095574	0.002413	-0.976106	-0.917867	46	0.867448
19103	3.0938637755e-2	0.304981	0.84000915	0.71095694	0.002466	-0.975590	-0.912780	47	0.867448
19104	3.0938400771e-2	0.304980	0.84000986	0.71095813	0.002466	-0.975590	-0.912780	47	0.867449
19105	3.0938163811e-2	0.304979	0.84001058	0.71095932	0.002518	-0.975074	-0.907694	48	0.867450
19106	3.0937928555e-2	0.304979	0.84001129	0.71096051	0.002466	-0.975590	-0.912780	47	0.867450
19107	3.0937691644e-2	0.304978	0.84001201	0.71096171	0.002466	-0.975590	-0.912780	47	0.867451
19108	3.0937454757e-2	0.304977	0.84001272	0.71096290	0.002466	-0.975590	-0.912780	47	0.867452
19109	3.0937217893e-2	0.304976	0.84001344	0.71096409	0.002518	-0.975074	-0.907694	48	0.867452
19110	3.0936982733e-2	0.304976	0.84001415	0.71096528	0.002518	-0.975074	-0.907694	48	0.867453
19111	3.0936747598e-2	0.304975	0.84001486	0.71096647	0.002570	-0.974558	-0.902609	49	0.867454
19112	3.0936514166e-2	0.304974	0.84001557	0.71096766	0.002570	-0.974558	-0.902609	49	0.867454
19113	3.0936280758e-2	0.304974	0.84001628	0.71096884	0.002518	-0.975074	-0.907694	48	0.867455
19114	3.0936045696e-2	0.304973	0.84001699	0.71097003	0.002466	-0.975590	-0.912778	47	0.867456
19115	3.0935808979e-2	0.304972	0.84001771	0.71097123	0.002518	-0.975074	-0.907694	48	0.867456
19116	3.0935573965e-2	0.304972	0.84001842	0.71097242	0.002518	-0.975074	-0.907694	48	0.867457
19117	3.0935338975e-2	0.304971	0.84001913	0.71097361	0.002570	-0.974558	-0.902610	49	0.867458
19118	3.0935105688e-2	0.304970	0.84001984	0.71097479	0.002570	-0.974558	-0.902610	49	0.867458
19119	3.0934872426e-2	0.304970	0.84002055	0.71097598	0.002623	-0.974042	-0.897527	50	0.867459
19120	3.0934640867e-2	0.304969	0.84002126	0.71097716	0.002623	-0.974042	-0.897527	50	0.867460
19121	3.0934409332e-2	0.304968	0.84002196	0.71097834	0.002570	-0.974558	-0.902610	49	0.867460
19122	3.0934176144e-2	0.304968	0.84002267	0.71097952	0.002518	-0.975074	-0.907693	48	0.867461
19123	3.0933941301e-2	0.304967	0.84002339	0.71098071	0.002570	-0.974558	-0.902610	49	0.867462
19124	3.0933708161e-2	0.304966	0.84002409	0.71098190	0.002570	-0.974558	-0.902610	49	0.867462
19125	3.0933475045e-2	0.304965	0.84002480	0.71098308	0.002570	-0.974558	-0.902610	49	0.867463
19126	3.0933241954e-2	0.304965	0.84002551	0.71098427	0.002518	-0.975074	-0.907692	48	0.867464
19127	3.0933007209e-2	0.304964	0.84002622	0.71098545	0.002570	-0.974558	-0.902610	49	0.867464
19128	3.0932774167e-2	0.304963	0.84002693	0.71098664	0.002570	-0.974558	-0.902610	49	0.867465
19129	3.0932541148e-2	0.304963	0.84002764	0.71098782	0.002518	-0.975074	-0.907692	48	0.867466
19130	3.0932306476e-2	0.304962	0.84002835	0.71098901	0.002466	-0.975589	-0.912773	47	0.867466
19131	3.0932070150e-2	0.304961	0.84002907	0.71099020	0.002413	-0.976104	-0.917853	46	0.867467
19132	3.0931832170e-2	0.304961	0.84002978	0.71099140	0.002413	-0.976104	-0.917853	46	0.867468
19133	3.0931594214e-2	0.304960	0.84003050	0.71099260	0.002413	-0.976104	-0.917853	46	0.867468
19134	3.0931356282e-2	0.304959	0.84003122	0.71099379	0.002413	-0.976104	-0.917853	46	0.867469
19135	3.0931118373e-2	0.304958	0.84003193	0.71099499	0.002361	-0.976619	-0.922933	45	0.867470
19136	3.0930878811e-2	0.304958	0.84003265	0.71099619	0.002361	-0.976619	-0.922933	45	0.867471
19137	3.0930639272e-2	0.304957	0.84003337	0.71099739	0.002413	-0.976104	-0.917854	46	0.867471
19138	3.0930401434e-2	0.304956	0.84003409	0.71099858	0.002361	-0.976619	-0.922933	45	0.867472
19139	3.0930161943e-2	0.304955	0.84003481	0.71099978	0.002309	-0.977135	-0.928012	44	0.867473
19140	3.0929920797e-2	0.304955	0.84003553	0.71100098	0.002309	-0.977135	-0.928012	44	0.867473
19141	3.0929679676e-2	0.304954	0.84003625	0.71100219	0.002257	-0.977650	-0.933091	43	0.867474
19142	3.0929436900e-2	0.304953	0.84003698	0.71100339	0.002204	-0.978165	-0.938169	42	0.867475
19143	3.0929192470e-2	0.304952	0.84003771	0.71100461	0.002204	-0.978165	-0.938169	42	0.867475
19144	3.0928948063e-2	0.304952	0.84003843	0.71100582	0.002204	-0.978165	-0.938169	42	0.867476
19145	3.0928703680e-2	0.304951	0.84003916	0.71100703	0.002152	-0.978680	-0.943247	41	0.867477
19146	3.0928457642e-2	0.304950	0.84003989	0.71100824	0.002100	-0.979195	-0.948325	40	0.867477
19147	3.0928209951e-2	0.304949	0.84004063	0.71100946	0.002152	-0.978680	-0.943248	41	0.867478
19148	3.0927963959e-2	0.304948	0.84004136	0.71101068	0.002152	-0.978680	-0.943248	41	0.867479
19149	3.0927717990e-2	0.304947	0.84004209	0.71101189	0.002100	-0.979195	-0.948325	40	0.867479
19150	3.0927470367e-2	0.304947	0.84004282	0.71101311	0.002100	-0.979195	-0.948325	40	0.867480
19151	3.0927222768e-2	0.304946	0.84004355	0.71101433	0.002152	-0.978680	-0.943248	41	0.867481
19152	3.0926976867e-2	0.304945	0.84004428	0.71101554	0.002152	-0.978680	-0.943248	41	0.867481
19153	3.0926730990e-2	0.304944	0.84004501	0.71101675	0.002204	-0.978165	-0.938172	42	0.867482
19154	3.0926486811e-2	0.304943	0.84004574	0.71101796	0.002152	-0.978680	-0.943248	41	0.867483
19155	3.0926240980e-2	0.304943	0.84004647	0.71101918	0.002100	-0.979195	-0.948323	40	0.867483
19156	3.0925993495e-2	0.304942	0.84004720	0.71102040	0.002100	-0.979195	-0.948323	40	0.867484
19157	3.0925746034e-2	0.304941	0.84004793	0.71102161	0.002048	-0.979709	-0.953399	39	0.867485
19158	3.0925496918e-2	0.304940	0.84004867	0.71102284	0.002100	-0.979195	-0.948324	40	0.867485
19159	3.0925249502e-2	0.304939	0.84004940	0.71102405	0.002100	-0.979195	-0.948324	40	0.867486
19160	3.0925002108e-2	0.304938	0.84005013	0.71102527	0.002100	-0.979195	-0.948324	40	0.867487
19161	3.0924754737e-2	0.304938	0.84005087	0.71102649	0.002100	-0.979195	-0.948324	40	0.867487
