j	k	G_jk	abs_G_jk	product_maxjk
11	1801	1.992435870775033e-3	1.992435870775033e-3	3.588377003265834e0
11	1811	1.982929595086862e-3	1.982929595086862e-3	3.591085496702306e0
11	1821	1.973552601166462e-3	1.973552601166462e-3	3.593839286724128e0
11	1831	1.964270249364842e-3	1.964270249364842e-3	3.596578826587026e0
11	1841	1.955081130594742e-3	1.955081130594742e-3	3.599304361424920e0
11	1851	1.946015092563486e-3	1.946015092563486e-3	3.602073936335012e0
11	1861	1.937073625149192e-3	1.937073625149192e-3	3.604894016402647e0
11	1871	1.928279975863826e-3	1.928279975863826e-3	3.607811834841218e0
11	1881	1.919752796959750e-3	1.919752796959750e-3	3.611055011081289e0
11	1891	1.910695343415424e-3	1.910695343415424e-3	3.613124894398567e0
11	1901	1.901907540879111e-3	1.901907540879111e-3	3.615526235211190e0
11	1911	1.893264110337628e-3	1.893264110337628e-3	3.618027714855207e0
11	1921	1.884737452431510e-3	1.884737452431510e-3	3.620580646120930e0
11	1931	1.876321638409027e-3	1.876321638409027e-3	3.623177083767831e0
11	1941	1.867986036673175e-3	1.867986036673175e-3	3.625760897182633e0
11	1951	1.859729521321526e-3	1.859729521321526e-3	3.628332296098297e0
11	1961	1.851578816230903e-3	1.851578816230903e-3	3.630946058628800e0
11	1971	1.843535426150939e-3	1.843535426150939e-3	3.633608324943500e0
11	1981	1.835620266829078e-3	1.835620266829078e-3	3.636363748588403e0
11	1991	1.827939457600830e-3	1.827939457600830e-3	3.639427460083253e0
21	21	5.776392161375071e-2	5.776392161375071e-2	1.213042353888765e0
21	31	4.062891341514102e-2	4.062891341514102e-2	1.259496315869372e0
21	41	3.536260293730214e-2	3.536260293730214e-2	1.449866720429388e0
21	51	2.966198182237389e-2	2.966198182237389e-2	1.512761072941068e0
21	61	2.665770822936178e-2	2.665770822936178e-2	1.626120201991069e0
21	71	2.369143476212164e-2	2.369143476212164e-2	1.682091868110636e0
21	81	2.172382068433481e-2	2.172382068433481e-2	1.759629475431120e0
21	91	1.989717146331456e-2	1.989717146331456e-2	1.810642603161625e0
21	101	1.847729773636515e-2	1.847729773636515e-2	1.866207071372880e0
21	111	1.721532140878533e-2	1.721532140878533e-2	1.910900676375171e0
21	121	1.615661743532236e-2	1.615661743532236e-2	1.954950709674006e0
21	131	1.523464320652648e-2	1.523464320652648e-2	1.995738260054969e0
21	141	1.440251150630602e-2	1.440251150630602e-2	2.030754122389149e0
21	151	1.369990620781018e-2	1.369990620781018e-2	2.068685837379337e0
21	161	1.302898269294362e-2	1.302898269294362e-2	2.097666213563923e0
21	171	1.247364850820640e-2	1.247364850820640e-2	2.132993894903294e0
21	181	1.190875118330927e-2	1.190875118330927e-2	2.155483964178979e0
21	191	1.146923667203878e-2	1.146923667203878e-2	2.190624204359407e0
21	201	1.098671117576239e-2	1.098671117576239e-2	2.208328946328241e0
21	211	1.063248583081980e-2	1.063248583081980e-2	2.243454510302977e0
21	221	1.021133102435095e-2	1.021133102435095e-2	2.256704156381559e0
21	231	9.931230128697998e-3	9.931230128697998e-3	2.294114159729237e0
21	241	9.544704634282929e-3	9.544704634282929e-3	2.300273816862186e0
21	251	9.278820265337280e-3	9.278820265337280e-3	2.328983886599657e0
21	261	8.965009150921712e-3	8.965009150921712e-3	2.339867388390567e0
21	271	8.723808663447184e-3	8.723808663447184e-3	2.364152147794187e0
21	281	8.459148979821859e-3	8.459148979821859e-3	2.377020863329942e0
21	291	8.240175753446313e-3	8.240175753446313e-3	2.397891144252877e0
21	301	8.014249101794784e-3	8.014249101794784e-3	2.412288979640230e0
21	311	7.813251493897503e-3	7.813251493897503e-3	2.429921214602123e0
21	321	7.615471517350193e-3	7.615471517350193e-3	2.444566357069412e0
21	331	7.433157473051582e-3	7.433157473051582e-3	2.460375123580074e0
21	341	7.259267013156120e-3	7.259267013156120e-3	2.475410051486237e0
21	351	7.091950696511293e-3	7.091950696511293e-3	2.489274694475464e0
21	361	6.938073058554056e-3	6.938073058554056e-3	2.504644374138014e0
21	371	6.784583343368173e-3	6.784583343368173e-3	2.517080420389592e0
21	381	6.647140370381527e-3	6.647140370381527e-3	2.532560481115362e0
21	391	6.503518992340858e-3	6.503518992340858e-3	2.542875926005276e0
21	401	6.382330537305456e-3	6.382330537305456e-3	2.559314545459488e0
21	411	6.247957732949653e-3	6.247957732949653e-3	2.567910628242307e0
21	421	6.140838034222090e-3	6.140838034222090e-3	2.585292812407500e0
21	431	6.014048821901855e-3	6.014048821901855e-3	2.592055042239700e0
21	441	5.921767381435858e-3	5.921767381435858e-3	2.611499415213213e0
21	451	5.797791865315400e-3	5.797791865315400e-3	2.614804131257245e0
21	461	5.705703163885683e-3	5.705703163885683e-3	2.630329158551300e0
21	471	5.597230633977814e-3	5.597230633977814e-3	2.636295628603550e0
21	481	5.509136976383835e-3	5.509136976383835e-3	2.649894885640625e0
21	491	5.411749501423097e-3	5.411749501423097e-3	2.657169005198741e0
21	501	5.327799094886013e-3	5.327799094886013e-3	2.669227346537893e0
21	511	5.239942719236150e-3	5.239942719236150e-3	2.677610729529673e0
21	521	5.159481381511543e-3	5.159481381511543e-3	2.688089799767514e0
21	531	5.078808555936743e-3	5.078808555936743e-3	2.696847343202411e0
21	541	5.002737063883759e-3	5.002737063883759e-3	2.706480751561113e0
21	551	4.928668651841715e-3	4.928668651841715e-3	2.715696427164785e0
21	561	4.856221790049730e-3	4.856221790049730e-3	2.724340424217899e0
21	571	4.788051134294063e-3	4.788051134294063e-3	2.733977197681910e0
21	581	4.719267187749754e-3	4.719267187749754e-3	2.741894236082607e0
21	591	4.656184910833374e-3	4.656184910833374e-3	2.751805282302524e0
21	601	4.589847253218826e-3	4.589847253218826e-3	2.758498199184515e0
21	611	4.532285691096259e-3	4.532285691096259e-3	2.769226557259814e0
21	621	4.468442553381952e-3	4.468442553381952e-3	2.774902825650192e0
21	631	4.415928855912794e-3	4.415928855912794e-3	2.786451108080973e0
21	641	4.354119983403214e-3	4.354119983403214e-3	2.790990909361460e0
21	651	4.307414467795480e-3	4.307414467795480e-3	2.804126818534858e0
21	661	4.245665648985025e-3	4.245665648985025e-3	2.806384993979101e0
21	671	4.198247397173002e-3	4.198247397173002e-3	2.817024003503084e0
21	681	4.142634473042625e-3	4.142634473042625e-3	2.821134076142028e0
21	691	4.096350126541842e-3	4.096350126541842e-3	2.830577937440413e0
21	701	4.045147119722641e-3	4.045147119722641e-3	2.835648130925572e0
21	711	4.000178128414705e-3	4.000178128414705e-3	2.844126649302855e0
21	721	3.952898750619773e-3	3.952898750619773e-3	2.850039999196856e0
21	731	3.909021590527114e-3	3.909021590527114e-3	2.857494782675320e0
21	741	3.864697969317636e-3	3.864697969317636e-3	2.863741195264368e0
21	751	3.822461523080677e-3	3.822461523080677e-3	2.870668603833588e0
21	761	3.780962767055882e-3	3.780962767055882e-3	2.877312665729526e0
21	771	3.740067699917088e-3	3.740067699917088e-3	2.883592196636075e0
21	781	3.701166338221076e-3	3.701166338221076e-3	2.890610910150660e0
21	791	3.661716654226587e-3	3.661716654226587e-3	2.896417873493230e0
21	801	3.625101954949960e-3	3.625101954949960e-3	2.903706665914918e0
21	811	3.586510619359628e-3	3.586510619359628e-3	2.908660112300658e0
21	821	3.552524375409501e-3	3.552524375409501e-3	2.916622512211200e0
21	831	3.514873193918104e-3	3.514873193918104e-3	2.920859624145945e0
21	841	3.483360210803964e-3	3.483360210803964e-3	2.929505937286134e0
21	851	3.446442795054366e-3	3.446442795054366e-3	2.932922818591265e0
21	861	3.417933702184817e-3	3.417933702184817e-3	2.942840917581127e0
21	871	3.380661284595972e-3	3.380661284595972e-3	2.944555978883092e0
21	881	3.351473555510737e-3	3.351473555510737e-3	2.952648202404959e0
21	891	3.317377098679471e-3	3.317377098679471e-3	2.955782994923409e0
21	901	3.288586638266079e-3	3.288586638266079e-3	2.963016561077738e0
21	911	3.256759411937129e-3	3.256759411937129e-3	2.966907824274724e0
21	921	3.228496717807434e-3	3.228496717807434e-3	2.973445477100647e0
21	931	3.198725116601992e-3	3.198725116601992e-3	2.978013083556454e0
21	941	3.170880185772032e-3	3.170880185772032e-3	2.983798254811482e0
21	951	3.142642178387330e-3	3.142642178387330e-3	2.988652711646351e0
21	961	3.115568120767013e-3	3.115568120767013e-3	2.994060964057099e0
21	971	3.088831613349349e-3	3.088831613349349e-3	2.999255496562218e0
21	981	3.062371334169736e-3	3.062371334169736e-3	3.004186278820510e0
21	991	3.037038888672208e-3	3.037038888672208e-3	3.009705538674158e0
21	1001	3.011279232692606e-3	3.011279232692606e-3	3.014290511925298e0
21	1011	2.987195161171818e-3	2.987195161171818e-3	3.020054307944708e0
21	1021	2.961788389001473e-3	2.961788389001473e-3	3.023985945170504e0
21	1031	2.939201030759095e-3	2.939201030759095e-3	3.030316262712627e0
21	1041	2.914213633086579e-3	2.914213633086579e-3	3.033696392043129e0
21	1051	2.893060230100373e-3	2.893060230100373e-3	3.040606301835492e0
21	1061	2.868374763058915e-3	2.868374763058915e-3	3.043345623605509e0
21	1071	2.849031001193636e-3	2.849031001193636e-3	3.051312202278385e0
21	1081	2.823954440319276e-3	2.823954440319276e-3	3.052694749985138e0
21	1091	2.804054985425748e-3	2.804054985425748e-3	3.059223989099491e0
21	1101	2.780887920018770e-3	2.780887920018770e-3	3.061757599940666e0
21	1111	2.761133453811137e-3	2.761133453811137e-3	3.067619267184173e0
21	1121	2.739318853249484e-3	2.739318853249484e-3	3.070776434492672e0
21	1131	2.719802201251344e-3	2.719802201251344e-3	3.076096289615270e0
21	1141	2.699226228859969e-3	2.699226228859969e-3	3.079817127129225e0
21	1151	2.679881589240719e-3	2.679881589240719e-3	3.084543709216067e0
21	1161	2.660218372173802e-3	2.660218372173802e-3	3.088513530093783e0
21	1171	2.641288713616810e-3	2.641288713616810e-3	3.092949083645284e0
21	1181	2.622534542647732e-3	2.622534542647732e-3	3.097213294866972e0
21	1191	2.603922983069264e-3	2.603922983069264e-3	3.101272272835494e0
21	1201	2.586028287461095e-3	2.586028287461095e-3	3.105819973240775e0
21	1211	2.567801690899617e-3	2.567801690899617e-3	3.109607847679436e0
21	1221	2.550675155193868e-3	2.550675155193868e-3	3.114374364491713e0
21	1231	2.532602492597455e-3	2.532602492597455e-3	3.117633668387467e0
21	1241	2.516428005196172e-3	2.516428005196172e-3	3.122887154448449e0
21	1251	2.498560068740013e-3	2.498560068740013e-3	3.125698645993756e0
21	1261	2.483309231397604e-3	2.483309231397604e-3	3.131452940792378e0
21	1271	2.465569594968923e-3	2.465569594968923e-3	3.133738955205501e0
21	1281	2.451518909583960e-3	2.451518909583960e-3	3.140395723177053e0
21	1291	2.433426610778621e-3	2.433426610778621e-3	3.141553754515199e0
21	1301	2.418928547257181e-3	2.418928547257181e-3	3.147026039981593e0
21	1311	2.402099127049363e-3	2.402099127049363e-3	3.149151955561714e0
21	1321	2.387645075596688e-3	2.387645075596688e-3	3.154079144863224e0
21	1331	2.371701907543739e-3	2.371701907543739e-3	3.156735238940716e0
21	1341	2.357359988988960e-3	2.357359988988960e-3	3.161219745234196e0
21	1351	2.342234399362533e-3	2.342234399362533e-3	3.164358673538782e0
21	1361	2.327960434023412e-3	2.327960434023412e-3	3.168354150705864e0
21	1371	2.313429654033924e-3	2.313429654033924e-3	3.171712055680510e0
21	1381	2.299400045950909e-3	2.299400045950909e-3	3.175471463458205e0
21	1391	2.285469425618026e-3	2.285469425618026e-3	3.179087971034674e0
21	1401	2.271618210251126e-3	2.271618210251126e-3	3.182537112561827e0
21	1411	2.258259462912223e-3	2.258259462912223e-3	3.186404102169147e0
21	1421	2.244638271506428e-3	2.244638271506428e-3	3.189630983810634e0
21	1431	2.231792049629168e-3	2.231792049629168e-3	3.193694423019340e0
21	1441	2.218235781479278e-3	2.218235781479278e-3	3.196477761111639e0
21	1451	2.206042389859809e-3	2.206042389859809e-3	3.200967507686583e0
21	1461	2.192590099215017e-3	2.192590099215017e-3	3.203374134953139e0
21	1471	2.181036004518847e-3	2.181036004518847e-3	3.208303962647223e0
21	1481	2.167633624114308e-3	2.167633624114308e-3	3.210265397313290e0
21	1491	2.156929738594987e-3	2.156929738594987e-3	3.215982240245125e0
21	1501	2.143223509742222e-3	2.143223509742222e-3	3.216978488123076e0
21	1511	2.132156414128659e-3	2.132156414128659e-3	3.221688341748403e0
21	1521	2.119342265659035e-3	2.119342265659035e-3	3.223519586067392e0
21	1531	2.108275167166140e-3	2.108275167166140e-3	3.227769280931361e0
21	1541	2.096081485257085e-3	2.096081485257085e-3	3.230061568781168e0
21	1551	2.085066063025701e-3	2.085066063025701e-3	3.233937463752863e0
21	1561	2.073447713276275e-3	2.073447713276275e-3	3.236651880424265e0
21	1571	2.062452023283112e-3	2.062452023283112e-3	3.240112128577769e0
21	1581	2.051247038194579e-3	2.051247038194579e-3	3.243021567385629e0
21	1591	2.040404590166426e-3	2.040404590166426e-3	3.246283702954783e0
21	1601	2.029621064282084e-3	2.029621064282084e-3	3.249423323915617e0
21	1611	2.018883887056682e-3	2.018883887056682e-3	3.252421942048314e0
21	1621	2.008504299752010e-3	2.008504299752010e-3	3.255785469898008e0
21	1631	1.997912993616681e-3	1.997912993616681e-3	3.258596092588807e0
21	1641	1.987895919940486e-3	1.987895919940486e-3	3.262137204622337e0
21	1651	1.977326394413341e-3	1.977326394413341e-3	3.264565877176426e0
21	1661	1.967781914208336e-3	1.967781914208336e-3	3.268485759500046e0
21	1671	1.957264781041408e-3	1.957264781041408e-3	3.270589449120194e0
21	1681	1.948186470968800e-3	1.948186470968800e-3	3.274901457698553e0
21	1691	1.937681268133803e-3	1.937681268133803e-3	3.276619024414261e0
21	1701	1.929234880952107e-3	1.929234880952107e-3	3.281628532499533e0
21	1711	1.918470286422191e-3	1.918470286422191e-3	3.282502660068369e0
21	1721	1.909724900859399e-3	1.909724900859399e-3	3.286636554379025e0
21	1731	1.899621532376378e-3	1.899621532376378e-3	3.288244872543510e0
21	1741	1.890856326265177e-3	1.890856326265177e-3	3.291980864027674e0
21	1751	1.881209024434371e-3	1.881209024434371e-3	3.293997001784585e0
21	1761	1.872464360977340e-3	1.872464360977340e-3	3.297409739681096e0
21	1771	1.863241552367453e-3	1.863241552367453e-3	3.299800789242759e0
21	1781	1.854493130592524e-3	1.854493130592524e-3	3.302852265585285e0
21	1791	1.845571700084136e-3	1.845571700084136e-3	3.305418914850688e0
21	1801	1.836923910413600e-3	1.836923910413600e-3	3.308299962654893e0
21	1811	1.828312431192697e-3	1.828312431192697e-3	3.311073812889974e0
21	1821	1.819728723041718e-3	1.819728723041718e-3	3.313726004658968e0
21	1831	1.811415655224421e-3	1.811415655224421e-3	3.316702064715915e0
21	1841	1.802928599023242e-3	1.802928599023242e-3	3.319191550801788e0
21	1851	1.794883480959879e-3	1.794883480959879e-3	3.322329323256736e0
21	1861	1.786396292897918e-3	1.786396292897918e-3	3.324483501083025e0
21	1871	1.778707582259844e-3	1.778707582259844e-3	3.327961886408169e0
21	1881	1.770244751431272e-3	1.770244751431272e-3	3.329830377442222e0
21	1891	1.762909664007502e-3	1.762909664007502e-3	3.333662174638187e0
21	1901	1.754439667975983e-3	1.754439667975983e-3	3.335189808822344e0
21	1911	1.747591702932062e-3	1.747591702932062e-3	3.339647744303171e0
21	1921	1.738899750928139e-3	1.738899750928139e-3	3.340426421532956e0
21	1931	1.731802109383580e-3	1.731802109383580e-3	3.344109873219693e0
21	1941	1.723618573632976e-3	1.723618573632976e-3	3.345543651421606e0
21	1951	1.716492434151787e-3	1.716492434151787e-3	3.348876739030136e0
21	1961	1.708656863194054e-3	1.708656863194054e-3	3.350676108723540e0
21	1971	1.701534533612121e-3	1.701534533612121e-3	3.353724565749491e0
21	1981	1.694023772001167e-3	1.694023772001167e-3	3.355861092334312e0
21	1991	1.686886073560542e-3	1.686886073560542e-3	3.358590172459039e0
31	31	3.962591409650592e-2	3.962591409650592e-2	1.228403336991684e0
31	41	2.984381085130430e-2	2.984381085130430e-2	1.223596244903476e0
31	51	2.597906950092869e-2	2.597906950092869e-2	1.324932544547363e0
31	61	2.421781737412885e-2	2.421781737412885e-2	1.477286859821860e0
31	71	2.117543722168765e-2	2.117543722168765e-2	1.503456042739823e0
31	81	1.930703658008788e-2	1.930703658008788e-2	1.563869962987118e0
31	91	1.817586276731065e-2	1.817586276731065e-2	1.654003511825269e0
31	101	1.667059576016899e-2	1.667059576016899e-2	1.683730171777068e0
31	111	1.554419657989570e-2	1.554419657989570e-2	1.725405820368423e0
31	121	1.476640890061305e-2	1.476640890061305e-2	1.786735476974180e0
31	131	1.386329417383846e-2	1.386329417383846e-2	1.816091536772838e0
31	141	1.310510977160317e-2	1.310510977160317e-2	1.847820477796047e0
31	151	1.253389686956904e-2	1.253389686956904e-2	1.892618427304925e0
31	161	1.193315428582510e-2	1.193315428582510e-2	1.921237840017841e0
31	171	1.138594372819071e-2	1.138594372819071e-2	1.946996377520611e0
31	181	1.094246959576517e-2	1.094246959576517e-2	1.980586996833497e0
31	191	1.051497022732900e-2	1.051497022732900e-2	2.008359313419839e0
31	201	1.009243442414008e-2	1.009243442414008e-2	2.028579319252156e0
31	211	9.743015321576391e-3	9.743015321576391e-3	2.055776232852618e0
31	221	9.425001328147381e-3	9.425001328147381e-3	2.082925293520571e0
31	231	9.081078247782832e-3	9.081078247782832e-3	2.097729075237834e0
31	241	8.802211777574511e-3	8.802211777574511e-3	2.121333038395457e0
31	251	8.558767367661070e-3	8.558767367661070e-3	2.148250609282929e0
31	261	8.272371746153521e-3	8.272371746153521e-3	2.159089025746069e0
31	271	8.042798709675515e-3	8.042798709675515e-3	2.179598450322064e0
31	281	7.852547449230049e-3	7.852547449230049e-3	2.206565833233644e0
31	291	7.608305700078755e-3	7.608305700078755e-3	2.214016958722917e0
31	301	7.414522666683310e-3	7.414522666683310e-3	2.231771322671676e0
31	311	7.265505112849611e-3	7.265505112849611e-3	2.259572090096229e0
31	321	7.052158421976513e-3	7.052158421976513e-3	2.263742853454461e0
31	331	6.886448214662512e-3	6.886448214662512e-3	2.279414359053292e0
31	341	6.772654377806909e-3	6.772654377806909e-3	2.309475142832156e0
31	351	6.578596597972888e-3	6.578596597972888e-3	2.309087405888484e0
31	361	6.433930137523569e-3	6.433930137523569e-3	2.322648779646008e0
31	371	6.324211841436318e-3	6.324211841436318e-3	2.346282593172874e0
31	381	6.169068038016256e-3	6.169068038016256e-3	2.350414922484193e0
31	391	6.042328814236828e-3	6.042328814236828e-3	2.362550566366600e0
31	401	5.940945484921309e-3	5.940945484921309e-3	2.382319139453445e0
31	411	5.812437498146671e-3	5.812437498146671e-3	2.388911811738282e0
31	421	5.699964149990783e-3	5.699964149990783e-3	2.399684907146120e0
31	431	5.606787902604393e-3	5.606787902604393e-3	2.416525586022494e0
31	441	5.498076739258611e-3	5.498076739258611e-3	2.424651842013048e0
31	451	5.397856298247565e-3	5.397856298247565e-3	2.434433190509652e0
31	461	5.312118006889074e-3	5.312118006889074e-3	2.448886401175863e0
31	471	5.219086457663537e-3	5.219086457663537e-3	2.458189721559526e0
31	481	5.129435850767248e-3	5.129435850767248e-3	2.467258644219046e0
31	491	5.049928009959512e-3	5.049928009959512e-3	2.479514652890120e0
31	501	4.969501479019001e-3	4.969501479019001e-3	2.489720240988520e0
31	511	4.887706935362303e-3	4.887706935362303e-3	2.497618243970137e0
31	521	4.814861110646987e-3	4.814861110646987e-3	2.508542638647080e0
31	531	4.744895820366393e-3	4.744895820366393e-3	2.519539680614554e0
31	541	4.668806826015474e-3	4.668806826015474e-3	2.525824492874372e0
31	551	4.602673389565071e-3	4.602673389565071e-3	2.536073037650354e0
31	561	4.541673638970091e-3	4.541673638970091e-3	2.547878911462221e0
