a	b	strip	stirling_b	ft_a	tsum_delta	formula	lhs	identity_err	gap_algebraic	gap_numerical	gap_match
11	80	1.136363636363636e-2	3.258267518847658e-3	1.179271489799279e-2	-7.100163458477146e-4	2.535614560621391e-2	2.570460243462909e-2	3.484568e-4	1.073424172372989e-2	1.108269855214507e-2	3.484568e-4
13	80	1.153846153846154e-2	3.258267518847658e-3	1.106146961650903e-2	-8.442868450635055e-4	2.454412122252315e-2	2.501391182875472e-2	4.697906e-4	9.747392165213959e-3	1.021718277144553e-2	4.697906e-4
17	80	1.176470588235294e-2	3.258267518847658e-3	9.207222990946179e-3	-8.823084489923345e-4	2.299539989592356e-2	2.334788794315444e-2	3.524880e-4	7.972426494722967e-3	8.324914541953844e-3	3.524880e-4
19	80	1.184210526315790e-2	3.258267518847658e-3	9.126983064766994e-3	-1.433099320230581e-3	2.243528480362789e-2	2.279425652654197e-2	3.589717e-4	7.334912021622337e-3	7.693883744536413e-3	3.589717e-4
21	80	1.190476190476190e-2	3.258267518847658e-3	7.946356537263295e-3	-7.776346828030480e-4	2.186183110836753e-2	2.233175127806981e-2	4.699202e-4	6.698801684757968e-3	7.168721854460248e-3	4.699202e-4
23	80	1.195652173913044e-2	3.258267518847658e-3	7.708781991668261e-3	-1.375803930945939e-3	2.127489710288036e-2	2.154776731870042e-2	2.728702e-4	6.060107844902271e-3	6.332978060722323e-3	2.728702e-4
27	80	1.203703703703704e-2	3.258267518847658e-3	6.049388429014380e-3	-2.743129216503833e-4	2.077990149034725e-2	2.107038006324869e-2	2.904786e-4	5.484596934462550e-3	5.775075507363996e-3	2.904786e-4
29	80	1.206896551724138e-2	3.258267518847658e-3	6.521595623430185e-3	-1.469540488425122e-3	1.993763711551689e-2	2.037928817109410e-2	4.416511e-4	4.610404079427854e-3	5.052055135005063e-3	4.416511e-4
31	80	1.209677419354839e-2	3.258267518847658e-3	6.527186422740238e-3	-2.094234312765371e-3	1.946974704592542e-2	1.978799382237091e-2	3.182468e-4	4.114705333529371e-3	4.432952109974866e-3	3.182468e-4
33	80	1.212121212121212e-2	3.258267518847658e-3	6.255189519816718e-3	-2.151163008036582e-3	1.911218394840130e-2	1.948350615183991e-2	3.713222e-4	3.732704308341521e-3	4.104026511780136e-3	3.713222e-4
37	80	1.216216216216216e-2	3.258267518847658e-3	6.345204507489912e-3	-2.779301868948736e-3	1.867346923647096e-2	1.898633231955099e-2	3.128631e-4	3.253039555461138e-3	3.565902638541175e-3	3.128631e-4
39	80	1.217948717948718e-2	3.258267518847658e-3	6.647332600705310e-3	-2.975713758415722e-3	1.872421302312804e-2	1.910937354062443e-2	3.851605e-4	3.286458324793200e-3	3.671618842289587e-3	3.851605e-4
41	80	1.219512195121951e-2	3.258267518847658e-3	3.985643873348278e-3	-6.586519419152237e-4	1.840285824737738e-2	1.878038140150022e-2	3.775232e-4	2.949468777310213e-3	3.326991931433054e-3	3.775232e-4
43	80	1.220930232558140e-2	3.258267518847658e-3	4.369414033899064e-3	-1.679728090654200e-3	1.774310783434427e-2	1.815725578767392e-2	4.141480e-4	2.275537989915218e-3	2.689685943244864e-3	4.141480e-4
47	80	1.223404255319149e-2	3.258267518847658e-3	4.600768427251804e-3	-2.804856498455535e-3	1.694289581312410e-2	1.728822200083542e-2	3.453262e-4	1.450585741084950e-3	1.795911928796269e-3	3.453262e-4
49	80	1.224489795918367e-2	3.258267518847658e-3	4.496216145506921e-3	-2.953573907652307e-3	1.665088390265931e-2	1.704580771588594e-2	3.949238e-4	1.147718424627975e-3	1.542642237854614e-3	3.949238e-4
51	80	1.225490196078431e-2	3.258267518847658e-3	4.579041120692375e-3	-3.331619930366218e-3	1.641025766826316e-2	1.676059066995813e-2	3.503330e-4	8.970881886311881e-4	1.247421190326157e-3	3.503330e-4
53	80	1.226415094339623e-2	3.258267518847658e-3	4.892903446252797e-3	-3.728848362181707e-3	1.628442558811422e-2	1.668647354631497e-2	4.020480e-4	7.620071258703366e-4	1.164055084071089e-3	4.020480e-4
57	80	1.228070175438596e-2	3.258267518847658e-3	4.304480428533622e-3	-3.665115689070827e-3	1.576508405472696e-2	1.617833401269642e-2	4.132500e-4	2.261147814933418e-4	6.393647394627948e-4	4.132500e-4
59	80	1.228813559322034e-2	3.258267518847658e-3	4.335320050038259e-3	-3.941478252971432e-3	1.559305423676748e-2	1.594024490913482e-2	3.471907e-4	4.665112469947979e-5	3.938417970668266e-4	3.471907e-4
61	80	1.229508196721311e-2	3.258267518847658e-3	4.085978557446125e-3	-3.842025891754803e-3	1.543982264894196e-2	1.579730215175209e-2	3.574795e-4	-1.135268371188147e-4	2.439526656913215e-4	3.574795e-4
63	80	1.230158730158730e-2	3.258267518847658e-3	4.224358402995261e-3	-4.121735342291322e-3	1.529773671248537e-2	1.566247788113890e-2	3.647412e-4	-2.621181079495922e-4	1.026230607039391e-4	3.647412e-4
67	80	1.231343283582090e-2	3.258267518847658e-3	4.162063660002524e-3	-4.284695987147984e-3	1.510330719654060e-2	1.544906802752309e-2	3.457608e-4	-4.683931581279563e-4	-1.226323271454602e-4	3.457608e-4
69	80	1.231884057971015e-2	3.258267518847658e-3	4.245471106621245e-3	-4.427828833304584e-3	1.503961697061480e-2	1.539475037187446e-2	3.551334e-4	-5.374911279429992e-4	-1.823577266833399e-4	3.551334e-4
71	80	1.232394366197183e-2	3.258267518847658e-3	4.374271297714652e-3	-4.553804575855721e-3	1.500886445053565e-2	1.540267790267842e-2	3.938135e-4	-5.733467302838342e-4	-1.795332781410699e-4	3.938135e-4
73	80	1.232876712328767e-2	3.258267518847658e-3	4.431707285045327e-3	-4.621177981727682e-3	1.501057783965123e-2	1.539756394545297e-2	3.869861e-4	-5.764568024840961e-4	-1.894706966823558e-4	3.869861e-4
77	80	1.233766233766234e-2	3.258267518847658e-3	4.745114059961524e-3	-4.815659736611013e-3	1.516214728097199e-2	1.552538417986051e-2	3.632369e-4	-4.337825755380044e-4	-7.054567664948885e-5	3.632369e-4
79	80	1.234177215189873e-2	3.258267518847658e-3	5.023764801713337e-3	-4.775064631043348e-3	1.537322297529553e-2	1.584873984141638e-2	4.755169e-4	-2.268166954508614e-4	2.487001706699891e-4	4.755169e-4
2	81	6.172839506172839e-3	3.218041993923613e-3	2.137269777935669e-2	1.738338951958751e-310	3.062418161624129e-2	3.076357927945314e-2	1.393977e-4	2.123330011614484e-2	2.137269777935669e-2	1.393977e-4
4	81	9.259259259259259e-3	3.218041993923613e-3	1.733548476731707e-2	6.344937174649441e-309	2.942714736949077e-2	2.981278602049994e-2	3.856387e-4	1.694984611630789e-2	1.733548476731707e-2	3.856387e-4
5	81	9.876543209876543e-3	3.218041993923613e-3	1.608055845733110e-2	-7.387940545824692e-309	2.867264897397728e-2	2.917514366113126e-2	5.024947e-4	1.557806377017712e-2	1.608055845733110e-2	5.024947e-4
7	81	1.058201058201058e-2	3.218041993923613e-3	1.405825667159540e-2	-3.389760956319565e-309	2.726699159627527e-2	2.785830924752959e-2	5.913177e-4	1.346693902034107e-2	1.405825667159540e-2	5.913177e-4
8	81	1.080246913580247e-2	3.218041993923613e-3	1.354286193854861e-2	-5.405309886278096e-4	2.672760031502928e-2	2.702284207964688e-2	2.952418e-4	1.270708918530320e-2	1.300233094992080e-2	2.952418e-4
10	81	1.111111111111111e-2	3.218041993923613e-3	1.240145257056511e-2	-6.595083559060869e-4	2.568516904739602e-2	2.607109731969375e-2	3.859283e-4	1.135601594236130e-2	1.174194421465902e-2	3.859283e-4
11	81	1.122334455667789e-2	3.218041993923613e-3	1.165607983990853e-2	-6.609432595591294e-4	2.510228469933019e-2	2.543652313095090e-2	3.342384e-4	1.066089814872869e-2	1.099513658034940e-2	3.342384e-4
13	81	1.139601139601140e-2	3.218041993923613e-3	1.087843942978469e-2	-8.146343095619582e-4	2.427232085857607e-2	2.467785851015774e-2	4.055377e-4	9.658267468641063e-3	1.006380512022273e-2	4.055377e-4
14	81	1.146384479717813e-2	3.218041993923613e-3	1.005325542882678e-2	-3.931033314293323e-4	2.387742728090968e-2	2.434203888849919e-2	4.646116e-4	9.195540489807941e-3	9.660152097397449e-3	4.646116e-4
16	81	1.157407407407407e-2	3.218041993923613e-3	1.017072727037143e-2	-1.243893565631185e-3	2.333976586696651e-2	2.371894977273793e-2	3.791839e-4	8.547649798968824e-3	8.926833704740242e-3	3.791839e-4
17	81	1.161946259985476e-2	3.218041993923613e-3	9.081118876287207e-3	-7.325639030473389e-4	2.281473704295178e-2	2.318605956701824e-2	3.713225e-4	7.977232449173409e-3	8.348554973239868e-3	3.713225e-4
19	81	1.169590643274854e-2	3.218041993923613e-3	9.006547336029467e-3	-1.360033537406501e-3	2.220224499291556e-2	2.256046222529512e-2	3.582172e-4	7.288296566243412e-3	7.646513798622966e-3	3.582172e-4
20	81	1.172839506172840e-2	3.218041993923613e-3	9.209219131761074e-3	-1.483089694352957e-3	2.218473543927271e-2	2.267256649306012e-2	4.878311e-4	7.238298383620697e-3	7.726129437408116e-3	4.878311e-4
22	81	1.178451178451178e-2	3.218041993923613e-3	7.958493279967069e-3	-1.151964583913787e-3	2.133488929778981e-2	2.180908247448868e-2	4.741932e-4	6.332335519354417e-3	6.806528696053283e-3	4.741932e-4
23	81	1.180891035963500e-2	3.218041993923613e-3	8.030466972458015e-3	-1.605075185749401e-3	2.108808105872020e-2	2.145234414026723e-2	3.642631e-4	6.061128705161590e-3	6.425391786708615e-3	3.642631e-4
25	81	1.185185185185185e-2	3.218041993923613e-3	7.725701631330480e-3	-1.827008955742397e-3	2.067000378549564e-2	2.096858652136355e-2	2.985827e-4	5.600109939720170e-3	5.898692675588083e-3	2.985827e-4
26	81	1.187084520417854e-2	3.218041993923613e-3	7.884626765928679e-3	-2.008702009318950e-3	2.060708665983121e-2	2.096481195471188e-2	3.577253e-4	5.518199461729056e-3	5.875924756609728e-3	3.577253e-4
28	81	1.190476190476190e-2	3.218041993923613e-3	6.206812901155377e-3	-7.366273663385899e-4	2.016797156520532e-2	2.059298943350230e-2	4.250179e-4	5.045167666519805e-3	5.470185534816787e-3	4.250179e-4
29	81	1.191996594295445e-2	3.218041993923613e-3	6.334519535866448e-3	-1.290419290901613e-3	1.980099030925770e-2	2.018210818184290e-2	3.811179e-4	4.662982372379643e-3	5.044100244964834e-3	3.811179e-4
