t	energy
56.4000	7.429668
56.4100	7.487451
56.4200	7.534299
56.4300	7.570034
56.4400	7.594523
56.4500	7.607679
56.4600	7.609457
56.4700	7.599862
56.4800	7.578941
56.4900	7.546790
56.5000	7.503547
56.5100	7.449394
56.5200	7.384557
56.5300	7.309303
56.5400	7.223939
56.5500	7.128811
56.5600	7.024299
56.5700	6.910819
56.5800	6.788818
56.5900	6.658773
56.6000	6.521187
56.6100	6.376585
56.6200	6.225518
56.6300	6.068549
56.6400	5.906261
56.6500	5.739246
56.6600	5.568105
56.6700	5.393446
56.6800	5.215880
56.6900	5.036015
56.7000	4.854459
56.7100	4.671810
56.7200	4.488660
56.7300	4.305587
56.7400	4.123154
56.7500	3.941909
56.7600	3.762379
56.7700	3.585068
56.7800	3.410458
56.7900	3.239005
56.8000	3.071136
56.8100	2.907253
56.8200	2.747722
56.8300	2.592883
56.8400	2.443041
56.8500	2.298468
56.8600	2.159405
56.8700	2.026056
56.8800	1.898594
56.8900	1.777157
56.9000	1.661852
56.9100	1.552750
56.9200	1.449891
56.9300	1.353286
56.9400	1.262913
56.9500	1.178724
56.9600	1.100639
56.9700	1.028556
56.9800	0.962346
56.9900	0.901858
57.0000	0.846918
57.0100	0.797336
57.0200	0.752900
57.0300	0.713385
57.0400	0.678551
57.0500	0.648148
57.0600	0.621915
57.0700	0.599582
57.0800	0.580874
57.0900	0.565514
57.1000	0.553220
57.1100	0.543712
57.1200	0.536709
57.1300	0.531935
57.1400	0.529120
57.1500	0.527997
57.1600	0.528310
57.1700	0.529810
57.1800	0.532260
57.1900	0.535431
57.2000	0.539111
57.2100	0.543099
57.2200	0.547207
57.2300	0.551263
57.2400	0.555110
57.2500	0.558605
57.2600	0.561624
57.2700	0.564056
57.2800	0.565805
57.2900	0.566795
57.3000	0.566961
57.3100	0.566257
57.3200	0.564649
57.3300	0.562118
57.3400	0.558661
57.3500	0.554285
57.3600	0.549011
57.3700	0.542871
57.3800	0.535909
57.3900	0.528177
57.4000	0.519737
57.4100	0.510658
57.4200	0.501016
57.4300	0.490892
57.4400	0.480375
57.4500	0.469553
57.4600	0.458520
57.4700	0.447369
57.4800	0.436195
57.4900	0.425094
57.5000	0.414156
57.5100	0.403474
57.5200	0.393133
57.5300	0.383217
57.5400	0.373803
57.5500	0.364965
57.5600	0.356767
57.5700	0.349271
57.5800	0.342526
57.5900	0.336578
57.6000	0.331461
57.6100	0.327205
57.6200	0.323827
57.6300	0.321338
57.6400	0.319739
57.6500	0.319022
57.6600	0.319172
57.6700	0.320164
57.6800	0.321967
57.6900	0.324539
57.7000	0.327834
57.7100	0.331797
57.7200	0.336370
57.7300	0.341485
57.7400	0.347072
57.7500	0.353057
57.7600	0.359361
57.7700	0.365905
57.7800	0.372606
57.7900	0.379381
57.8000	0.386147
57.8100	0.392823
57.8200	0.399329
57.8300	0.405587
57.8400	0.411524
57.8500	0.417071
57.8600	0.422164
57.8700	0.426744
57.8800	0.430761
57.8900	0.434170
57.9000	0.436935
57.9100	0.439030
57.9200	0.440435
57.9300	0.441141
57.9400	0.441148
57.9500	0.440466
57.9600	0.439113
57.9700	0.437121
57.9800	0.434526
57.9900	0.431379
58.0000	0.427736
58.0100	0.423662
58.0200	0.419233
58.0300	0.414530
58.0400	0.409641
58.0500	0.404661
58.0600	0.399689
58.0700	0.394828
58.0800	0.390185
58.0900	0.385869
58.1000	0.381989
58.1100	0.378654
58.1200	0.375970
58.1300	0.374042
58.1400	0.372971
58.1500	0.372850
58.1600	0.373768
58.1700	0.375804
58.1800	0.379031
58.1900	0.383508
58.2000	0.389285
58.2100	0.396401
58.2200	0.404879
58.2300	0.414731
58.2400	0.425953
58.2500	0.438528
58.2600	0.452422
58.2700	0.467587
58.2800	0.483960
58.2900	0.501462
58.3000	0.520000
58.3100	0.539467
58.3200	0.559742
58.3300	0.580693
58.3400	0.602174
58.3500	0.624033
58.3600	0.646105
58.3700	0.668222
58.3800	0.690208
58.3900	0.711887
58.4000	0.733078
58.4100	0.753606
58.4200	0.773297
58.4300	0.791985
58.4400	0.809510
58.4500	0.825727
58.4600	0.840503
58.4700	0.853725
58.4800	0.865295
58.4900	0.875141
58.5000	0.883216
58.5100	0.889499
58.5200	0.894000
58.5300	0.896762
58.5400	0.897861
58.5500	0.897412
58.5600	0.895566
58.5700	0.892515
58.5800	0.888493
58.5900	0.883774
58.6000	0.878677
58.6100	0.873564
58.6200	0.868839
58.6300	0.864949
58.6400	0.862386
58.6500	0.861681
58.6600	0.863403
58.6700	0.868164
58.6800	0.876607
58.6900	0.889410
58.7000	0.907281
58.7100	0.930954
58.7200	0.961188
58.7300	0.998759
58.7400	1.044458
58.7500	1.099084
58.7600	1.163443
58.7700	1.238340
58.7800	1.324573
58.7900	1.422927
58.8000	1.534173
58.8100	1.659054
58.8200	1.798286
58.8300	1.952547
58.8400	2.122474
58.8500	2.308657
58.8600	2.511629
58.8700	2.731865
58.8800	2.969775
58.8900	3.225696
58.9000	3.499890
58.9100	3.792537
58.9200	4.103734
58.9300	4.433486
58.9400	4.781707
58.9500	5.148212
58.9600	5.532722
58.9700	5.934852
58.9800	6.354120
58.9900	6.789938
59.0000	7.241615
59.0100	7.708360
59.0200	8.189277
59.0300	8.683373
59.0400	9.189558
59.0500	9.706646
59.0600	10.233363
59.0700	10.768348
59.0800	11.310160
59.0900	11.857283
59.1000	12.408132
59.1100	12.961062
59.1200	13.514372
59.1300	14.066315
59.1400	14.615107
59.1500	15.158932
59.1600	15.695958
59.1700	16.224337
59.1800	16.742224
59.1900	17.247779
59.2000	17.739182
59.2100	18.214640
59.2200	18.672399
59.2300	19.110750
59.2400	19.528044
59.2500	19.922697
59.2600	20.293200
59.2700	20.638130
59.2800	20.956156
59.2900	21.246046
59.3000	21.506678
59.3100	21.737042
59.3200	21.936251
59.3300	22.103543
59.3400	22.238286
59.3500	22.339984
59.3600	22.408278
59.3700	22.442948
59.3800	22.443919
59.3900	22.411256
59.4000	22.345166
59.4100	22.245998
59.4200	22.114239
59.4300	21.950516
59.4400	21.755584
59.4500	21.530330
59.4600	21.275765
59.4700	20.993013
59.4800	20.683315
59.4900	20.348011
59.5000	19.988540
59.5100	19.606426
59.5200	19.203272
59.5300	18.780752
59.5400	18.340598
59.5500	17.884591
59.5600	17.414552
59.5700	16.932330
59.5800	16.439793
59.5900	15.938816
59.6000	15.431271
59.6100	14.919018
59.6200	14.403892
59.6300	13.887697
59.6400	13.372192
59.6500	12.859086
59.6600	12.350026
59.6700	11.846591
59.6800	11.350286
59.6900	10.862530
59.7000	10.384653
59.7100	9.917893
59.7200	9.463385
59.7300	9.022163
59.7400	8.595154
59.7500	8.183174
59.7600	7.786931
59.7700	7.407020
59.7800	7.043926
59.7900	6.698023
59.8000	6.369576
59.8100	6.058745
59.8200	5.765586
59.8300	5.490058
59.8400	5.232023
59.8500	4.991257
59.8600	4.767451
59.8700	4.560219
59.8800	4.369106
59.8900	4.193593
59.9000	4.033106
59.9100	3.887025
59.9200	3.754688
59.9300	3.635404
59.9400	3.528457
59.9500	3.433119
59.9600	3.348652
59.9700	3.274320
59.9800	3.209399
59.9900	3.153178
60.0000	3.104971
60.0100	3.064124
60.0200	3.030018
60.0300	3.002077
60.0400	2.979774
60.0500	2.962634
60.0600	2.950239
60.0700	2.942230
60.0800	2.938314
60.0900	2.938259
60.1000	2.941902
60.1100	2.949146
60.1200	2.959961
60.1300	2.974381
60.1400	2.992507
60.1500	3.014500
60.1600	3.040582
60.1700	3.071029
60.1800	3.106168
60.1900	3.146376
60.2000	3.192067
60.2100	3.243695
60.2200	3.301741
60.2300	3.366711
60.2400	3.439126
60.2500	3.519518
60.2600	3.608422
60.2700	3.706365
60.2800	3.813864
60.2900	3.931418
60.3000	4.059496
60.3100	4.198535
60.3200	4.348932
60.3300	4.511034
60.3400	4.685137
60.3500	4.871477
60.3600	5.070224
60.3700	5.281481
60.3800	5.505274
60.3900	5.741551
60.4000	5.990182
60.4100	6.250949
60.4200	6.523552
60.4300	6.807601
60.4400	7.102622
60.4500	7.408050
60.4600	7.723237
60.4700	8.047448
60.4800	8.379868
60.4900	8.719601
60.5000	9.065674
60.5100	9.417046
60.5200	9.772608
60.5300	10.131189
60.5400	10.491564
60.5500	10.852459
60.5600	11.212560
60.5700	11.570518
60.5800	11.924956
60.5900	12.274480
60.6000	12.617685
60.6100	12.953165
60.6200	13.279518
60.6300	13.595359
60.6400	13.899325
60.6500	14.190084
60.6600	14.466344
60.6700	14.726860
60.6800	14.970443
60.6900	15.195966
60.7000	15.402371
60.7100	15.588676
60.7200	15.753981
60.7300	15.897474
60.7400	16.018434
60.7500	16.116239
60.7600	16.190364
60.7700	16.240392
60.7800	16.266008
60.7900	16.267008
60.8000	16.243294
60.8100	16.194879
60.8200	16.121884
60.8300	16.024540
60.8400	15.903182
60.8500	15.758249
60.8600	15.590281
60.8700	15.399918
60.8800	15.187890
60.8900	14.955017
60.9000	14.702203
60.9100	14.430428
60.9200	14.140745
60.9300	13.834272
60.9400	13.512185
60.9500	13.175712
60.9600	12.826125
60.9700	12.464731
60.9800	12.092869
60.9900	11.711896
61.0000	11.323186
61.0100	10.928118
61.0200	10.528067
61.0300	10.124404
61.0400	9.718479
61.0500	9.311624
61.0600	8.905138
61.0700	8.500284
61.0800	8.098286
61.0900	7.700317
61.1000	7.307500
61.1100	6.920898
61.1200	6.541514
61.1300	6.170285
61.1400	5.808079
61.1500	5.455693
61.1600	5.113849
61.1700	4.783194
61.1800	4.464300
61.1900	4.157658
61.2000	3.863685
61.2100	3.582720
61.2200	3.315024
61.2300	3.060784
61.2400	2.820115
61.2500	2.593059
61.2600	2.379590
61.2700	2.179618
61.2800	1.992989
61.2900	1.819490
61.3000	1.658854
61.3100	1.510762
61.3200	1.374849
61.3300	1.250708
61.3400	1.137894
61.3500	1.035929
61.3600	0.944304
61.3700	0.862489
61.3800	0.789933
61.3900	0.726072
61.4000	0.670328
61.4100	0.622122
61.4200	0.580868
61.4300	0.545985
61.4400	0.516898
61.4500	0.493040
61.4600	0.473859
61.4700	0.458817
61.4800	0.447395
61.4900	0.439096
61.5000	0.433447
61.5100	0.429999
61.5200	0.428330
61.5300	0.428050
61.5400	0.428794
61.5500	0.430229
61.5600	0.432054
61.5700	0.433997
61.5800	0.435819
61.5900	0.437310
61.6000	0.438291
61.6100	0.438610
61.6200	0.438147
61.6300	0.436805
61.6400	0.434517
61.6500	0.431236
61.6600	0.426942
61.6700	0.421631
61.6800	0.415323
61.6900	0.408051
61.7000	0.399867
61.7100	0.390834
61.7200	0.381026
61.7300	0.370528
61.7400	0.359433
61.7500	0.347838
61.7600	0.335845
61.7700	0.323558
61.7800	0.311082
61.7900	0.298520
61.8000	0.285973
61.8100	0.273540
61.8200	0.261314
61.8300	0.249381
61.8400	0.237821
61.8500	0.226710
61.8600	0.216110
61.8700	0.206079
61.8800	0.196664
61.8900	0.187904
61.9000	0.179828
61.9100	0.172456
61.9200	0.165800
61.9300	0.159862
61.9400	0.154636
61.9500	0.150109
61.9600	0.146259
61.9700	0.143058
61.9800	0.140473
61.9900	0.138464
62.0000	0.136987
62.0100	0.135994
62.0200	0.135433
62.0300	0.135252
62.0400	0.135395
62.0500	0.135806
62.0600	0.136430
62.0700	0.137211
62.0800	0.138095
62.0900	0.139031
62.1000	0.139969
62.1100	0.140864
62.1200	0.141671
62.1300	0.142354
62.1400	0.142876
62.1500	0.143209
62.1600	0.143328
62.1700	0.143211
62.1800	0.142844
62.1900	0.142216
62.2000	0.141322
62.2100	0.140161
62.2200	0.138736
62.2300	0.137055
62.2400	0.135130
62.2500	0.132978
62.2600	0.130616
62.2700	0.128066
62.2800	0.125353
62.2900	0.122503
62.3000	0.119544
62.3100	0.116504
62.3200	0.113414
62.3300	0.110303
62.3400	0.107201
62.3500	0.104138
62.3600	0.101140
62.3700	0.098235
62.3800	0.095447
62.3900	0.092800
62.4000	0.090314
62.4100	0.088006
62.4200	0.085891
62.4300	0.083983
62.4400	0.082291
62.4500	0.080820
62.4600	0.079573
62.4700	0.078552
62.4800	0.077753
62.4900	0.077170
62.5000	0.076796
62.5100	0.076619
62.5200	0.076626
62.5300	0.076801
62.5400	0.077129
62.5500	0.077589
62.5600	0.078163
62.5700	0.078829
62.5800	0.079565
62.5900	0.080351
62.6000	0.081165
62.6100	0.081984
62.6200	0.082788
62.6300	0.083558
62.6400	0.084273
62.6500	0.084918
62.6600	0.085476
62.6700	0.085933
62.6800	0.086277
62.6900	0.086499
62.7000	0.086590
62.7100	0.086545
62.7200	0.086361
62.7300	0.086037
62.7400	0.085575
62.7500	0.084979
62.7600	0.084254
62.7700	0.083408
62.7800	0.082452
62.7900	0.081396
62.8000	0.080254
62.8100	0.079040
62.8200	0.077769
62.8300	0.076458
62.8400	0.075124
62.8500	0.073784
62.8600	0.072455
62.8700	0.071154
62.8800	0.069898
62.8900	0.068703
62.9000	0.067585
62.9100	0.066557
62.9200	0.065632
62.9300	0.064821
62.9400	0.064134
62.9500	0.063580
62.9600	0.063163
62.9700	0.062888
62.9800	0.062756
62.9900	0.062769
63.0000	0.062924
63.0100	0.063217
63.0200	0.063643
63.0300	0.064192
63.0400	0.064857
63.0500	0.065626
63.0600	0.066486
63.0700	0.067425
63.0800	0.068427
63.0900	0.069477
63.1000	0.070559
63.1100	0.071657
63.1200	0.072754
63.1300	0.073834
63.1400	0.074882
63.1500	0.075881
63.1600	0.076818
63.1700	0.077679
63.1800	0.078452
63.1900	0.079126
63.2000	0.079692
63.2100	0.080143
63.2200	0.080474
63.2300	0.080681
63.2400	0.080763
63.2500	0.080720
63.2600	0.080556
63.2700	0.080274
63.2800	0.079882
63.2900	0.079388
63.3000	0.078803
63.3100	0.078140
63.3200	0.077411
63.3300	0.076632
63.3400	0.075820
63.3500	0.074990
63.3600	0.074162
63.3700	0.073353
63.3800	0.072581
63.3900	0.071866
63.4000	0.071224
63.4100	0.070672
63.4200	0.070229
63.4300	0.069907
63.4400	0.069722
63.4500	0.069686
63.4600	0.069808
63.4700	0.070097
63.4800	0.070560
63.4900	0.071201
63.5000	0.072020
63.5100	0.073018
63.5200	0.074191
63.5300	0.075533
63.5400	0.077036
63.5500	0.078689
63.5600	0.080481
63.5700	0.082395
63.5800	0.084416
63.5900	0.086524
63.6000	0.088700
63.6100	0.090922
63.6200	0.093169
63.6300	0.095418
63.6400	0.097645
63.6500	0.099828
63.6600	0.101944
63.6700	0.103971
63.6800	0.105889
63.6900	0.107678
63.7000	0.109320
63.7100	0.110800
63.7200	0.112106
63.7300	0.113225
63.7400	0.114152
63.7500	0.114880
63.7600	0.115410
63.7700	0.115744
63.7800	0.115886
63.7900	0.115847
63.8000	0.115640
63.8100	0.115280
63.8200	0.114789
63.8300	0.114189
63.8400	0.113507
63.8500	0.112771
63.8600	0.112014
63.8700	0.111269
63.8800	0.110574
63.8900	0.109964
63.9000	0.109478
63.9100	0.109155
63.9200	0.109034
63.9300	0.109154
63.9400	0.109551
63.9500	0.110262
63.9600	0.111319
63.9700	0.112753
63.9800	0.114593
63.9900	0.116862
64.0000	0.119580
64.0100	0.122762
64.0200	0.126418
64.0300	0.130552
64.0400	0.135164
64.0500	0.140247
64.0600	0.145787
64.0700	0.151767
64.0800	0.158161
64.0900	0.164937
64.1000	0.172058
64.1100	0.179483
64.1200	0.187163
64.1300	0.195045
64.1400	0.203071
64.1500	0.211182
64.1600	0.219314
64.1700	0.227399
64.1800	0.235372
64.1900	0.243162
64.2000	0.250704
64.2100	0.257931
64.2200	0.264780
64.2300	0.271191
64.2400	0.277110
64.2500	0.282487
64.2600	0.287283
64.2700	0.291465
64.2800	0.295008
64.2900	0.297902
64.3000	0.300146
64.3100	0.301753
64.3200	0.302750
64.3300	0.303178
64.3400	0.303094
64.3500	0.302572
64.3600	0.301703
64.3700	0.300595
64.3800	0.299374
64.3900	0.298183
64.4000	0.297184
64.4100	0.296557
64.4200	0.296500
64.4300	0.297226
64.4400	0.298966
64.4500	0.301967
64.4600	0.306491
64.4700	0.312810
64.4800	0.321214
64.4900	0.331998
64.5000	0.345470
64.5100	0.361943
64.5200	0.381737
64.5300	0.405174
64.5400	0.432576
64.5500	0.464266
64.5600	0.500561
64.5700	0.541775
64.5800	0.588209
64.5900	0.640156
64.6000	0.697893
64.6100	0.761682
64.6200	0.831766
64.6300	0.908365
64.6400	0.991675
64.6500	1.081866
64.6600	1.179080
64.6700	1.283428
64.6800	1.394986
64.6900	1.513797
64.7000	1.639867
64.7100	1.773163
64.7200	1.913616
64.7300	2.061113
64.7400	2.215501
64.7500	2.376586
64.7600	2.544133
64.7700	2.717862
64.7800	2.897455
64.7900	3.082550
64.8000	3.272747
64.8100	3.467606
64.8200	3.666649
64.8300	3.869363
64.8400	4.075199
64.8500	4.283580
64.8600	4.493896
64.8700	4.705512
64.8800	4.917770
64.8900	5.129991
64.9000	5.341479
64.9100	5.551525
64.9200	5.759409
64.9300	5.964404
64.9400	6.165785
64.9500	6.362824
64.9600	6.554800
64.9700	6.741004
64.9800	6.920738
64.9900	7.093323
65.0000	7.258100
65.0100	7.414437
65.0200	7.561731
65.0300	7.699410
65.0400	7.826938
65.0500	7.943820
65.0600	8.049601
65.0700	8.143872
65.0800	8.226268
65.0900	8.296478
65.1000	8.354238
65.1100	8.399339
65.1200	8.431624
65.1300	8.450992
65.1400	8.457397
65.1500	8.450849
65.1600	8.431411
65.1700	8.399204
65.1800	8.354401
65.1900	8.297228
65.2000	8.227964
65.2100	8.146937
65.2200	8.054522
65.2300	7.951138
65.2400	7.837251
65.2500	7.713362
65.2600	7.580012
65.2700	7.437772
65.2800	7.287247
65.2900	7.129066
65.3000	6.963880
65.3100	6.792360
65.3200	6.615190
65.3300	6.433068
65.3400	6.246695
65.3500	6.056778
65.3600	5.864022
65.3700	5.669126
65.3800	5.472781
65.3900	5.275667
65.4000	5.078448
65.4100	4.881767
65.4200	4.686248
65.4300	4.492487
65.4400	4.301055
65.4500	4.112493
65.4600	3.927306
65.4700	3.745971
65.4800	3.568924
65.4900	3.396567
65.5000	3.229263
65.5100	3.067336
65.5200	2.911073
65.5300	2.760718
65.5400	2.616479
65.5500	2.478523
65.5600	2.346981
65.5700	2.221943
65.5800	2.103467
65.5900	1.991572
65.6000	1.886248
65.6100	1.787451
65.6200	1.695106
65.6300	1.609112
65.6400	1.529343
65.6500	1.455648
65.6600	1.387856
65.6700	1.325777
65.6800	1.269205
65.6900	1.217920
65.7000	1.171691
65.7100	1.130277
65.7200	1.093429
65.7300	1.060897
65.7400	1.032426
65.7500	1.007760
65.7600	0.986645
65.7700	0.968831
65.7800	0.954071
65.7900	0.942126
65.8000	0.932763
65.8100	0.925758
65.8200	0.920895
65.8300	0.917971
65.8400	0.916792
65.8500	0.917173
65.8600	0.918945
65.8700	0.921946
65.8800	0.926028
65.8900	0.931053
65.9000	0.936894
65.9100	0.943433
65.9200	0.950565
65.9300	0.958190
65.9400	0.966218
65.9500	0.974569
65.9600	0.983165
65.9700	0.991937
65.9800	1.000820
65.9900	1.009754
66.0000	1.018682
66.0100	1.027548
66.0200	1.036302
66.0300	1.044891
66.0400	1.053266
66.0500	1.061377
66.0600	1.069174
66.0700	1.076609
66.0800	1.083632
66.0900	1.090194
66.1000	1.096245
66.1100	1.101739
66.1200	1.106629
66.1300	1.110869
66.1400	1.114418
66.1500	1.117237
66.1600	1.119292
66.1700	1.120556
66.1800	1.121007
66.1900	1.120633
66.2000	1.119430
66.2100	1.117408
66.2200	1.114585
66.2300	1.110998
66.2400	1.106694
66.2500	1.101741
66.2600	1.096224
66.2700	1.090245
66.2800	1.083930
66.2900	1.077424
66.3000	1.070894
66.3100	1.064532
66.3200	1.058553
66.3300	1.053195
66.3400	1.048721
66.3500	1.045418
66.3600	1.043597
66.3700	1.043591
66.3800	1.045757
66.3900	1.050472
66.4000	1.058133
66.4100	1.069157
66.4200	1.083974
66.4300	1.103033
66.4400	1.126791
66.4500	1.155717
66.4600	1.190284
66.4700	1.230971
66.4800	1.278255
66.4900	1.332612
66.5000	1.394509
66.5100	1.464404
66.5200	1.542741
66.5300	1.629944
66.5400	1.726416
66.5500	1.832535
66.5600	1.948648
66.5700	2.075068
66.5800	2.212070
66.5900	2.359890
66.6000	2.518718
66.6100	2.688694
66.6200	2.869911
66.6300	3.062405
66.6400	3.266157
66.6500	3.481087
66.6600	3.707057
66.6700	3.943864
66.6800	4.191245
66.6900	4.448870
66.7000	4.716343
66.7100	4.993207
66.7200	5.278937
66.7300	5.572948
66.7400	5.874589
66.7500	6.183153
66.7600	6.497871
66.7700	6.817921
66.7800	7.142427
66.7900	7.470467
66.8000	7.801071
66.8100	8.133228
66.8200	8.465894
66.8300	8.797992
66.8400	9.128417
66.8500	9.456047
66.8600	9.779743
66.8700	10.098358
66.8800	10.410740
66.8900	10.715744
66.9000	11.012230
66.9100	11.299076
66.9200	11.575183
66.9300	11.839478
66.9400	12.090923
66.9500	12.328519
66.9600	12.551313
66.9700	12.758406
66.9800	12.948950
66.9900	13.122164
67.0000	13.277330
67.0100	13.413800
67.0200	13.531002
67.0300	13.628439
67.0400	13.705696
67.0500	13.762442
67.0600	13.798427
67.0700	13.813492
67.0800	13.807562
67.0900	13.780650
67.1000	13.732860
67.1100	13.664378
67.1200	13.575479
67.1300	13.466522
67.1400	13.337947
67.1500	13.190276
67.1600	13.024103
67.1700	12.840100
67.1800	12.639004
67.1900	12.421617
67.2000	12.188804
67.2100	11.941481
67.2200	11.680616
67.2300	11.407220
67.2400	11.122343
67.2500	10.827065
67.2600	10.522497
67.2700	10.209764
67.2800	9.890011
67.2900	9.564385
67.3000	9.234040
67.3100	8.900122
67.3200	8.563767
67.3300	8.226097
67.3400	7.888208
67.3500	7.551174
67.3600	7.216032
67.3700	6.883786
67.3800	6.555395
67.3900	6.231775
67.4000	5.913791
67.4100	5.602254
67.4200	5.297923
67.4300	5.001496
67.4400	4.713609
67.4500	4.434840
67.4600	4.165700
67.4700	3.906636
67.4800	3.658033
67.4900	3.420208
67.5000	3.193416
67.5100	2.977847
67.5200	2.773629
67.5300	2.580831
67.5400	2.399461
67.5500	2.229471
67.5600	2.070761
67.5700	1.923176
67.5800	1.786516
67.5900	1.660535
67.6000	1.544946
67.6100	1.439422
67.6200	1.343604
67.6300	1.257103
67.6400	1.179500
67.6500	1.110358
67.6600	1.049218
67.6700	0.995606
67.6800	0.949038
67.6900	0.909023
67.7000	0.875065
67.7100	0.846668
67.7200	0.823337
67.7300	0.804587
67.7400	0.789939
67.7500	0.778927
67.7600	0.771097
67.7700	0.766015
67.7800	0.763263
67.7900	0.762443
67.8000	0.763182
67.8100	0.765127
67.8200	0.767951
67.8300	0.771351
67.8400	0.775051
67.8500	0.778799
67.8600	0.782372
67.8700	0.785571
67.8800	0.788222
67.8900	0.790179
67.9000	0.791318
67.9100	0.791540
67.9200	0.790769
67.9300	0.788949
67.9400	0.786046
67.9500	0.782044
67.9600	0.776947
67.9700	0.770773
67.9800	0.763554
67.9900	0.755338
68.0000	0.746184
68.0100	0.736159
68.0200	0.725341
68.0300	0.713815
68.0400	0.701670
68.0500	0.689002
68.0600	0.675908
68.0700	0.662487
68.0800	0.648840
68.0900	0.635065
68.1000	0.621261
68.1100	0.607524
68.1200	0.593946
68.1300	0.580616
68.1400	0.567617
68.1500	0.555030
68.1600	0.542926
68.1700	0.531374
68.1800	0.520435
68.1900	0.510165
68.2000	0.500613
68.2100	0.491821
68.2200	0.483825
68.2300	0.476655
68.2400	0.470335
68.2500	0.464882
68.2600	0.460308
68.2700	0.456619
68.2800	0.453816
68.2900	0.451894
68.3000	0.450845
68.3100	0.450655
68.3200	0.451306
68.3300	0.452776
68.3400	0.455039
68.3500	0.458067
68.3600	0.461826
68.3700	0.466282
68.3800	0.471395
68.3900	0.477126
68.4000	0.483430
68.4100	0.490262
68.4200	0.497574
68.4300	0.505316
68.4400	0.513436
68.4500	0.521882
68.4600	0.530597
68.4700	0.539526
68.4800	0.548611
68.4900	0.557794
68.5000	0.567015
68.5100	0.576215
68.5200	0.585334
68.5300	0.594311
68.5400	0.603087
68.5500	0.611603
68.5600	0.619801
68.5700	0.627627
68.5800	0.635025
68.5900	0.641946
68.6000	0.648341
68.6100	0.654168
68.6200	0.659388
68.6300	0.663966
68.6400	0.667878
68.6500	0.671101
68.6600	0.673625
68.6700	0.675446
68.6800	0.676569
68.6900	0.677011
68.7000	0.676799
68.7100	0.675971
68.7200	0.674580
68.7300	0.672689
68.7400	0.670377
68.7500	0.667738
68.7600	0.664879
68.7700	0.661924
68.7800	0.659011
68.7900	0.656295
68.8000	0.653947
68.8100	0.652153
68.8200	0.651116
68.8300	0.651054
68.8400	0.652198
68.8500	0.654795
68.8600	0.659106
68.8700	0.665402
68.8800	0.673970
68.8900	0.685101
68.9000	0.699101
68.9100	0.716277
68.9200	0.736948
68.9300	0.761430
68.9400	0.790046
68.9500	0.823115
68.9600	0.860955
68.9700	0.903879
68.9800	0.952190
68.9900	1.006186
69.0000	1.066146
69.0100	1.132341
69.0200	1.205019
69.0300	1.284410
69.0400	1.370722
69.0500	1.464136
69.0600	1.564809
69.0700	1.672864
69.0800	1.788394
69.0900	1.911459
69.1000	2.042081
69.1100	2.180246
69.1200	2.325900
69.1300	2.478949
69.1400	2.639256
69.1500	2.806643
69.1600	2.980888
69.1700	3.161727
69.1800	3.348851
69.1900	3.541909
69.2000	3.740506
69.2100	3.944206
69.2200	4.152533
69.2300	4.364971
69.2400	4.580966
69.2500	4.799928
69.2600	5.021236
69.2700	5.244236
69.2800	5.468248
69.2900	5.692564
69.3000	5.916458
69.3100	6.139183
69.3200	6.359980
69.3300	6.578078
69.3400	6.792700
69.3500	7.003064
69.3600	7.208393
69.3700	7.407915
69.3800	7.600866
69.3900	7.786498
69.4000	7.964082
69.4100	8.132911
69.4200	8.292305
69.4300	8.441613
69.4400	8.580222
69.4500	8.707555
69.4600	8.823077
69.4700	8.926298
69.4800	9.016775
69.4900	9.094119
69.5000	9.157990
69.5100	9.208105
69.5200	9.244237
69.5300	9.266219
69.5400	9.273941
69.5500	9.267356
69.5600	9.246476
69.5700	9.211373
69.5800	9.162180
69.5900	9.099090
69.6000	9.022352
69.6100	8.932276
69.6200	8.829223
69.6300	8.713609
69.6400	8.585900
69.6500	8.446612
69.6600	8.296302
69.6700	8.135572
69.6800	7.965060
69.6900	7.785439
69.7000	7.597412
69.7100	7.401710
69.7200	7.199085
69.7300	6.990306
69.7400	6.776158
69.7500	6.557433
69.7600	6.334929
69.7700	6.109445
69.7800	5.881775
69.7900	5.652706
69.8000	5.423013
69.8100	5.193452
69.8200	4.964764
69.8300	4.737664
69.8400	4.512838
69.8500	4.290946
69.8600	4.072613
69.8700	3.858427
69.8800	3.648941
69.8900	3.444665
69.9000	3.246068
69.9100	3.053578
69.9200	2.867575
69.9300	2.688394
69.9400	2.516328
69.9500	2.351618
69.9600	2.194464
69.9700	2.045018
69.9800	1.903387
69.9900	1.769636
70.0000	1.643783
70.0100	1.525810
70.0200	1.415656
70.0300	1.313223
70.0400	1.218379
70.0500	1.130957
70.0600	1.050761
70.0700	0.977565
70.0800	0.911118
70.0900	0.851148
70.1000	0.797362
70.1100	0.749448
70.1200	0.707084
70.1300	0.669934
70.1400	0.637653
70.1500	0.609893
70.1600	0.586301
70.1700	0.566524
70.1800	0.550211
70.1900	0.537018
70.2000	0.526603
70.2100	0.518638
70.2200	0.512802
70.2300	0.508788
70.2400	0.506303
70.2500	0.505070
70.2600	0.504827
70.2700	0.505332
70.2800	0.506358
70.2900	0.507700
70.3000	0.509171
70.3100	0.510604
70.3200	0.511851
70.3300	0.512783
70.3400	0.513292
70.3500	0.513286
70.3600	0.512694
70.3700	0.511460
70.3800	0.509546
