k	lambda_k
18995	8.038358358037434e-7
18996	8.038917274381329e-7
18997	8.039099794918169e-7
18998	8.039343678593679e-7
18999	8.039617444255032e-7
19000	8.040490824442250e-7
19001	8.040693063008047e-7
19002	8.041289015715522e-7
19003	8.041473631593253e-7
19004	8.041699590019865e-7
19005	8.041905147092759e-7
19006	8.042623052463254e-7
19007	8.042717654648597e-7
19008	8.043071267197120e-7
19009	8.043651158341656e-7
19010	8.043848983823796e-7
19011	8.044142321568825e-7
19012	8.044594194902510e-7
19013	8.044866131022885e-7
19014	8.045429130136205e-7
19015	8.045507466269799e-7
19016	8.045868491244264e-7
19017	8.046712555438283e-7
19018	8.046948361596131e-7
19019	8.047544393060086e-7
19020	8.047852677149290e-7
19021	8.048270454848820e-7
19022	8.048572685897317e-7
19023	8.048699734176794e-7
19024	8.049201418340498e-7
19025	8.049362369364711e-7
19026	8.049968989260244e-7
19027	8.050016185510868e-7
19028	8.050814310395129e-7
19029	8.051106537267430e-7
19030	8.051725900352510e-7
19031	8.051924573529034e-7
19032	8.052350051564120e-7
19033	8.052864981331634e-7
19034	8.052967085304240e-7
19035	8.053219886079925e-7
19036	8.053637964556747e-7
19037	8.053996839825106e-7
19038	8.054408652784074e-7
19039	8.054799847069078e-7
19040	8.054979275988543e-7
19041	8.055843018808222e-7
19042	8.056060985443478e-7
19043	8.056328733804831e-7
19044	8.057002212806507e-7
19045	8.057087275644594e-7
19046	8.057587569880351e-7
19047	8.057832137075849e-7
19048	8.058328911355959e-7
19049	8.058634172051884e-7
19050	8.058983211864139e-7
19051	8.059181655619511e-7
19052	8.059613949459509e-7
19053	8.060030032689694e-7
19054	8.060615107140644e-7
19055	8.060898333555773e-7
19056	8.061403509502705e-7
19057	8.061467819869937e-7
19058	8.061787486219368e-7
19059	8.062147051098316e-7
19060	8.062332896636707e-7
19061	8.063194964275001e-7
19062	8.063432939474576e-7
19063	8.063788588050587e-7
19064	8.063831207158467e-7
19065	8.064222936151538e-7
19066	8.064542817965017e-7
19067	8.065117740066663e-7
19068	8.065407943126544e-7
19069	8.065821614294051e-7
19070	8.066322670906149e-7
19071	8.066759826136550e-7
19072	8.067280696213592e-7
19073	8.067598511948462e-7
19074	8.067673918218160e-7
19075	8.068037847554090e-7
19076	8.068874090098889e-7
19077	8.068924335660216e-7
19078	8.069556967081263e-7
19079	8.069680379799587e-7
19080	8.070134983578769e-7
19081	8.070790152176162e-7
19082	8.071374367402001e-7
19083	8.071661706300593e-7
19084	8.071825081487001e-7
19085	8.071919852693834e-7
19086	8.072664863276030e-7
19087	8.072943587992048e-7
19088	8.073303236074304e-7
19089	8.073698554633789e-7
19090	8.074069647403517e-7
19091	8.074164762707724e-7
19092	8.074333473054072e-7
19093	8.074834162513553e-7
19094	8.075268483591395e-7
19095	8.075341188165798e-7
19096	8.075960234378712e-7
19097	8.076140434086489e-7
19098	8.076398030935540e-7
19099	8.076747246468325e-7
19100	8.077553618090467e-7
19101	8.078058344702599e-7
19102	8.078443064435988e-7
19103	8.078613750943375e-7
19104	8.079058483582879e-7
19105	8.079498518015305e-7
19106	8.080219231532356e-7
19107	8.080595085267312e-7
19108	8.081073865027802e-7
19109	8.081433540777724e-7
19110	8.081608488264288e-7
19111	8.081904936565561e-7
19112	8.082341981223818e-7
19113	8.082724686790170e-7
19114	8.082865486146291e-7
19115	8.083312278165855e-7
19116	8.083745133746704e-7
19117	8.084074151694274e-7
19118	8.084441472811306e-7
19119	8.084634862449257e-7
19120	8.085080875879448e-7
19121	8.085337704061542e-7
19122	8.085788207636894e-7
19123	8.086011182189088e-7
19124	8.086627585966380e-7
19125	8.086900992160343e-7
19126	8.087502200564880e-7
19127	8.087554305542401e-7
19128	8.088545792973559e-7
19129	8.088694373212641e-7
19130	8.088946443431652e-7
19131	8.089216504843326e-7
19132	8.089744494147634e-7
19133	8.090392716927524e-7
19134	8.090796465313406e-7
19135	8.090982585298853e-7
19136	8.091511295806970e-7
19137	8.091579165498951e-7
19138	8.091952145397139e-7
19139	8.092168211341397e-7
19140	8.092716866488694e-7
19141	8.093007775034865e-7
19142	8.093294342256910e-7
19143	8.093512412425120e-7
19144	8.093784208582231e-7
19145	8.094551599947483e-7
19146	8.094625745314165e-7
19147	8.094809458007763e-7
19148	8.095154770350345e-7
19149	8.095780410978199e-7
19150	8.096196901570905e-7
19151	8.096434680421299e-7
19152	8.096818858918190e-7
19153	8.097087521972886e-7
19154	8.097596854106220e-7
19155	8.097716540461676e-7
19156	8.098114752283405e-7
19157	8.098479302562642e-7
19158	8.098677114943477e-7
19159	8.099077158655265e-7
19160	8.099167071052956e-7
19161	8.099411675926951e-7
19162	8.099691289774698e-7
19163	8.099904257595368e-7
19164	8.100471306393566e-7
19165	8.100644176209179e-7
19166	8.101016611545149e-7
19167	8.101371936358112e-7
19168	8.102026129321491e-7
19169	8.102234633004303e-7
19170	8.102654636317550e-7
19171	8.102837568131905e-7
19172	8.103427333420182e-7
19173	8.103793912984761e-7
19174	8.104309552288353e-7
19175	8.104720886593639e-7
19176	8.104922065811083e-7
19177	8.105152537164479e-7
19178	8.105577910045170e-7
19179	8.105899645266302e-7
19180	8.106238044043965e-7
19181	8.106645256123279e-7
19182	8.106835276087815e-7
19183	8.107229019652000e-7
19184	8.107320810086242e-7
19185	8.107374276471768e-7
19186	8.107925713916166e-7
19187	8.108375036827727e-7
19188	8.108678093886361e-7
19189	8.109142565631766e-7
19190	8.109335038828684e-7
19191	8.109555454614148e-7
19192	8.109795661263905e-7
19193	8.110441002407556e-7
19194	8.110741798693462e-7
19195	8.110914182847368e-7
19196	8.111201801167216e-7
19197	8.111327576484709e-7
19198	8.111877315086394e-7
19199	8.112213545085494e-7
19200	8.112677404355296e-7
19201	8.112871561932625e-7
19202	8.113188920485003e-7
19203	8.113290500087242e-7
19204	8.113709166912799e-7
19205	8.113974964793623e-7
19206	8.114193688897671e-7
19207	8.114378266175931e-7
19208	8.114551005339674e-7
19209	8.115160168550257e-7
19210	8.115697425217449e-7
19211	8.115941831758399e-7
19212	8.116166091832448e-7
19213	8.116406570439065e-7
19214	8.116529681893049e-7
19215	8.116668538212427e-7
19216	8.116841382418610e-7
19217	8.117347155480471e-7
19218	8.117756657698951e-7
19219	8.117829641831393e-7
19220	8.118690673566961e-7
19221	8.118985368130861e-7
19222	8.119126417488383e-7
19223	8.119301032788115e-7
19224	8.119525475837577e-7
19225	8.119688973244887e-7
19226	8.120084656268148e-7
19227	8.120242213511985e-7
19228	8.120634330827326e-7
19229	8.120802365000810e-7
19230	8.121071684634007e-7
19231	8.121320632819296e-7
19232	8.121666155722855e-7
19233	8.122046727643865e-7
19234	8.122118407259338e-7
19235	8.122368560694088e-7
19236	8.122728462680593e-7
19237	8.122929447396967e-7
19238	8.123294081838557e-7
19239	8.123651712834535e-7
19240	8.123859232078417e-7
19241	8.124167524869460e-7
19242	8.124281779711149e-7
19243	8.124534378644514e-7
19244	8.124969334952277e-7
19245	8.125265319016504e-7
19246	8.125351834768263e-7
19247	8.125546543074680e-7
19248	8.125799129770829e-7
19249	8.126171035494639e-7
19250	8.126405704270214e-7
19251	8.126615887423299e-7
19252	8.126954997158525e-7
19253	8.127125598524443e-7
19254	8.127388434214661e-7
19255	8.127647540138631e-7
19256	8.127784553637028e-7
19257	8.128037735963289e-7
19258	8.128491779524156e-7
19259	8.128764222929388e-7
19260	8.128887730982752e-7
19261	8.129227468638956e-7
19262	8.129384138821655e-7
19263	8.129840272645575e-7
19264	8.130237852333423e-7
19265	8.130419536203500e-7
19266	8.130757491438052e-7
19267	8.130909651651383e-7
19268	8.131064891910895e-7
19269	8.131410493491250e-7
19270	8.131790728848681e-7
19271	8.131918817619973e-7
19272	8.132100313032023e-7
19273	8.132229110750746e-7
19274	8.132450915535199e-7
19275	8.132657755291281e-7
19276	8.133059942263508e-7
19277	8.133383463218713e-7
19278	8.133651533400713e-7
19279	8.133731798476438e-7
19280	8.133860403540805e-7
19281	8.134204419936898e-7
19282	8.134319120208673e-7
19283	8.134515412634529e-7
19284	8.134649586844054e-7
19285	8.135188872707666e-7
19286	8.135370214028200e-7
19287	8.135597050157601e-7
19288	8.135765701436192e-7
19289	8.135955120898698e-7
19290	8.136081561332142e-7
19291	8.136214719684624e-7
19292	8.136602838394785e-7
19293	8.136949521159733e-7
19294	8.137050037244224e-7
19295	8.137259879876255e-7
19296	8.137304601254610e-7
19297	8.137656712373505e-7
19298	8.137888289756616e-7
19299	8.138011062459084e-7
19300	8.138177159380473e-7
19301	8.138668017837743e-7
19302	8.138916441640146e-7
19303	8.139046056147973e-7
19304	8.139210932384054e-7
19305	8.139328318849826e-7
19306	8.139420009131507e-7
19307	8.139754878777998e-7
19308	8.140035359856310e-7
19309	8.140151749240201e-7
19310	8.140310915812120e-7
19311	8.140614651700147e-7
19312	8.140685402390938e-7
19313	8.140818275108509e-7
19314	8.141102858299038e-7
19315	8.141227354167937e-7
19316	8.141519590975338e-7
19317	8.141876695431112e-7
19318	8.141958908901377e-7
19319	8.142036870513009e-7
19320	8.142079224700609e-7
19321	8.142387626680587e-7
19322	8.142581264843737e-7
19323	8.142761439912041e-7
19324	8.142988431747222e-7
19325	8.143169631227416e-7
19326	8.143253511508867e-7
19327	8.143309710033640e-7
19328	8.143533411988661e-7
19329	8.143710286879679e-7
19330	8.143920678091402e-7
19331	8.144083027508398e-7
19332	8.144227038847568e-7
19333	8.144337723788038e-7
19334	8.144511085259686e-7
19335	8.144619349932416e-7
19336	8.144709511574740e-7
19337	8.144814356778763e-7
19338	8.144981834011164e-7
19339	8.145251897232748e-7
19340	8.145359514796740e-7
19341	8.145499946299638e-7
19342	8.145627315469632e-7
19343	8.145765670541081e-7
19344	8.145941681720785e-7
19345	8.146113067142715e-7
19346	8.146175212190516e-7
19347	8.146482364693448e-7
19348	8.146649610290309e-7
19349	8.146718457173838e-7
19350	8.146798107364572e-7
19351	8.146906288107966e-7
19352	8.146977962719802e-7
19353	8.147235388534539e-7
19354	8.147510731254358e-7
19355	8.147573129318904e-7
19356	8.147667261040609e-7
19357	8.147785446233025e-7
19358	8.147918135759134e-7
19359	8.148179414025469e-7
19360	8.148215303222465e-7
19361	8.148314638086422e-7
19362	8.148516084624062e-7
19363	8.148598360155235e-7
19364	8.148839095643525e-7
19365	8.148853746874540e-7
19366	8.149049934208490e-7
19367	8.149065201377265e-7
19368	8.149207386026433e-7
19369	8.149429721769514e-7
19370	8.149560238911715e-7
19371	8.149614851946495e-7
19372	8.149810709177443e-7
19373	8.149847323086645e-7
19374	8.150023901219614e-7
19375	8.150224038084920e-7
19376	8.150397867381298e-7
19377	8.150512450747358e-7
19378	8.150621141705385e-7
19379	8.150801560589344e-7
19380	8.150877067761683e-7
19381	8.151042736669383e-7
19382	8.151184355289942e-7
19383	8.151261532667046e-7
19384	8.151415095307872e-7
19385	8.151589458691216e-7
19386	8.151759988179031e-7
19387	8.151917779587846e-7
19388	8.151982072627637e-7
19389	8.152129413864790e-7
19390	8.152208353034362e-7
19391	8.152251494531403e-7
19392	8.152549823422385e-7
19393	8.152724105876235e-7
19394	8.152832360701431e-7
19395	8.152913433984907e-7
19396	8.153128170316933e-7
19397	8.153183090434490e-7
19398	8.153403869704043e-7
19399	8.153586615543807e-7
19400	8.153736025342976e-7
19401	8.153835186791262e-7
19402	8.153932311878271e-7
19403	8.154052553357905e-7
19404	8.154177999036413e-7
19405	8.154277312963816e-7
19406	8.154463101854448e-7
19407	8.154535633325692e-7
19408	8.154687405606479e-7
19409	8.154756159582700e-7
19410	8.154801719023727e-7
19411	8.154918509549327e-7
19412	8.155096702721710e-7
19413	8.155167140024408e-7
19414	8.155252206716951e-7
19415	8.155673213467470e-7
19416	8.155759114404150e-7
19417	8.155842359537999e-7
19418	8.155952444543856e-7
19419	8.156053822889467e-7
19420	8.156134762136112e-7
19421	8.156316660292833e-7
19422	8.156521873905867e-7
19423	8.156600320187858e-7
19424	8.156783007109653e-7
19425	8.156853409847154e-7
19426	8.156897672795541e-7
19427	8.157014645029235e-7
19428	8.157215388512445e-7
19429	8.157279647456503e-7
19430	8.157334946986731e-7
19431	8.157415940653424e-7
19432	8.157606781809909e-7
19433	8.157815204477849e-7
19434	8.158018361974181e-7
19435	8.158063792142335e-7
19436	8.158178912352758e-7
19437	8.158265618798493e-7
19438	8.158314345501320e-7
19439	8.158356558892394e-7
19440	8.158510028443387e-7
19441	8.158702410314490e-7
19442	8.158783613032888e-7
19443	8.159078702034526e-7
19444	8.159148769788763e-7
19445	8.159323104324516e-7
19446	8.159479934130121e-7
19447	8.159531581194425e-7
19448	8.159609686422744e-7
19449	8.159763424254236e-7
19450	8.159965296933941e-7
19451	8.160061283695267e-7
19452	8.160089810371471e-7
19453	8.160135462496695e-7
19454	8.160353854886299e-7
19455	8.160398091748087e-7
19456	8.160574726295099e-7
19457	8.160702703908827e-7
19458	8.160887422843946e-7
19459	8.160952803784929e-7
19460	8.161162127924792e-7
19461	8.161207521135981e-7
19462	8.161401438908591e-7
19463	8.161424225051551e-7
19464	8.161517049942108e-7
19465	8.161736390580320e-7
19466	8.161754009472072e-7
19467	8.161864180841937e-7
19468	8.161913475535931e-7
19469	8.162038754131825e-7
19470	8.162115298875261e-7
19471	8.162380749914462e-7
19472	8.162458712694153e-7
19473	8.162581561784257e-7
19474	8.162641529308586e-7
19475	8.162869767072827e-7
19476	8.162991675791854e-7
19477	8.163054067254103e-7
19478	8.163250255855224e-7
19479	8.163268401517575e-7
19480	8.163416654535557e-7
19481	8.163531243162137e-7
19482	8.163745520859138e-7
19483	8.163863481014165e-7
19484	8.163914251846999e-7
19485	8.164109146367271e-7
19486	8.164255243013334e-7
19487	8.164417748430801e-7
19488	8.164440178763045e-7
19489	8.164515666399703e-7
19490	8.164547386249197e-7
19491	8.164778377489961e-7
19492	8.164960955914296e-7
19493	8.165072807701018e-7
19494	8.165175845022167e-7
19495	8.165253095728391e-7
19496	8.165453755235346e-7
19497	8.165503038233561e-7
19498	8.165666174117361e-7
19499	8.165906309891168e-7
19500	8.166025277701058e-7
19501	8.166115937083788e-7
19502	8.166160952548500e-7
19503	8.166415979776197e-7
19504	8.166683658159854e-7
19505	8.166718299898482e-7
19506	8.166850062935758e-7
19507	8.167012758714148e-7
19508	8.167037890408664e-7
19509	8.167095849727107e-7
19510	8.167335384401273e-7
19511	8.167437736705153e-7
19512	8.167562968702561e-7
19513	8.167589640745367e-7
19514	8.167894249310878e-7
19515	8.167969894140736e-7
19516	8.168079175113332e-7
19517	8.168250802061152e-7
19518	8.168347485749299e-7
19519	8.168448888348846e-7
19520	8.168709108129282e-7
19521	8.168791215896147e-7
19522	8.168903635934191e-7
19523	8.169122215070829e-7
19524	8.169173742779539e-7
19525	8.169286781011000e-7
19526	8.169482836130127e-7
19527	8.169526428061189e-7
19528	8.169663569174241e-7
19529	8.169778358983559e-7
19530	8.169896141916535e-7
19531	8.170042842281721e-7
19532	8.170187804265967e-7
19533	8.170316826478814e-7
19534	8.170418748274843e-7
19535	8.170462692449963e-7
19536	8.170613951204707e-7
19537	8.170709579768187e-7
19538	8.170840242551347e-7
19539	8.170932472019489e-7
19540	8.170980332488392e-7
19541	8.171158759624881e-7
19542	8.171270886082837e-7
19543	8.171351047948804e-7
19544	8.171436616574432e-7
19545	8.171568371216433e-7
19546	8.171743887686435e-7
19547	8.172006949547639e-7
19548	8.172118934292954e-7
19549	8.172208356001392e-7
19550	8.172384747416841e-7
19551	8.172423829295132e-7
19552	8.172558885464655e-7
19553	8.172620189514031e-7
19554	8.172794771530629e-7
19555	8.172846357863786e-7
19556	8.173182367404168e-7
19557	8.173253718338154e-7
19558	8.173291216354063e-7
19559	8.173307605226969e-7
19560	8.173489181465567e-7
19561	8.173664745418329e-7
19562	8.173734128414035e-7
19563	8.173899464755864e-7
19564	8.174014422067461e-7
19565	8.174138344944648e-7
19566	8.174315261482980e-7
19567	8.174358206562560e-7
19568	8.174447438920034e-7
19569	8.174632757828563e-7
19570	8.174734272782379e-7
19571	8.174763951202589e-7
19572	8.174940684373667e-7
19573	8.175000290350801e-7
19574	8.175191830597120e-7
19575	8.175324621994200e-7
19576	8.175363502406545e-7
19577	8.175461231220309e-7
19578	8.175722152084127e-7
19579	8.175743854400722e-7
19580	8.175794291096225e-7
19581	8.176021277913636e-7
19582	8.176120263944928e-7
19583	8.176404266634753e-7
19584	8.176457537326123e-7
19585	8.176639427510109e-7
19586	8.176723997897372e-7
19587	8.176972470129598e-7
19588	8.177073599096785e-7
19589	8.177151780520746e-7
19590	8.177394909738054e-7
19591	8.177456450857115e-7
19592	8.177568840807241e-7
19593	8.177759722101461e-7
19594	8.177894188432269e-7
19595	8.178028569971423e-7
19596	8.178104425537845e-7
19597	8.178243589340407e-7
19598	8.178385383002576e-7
19599	8.178427196229491e-7
19600	8.178648737196550e-7
19601	8.178698340826162e-7
19602	8.178924073204492e-7
19603	8.178982881100061e-7
19604	8.179124118176734e-7
19605	8.179251417919723e-7
19606	8.179326640942154e-7
19607	8.179411309983192e-7
19608	8.179575089123713e-7
19609	8.179608785962673e-7
19610	8.179837144144592e-7
19611	8.180007840140233e-7
19612	8.180085282694978e-7
19613	8.180400838748308e-7
19614	8.180464393014410e-7
19615	8.180603441673043e-7
19616	8.180711402392511e-7
19617	8.181001672984635e-7
19618	8.181122144987064e-7
19619	8.181232070484143e-7
19620	8.181361685058828e-7
19621	8.181572009496088e-7
19622	8.181612463363888e-7
19623	8.181719504551586e-7
19624	8.181865846665796e-7
19625	8.181963028173424e-7
19626	8.182117095750862e-7
19627	8.182246956932418e-7
19628	8.182317278673718e-7
19629	8.182549527443066e-7
19630	8.182720843362734e-7
19631	8.182829465933645e-7
19632	8.182983786206172e-7
19633	8.183157954543938e-7
19634	8.183193354858290e-7
19635	8.183327129482366e-7
19636	8.183493044586107e-7
19637	8.183741055893441e-7
19638	8.183782556626283e-7
19639	8.184002945867368e-7
19640	8.184124413050141e-7
19641	8.184243919582314e-7
19642	8.184384097239244e-7
19643	8.184491147168140e-7
19644	8.184640427817464e-7
19645	8.184833193043965e-7
19646	8.184934438079747e-7
19647	8.185021102865503e-7
19648	8.185309753791814e-7
19649	8.185474612933446e-7
19650	8.185621434950776e-7
19651	8.185759702005225e-7
19652	8.185866989885354e-7
19653	8.186107294029650e-7
19654	8.186135367742577e-7
19655	8.186336044058351e-7
19656	8.186456169297794e-7
19657	8.186637768766061e-7
19658	8.186745514178319e-7
19659	8.186868659298044e-7
19660	8.187042256657899e-7
19661	8.187139853307211e-7
19662	8.187189077663427e-7
