a	b	M	s_combined	ftc_sum	correction_sum	strip	formula	target	ftc_error	ftc_error_x_aM	alg_error	alg_error_x_aM
7	16	50000	4.749737913078646e-2	3.344795466564335e-2	-1.404942446514275e-2	5.357142857142857e-2	8.702009964081354e-2	3.344867106938498e-2	-7.164037e-7	2.507413e-1	1.404871e-2	4.917048e3
7	16	100000	4.749792227929813e-2	3.344831286555877e-2	-1.404960941373895e-2	5.357142857142857e-2	8.702009964081354e-2	3.344867106938498e-2	-3.582038e-7	2.507427e-1	1.404925e-2	9.834476e3
9	16	100	3.818989283380977e-2	2.507418659987476e-2	-1.311570623393500e-2	5.555555555555555e-2	8.090806583765332e-2	2.535251028209777e-2	-2.783237e-4	2.504913e-1	1.283738e-2	1.155364e1
9	16	500	3.856488574272017e-2	2.529682964846800e-2	-1.326805609425217e-2	5.555555555555555e-2	8.090806583765332e-2	2.535251028209777e-2	-5.568063e-5	2.505629e-1	1.321238e-2	5.945569e1
9	16	1000	3.861178842878023e-2	2.532466871590024e-2	-1.328711971288009e-2	5.555555555555555e-2	8.090806583765332e-2	2.535251028209777e-2	-2.784157e-5	2.505741e-1	1.325928e-2	1.193335e2
9	16	5000	3.864926182368477e-2	2.534694188701684e-2	-1.330231993666803e-2	5.555555555555555e-2	8.090806583765332e-2	2.535251028209777e-2	-5.568395e-6	2.505778e-1	1.329675e-2	5.983538e2
9	16	10000	3.865394849089634e-2	2.534972620286054e-2	-1.330422228803612e-2	5.555555555555555e-2	8.090806583765332e-2	2.535251028209777e-2	-2.784079e-6	2.505671e-1	1.330144e-2	1.197129e3
9	16	50000	3.865769822418132e-2	2.535195344567853e-2	-1.330574477850337e-2	5.555555555555555e-2	8.090806583765332e-2	2.535251028209777e-2	-5.568364e-7	2.505764e-1	1.330519e-2	5.987335e3
9	16	100000	3.865816696584787e-2	2.535223186260262e-2	-1.330593510324563e-2	5.555555555555555e-2	8.090806583765332e-2	2.535251028209777e-2	-2.784195e-7	2.505775e-1	1.330566e-2	1.197509e4
11	16	100	3.624174665220676e-2	1.834308196665338e-2	-1.789866468555337e-2	5.681818181818182e-2	7.538809441526810e-2	1.856991259708628e-2	-2.268306e-4	2.495137e-1	1.767183e-2	1.943902e1
11	16	500	3.657953509082626e-2	1.852440689826498e-2	-1.805512819256134e-2	5.681818181818182e-2	7.538809441526810e-2	1.856991259708628e-2	-4.550570e-5	2.502813e-1	1.800962e-2	9.905292e1
11	16	1000	3.662170883390108e-2	1.854714332503235e-2	-1.807456550886880e-2	5.681818181818182e-2	7.538809441526810e-2	1.856991259708628e-2	-2.276927e-5	2.504620e-1	1.805180e-2	1.985698e2
11	16	5000	3.665541734236389e-2	1.856535857514120e-2	-1.809005876722262e-2	5.681818181818182e-2	7.538809441526810e-2	1.856991259708628e-2	-4.554022e-6	2.504712e-1	1.808550e-2	9.947028e2
11	16	10000	3.665963147138156e-2	1.856763565836390e-2	-1.809199581301726e-2	5.681818181818182e-2	7.538809441526810e-2	1.856991259708628e-2	-2.276939e-6	2.504633e-1	1.808972e-2	1.989869e3
11	16	50000	3.666300242892070e-2	1.856945719446877e-2	-1.809354523445232e-2	5.681818181818182e-2	7.538809441526810e-2	1.856991259708628e-2	-4.554026e-7	2.504714e-1	1.809309e-2	9.951199e3
11	16	100000	3.666342382248167e-2	1.856968489484769e-2	-1.809373892763346e-2	5.681818181818182e-2	7.538809441526810e-2	1.856991259708628e-2	-2.277022e-7	2.504725e-1	1.809351e-2	1.990286e4
13	16	100	3.662410262835412e-2	1.421040044105126e-2	-2.241370218730282e-2	5.769230769230770e-2	7.209543796826984e-2	1.440313027596214e-2	-1.927298e-4	2.505488e-1	2.222097e-2	2.888726e1
13	16	500	3.693389456845397e-2	1.436460248752755e-2	-2.256929208092644e-2	5.769230769230770e-2	7.209543796826984e-2	1.440313027596214e-2	-3.852779e-5	2.504306e-1	2.253076e-2	1.464500e2
13	16	1000	3.697272284172985e-2	1.438386992884633e-2	-2.258885291288369e-2	5.769230769230770e-2	7.209543796826984e-2	1.440313027596214e-2	-1.926035e-5	2.503845e-1	2.256959e-2	2.934047e2
13	16	5000	3.700380184585884e-2	1.439927800778092e-2	-2.260452383807844e-2	5.769230769230770e-2	7.209543796826984e-2	1.440313027596214e-2	-3.852268e-6	2.503974e-1	2.260067e-2	1.469044e3
13	16	10000	3.700768772755703e-2	1.440120418867251e-2	-2.260648353888500e-2	5.769230769230770e-2	7.209543796826984e-2	1.440313027596214e-2	-1.926087e-6	2.503913e-1	2.260456e-2	2.938592e3
13	16	50000	3.701079659417732e-2	1.440274504706671e-2	-2.260805154711117e-2	5.769230769230770e-2	7.209543796826984e-2	1.440313027596214e-2	-3.852289e-7	2.503988e-1	2.260767e-2	1.469498e4
13	16	100000	3.701118521260729e-2	1.440293766079949e-2	-2.260824755180771e-2	5.769230769230770e-2	7.209543796826984e-2	1.440313027596214e-2	-1.926152e-7	2.503997e-1	2.260805e-2	2.939047e4
15	16	100	3.864187649802617e-2	1.345325038148946e-2	-2.518862611653672e-2	5.833333333333333e-2	7.195229409422206e-2	1.361896076088873e-2	-1.657104e-4	2.485656e-1	2.502292e-2	3.753437e1
15	16	500	3.893327160725508e-2	1.358562869919657e-2	-2.534764290805855e-2	5.833333333333333e-2	7.195229409422206e-2	1.361896076088873e-2	-3.333206e-5	2.499905e-1	2.531431e-2	1.898573e2
15	16	1000	3.896974345794648e-2	1.360227228429606e-2	-2.536747117365041e-2	5.833333333333333e-2	7.195229409422206e-2	1.361896076088873e-2	-1.668848e-5	2.503271e-1	2.535078e-2	3.802617e2
15	16	5000	3.899888217632090e-2	1.361562285011306e-2	-2.538325932620793e-2	5.833333333333333e-2	7.195229409422206e-2	1.361896076088873e-2	-3.337911e-6	2.503433e-1	2.537992e-2	1.903494e3
15	16	10000	3.900252663514754e-2	1.361729183676587e-2	-2.538523479838182e-2	5.833333333333333e-2	7.195229409422206e-2	1.361896076088873e-2	-1.668924e-6	2.503386e-1	2.538357e-2	3.807535e3
15	16	50000	3.900544350173290e-2	1.361862696688830e-2	-2.538681653484437e-2	5.833333333333333e-2	7.195229409422206e-2	1.361896076088873e-2	-3.337940e-7	2.503455e-1	2.538648e-2	1.903986e4
15	16	100000	3.900580809131630e-2	1.361879386331466e-2	-2.538701422800093e-2	5.833333333333333e-2	7.195229409422206e-2	1.361896076088873e-2	-1.668976e-7	2.503464e-1	2.538685e-2	3.808027e4
1	17	100	8.895027638052982e-2	8.895027638052982e-2	0.000000000000000e0	0.000000000000000e0	9.147052600520057e-2	9.147052600520057e-2	-2.520250e-3	2.520250e-1	-2.520250e-3	2.520250e-1
1	17	500	9.095961376887279e-2	9.095961376887279e-2	0.000000000000000e0	0.000000000000000e0	9.147052600520057e-2	9.147052600520057e-2	-5.109122e-4	2.554561e-1	-5.109122e-4	2.554561e-1
1	17	1000	9.121575409673503e-2	9.121575409673503e-2	0.000000000000000e0	0.000000000000000e0	9.147052600520057e-2	9.147052600520057e-2	-2.547719e-4	2.547719e-1	-2.547719e-4	2.547719e-1
1	17	5000	9.141955798054688e-2	9.141955798054688e-2	0.000000000000000e0	0.000000000000000e0	9.147052600520057e-2	9.147052600520057e-2	-5.096802e-5	2.548401e-1	-5.096802e-5	2.548401e-1
1	17	10000	9.144503566437670e-2	9.144503566437670e-2	0.000000000000000e0	0.000000000000000e0	9.147052600520057e-2	9.147052600520057e-2	-2.549034e-5	2.549034e-1	-2.549034e-5	2.549034e-1
1	17	50000	9.146542801894397e-2	9.146542801894397e-2	0.000000000000000e0	0.000000000000000e0	9.147052600520057e-2	9.147052600520057e-2	-5.097986e-6	2.548993e-1	-5.097986e-6	2.548993e-1
1	17	100000	9.146797696353479e-2	9.146797696353479e-2	0.000000000000000e0	0.000000000000000e0	9.147052600520057e-2	9.147052600520057e-2	-2.549042e-6	2.549042e-1	-2.549042e-6	2.549042e-1
2	17	100	7.215471819138354e-2	6.922904011819718e-2	-2.925678073186350e-3	2.941176470588235e-2	9.990346926292633e-2	7.049170455704398e-2	-1.262664e-3	2.525329e-1	1.663014e-3	3.326027e-1
2	17	500	7.325044187833993e-2	7.023952893285712e-2	-3.010912945482781e-3	2.941176470588235e-2	9.990346926292633e-2	7.049170455704398e-2	-2.521756e-4	2.521756e-1	2.758737e-3	2.758737e0
2	17	1000	7.338770012684753e-2	7.036542307310562e-2	-3.022277053741980e-3	2.941176470588235e-2	9.990346926292633e-2	7.049170455704398e-2	-1.262815e-4	2.525630e-1	2.895996e-3	5.791991e0
2	17	5000	7.349752355305193e-2	7.046646002447302e-2	-3.031063528579066e-3	2.941176470588235e-2	9.990346926292633e-2	7.049170455704398e-2	-2.524453e-5	2.524453e-1	3.005819e-3	3.005819e1
2	17	10000	7.351124830450485e-2	7.047908148723553e-2	-3.032166817269463e-3	2.941176470588235e-2	9.990346926292633e-2	7.049170455704398e-2	-1.262307e-5	2.524614e-1	3.019544e-3	6.039087e1
2	17	50000	7.352222960238887e-2	7.048918003375984e-2	-3.033049568628683e-3	2.941176470588235e-2	9.990346926292633e-2	7.049170455704398e-2	-2.524523e-6	2.524523e-1	3.030525e-3	3.030525e2
2	17	100000	7.352360217052138e-2	7.049044230207765e-2	-3.033159868443294e-3	2.941176470588235e-2	9.990346926292633e-2	7.049170455704398e-2	-1.262255e-6	2.524510e-1	3.031898e-3	6.063795e2
3	17	100	6.197274420740654e-2	5.756096875654772e-2	-4.411775450858814e-3	3.921568627450980e-2	9.761792663785623e-2	5.840224036334643e-2	-8.412716e-4	2.523815e-1	3.570504e-3	1.071151e0
3	17	500	6.275530633129289e-2	5.823448976122111e-2	-4.520816570071783e-3	3.921568627450980e-2	9.761792663785623e-2	5.840224036334643e-2	-1.677506e-4	2.516259e-1	4.353066e-3	6.529599e0
3	17	1000	6.285333040834190e-2	5.831832423906545e-2	-4.535006169276552e-3	3.921568627450980e-2	9.761792663785623e-2	5.840224036334643e-2	-8.391612e-5	2.517484e-1	4.451090e-3	1.335327e1
3	17	5000	6.293174296074969e-2	5.838546450292991e-2	-4.546278457819963e-3	3.921568627450980e-2	9.761792663785623e-2	5.840224036334643e-2	-1.677586e-5	2.516379e-1	4.529503e-3	6.794254e1
3	17	10000	6.294154741973189e-2	5.839385268353955e-2	-4.547694736192790e-3	3.921568627450980e-2	9.761792663785623e-2	5.840224036334643e-2	-8.387680e-6	2.516304e-1	4.539307e-3	1.361792e2
3	17	50000	6.294939085107863e-2	5.840056279864052e-2	-4.548828052439683e-3	3.921568627450980e-2	9.761792663785623e-2	5.840224036334643e-2	-1.677565e-6	2.516347e-1	4.547150e-3	6.820726e2
3	17	100000	6.295037126725263e-2	5.840140158894674e-2	-4.548969678309711e-3	3.921568627450980e-2	9.761792663785623e-2	5.840224036334643e-2	-8.387744e-7	2.516323e-1	4.548131e-3	1.364439e3
4	17	100	5.704814666986755e-2	4.940476342140096e-2	-7.643383248466584e-3	4.411764705882353e-2	9.415258011696510e-2	5.003493305814157e-2	-6.301696e-4	2.520679e-1	7.013214e-3	2.805285e0
4	17	500	5.767544839697066e-2	4.990933148232665e-2	-7.766116914643984e-3	4.411764705882353e-2	9.415258011696510e-2	5.003493305814157e-2	-1.256016e-4	2.512032e-1	7.640515e-3	1.528103e1
4	17	1000	5.775390311990392e-2	4.997211245437672e-2	-7.781790665527172e-3	4.411764705882353e-2	9.415258011696510e-2	5.003493305814157e-2	-6.282060e-5	2.512824e-1	7.718970e-3	3.087588e1
4	17	5000	5.781662424410750e-2	5.002237169146911e-2	-7.794252552638280e-3	4.411764705882353e-2	9.415258011696510e-2	5.003493305814157e-2	-1.256137e-5	2.512273e-1	7.781691e-3	1.556338e2
4	17	10000	5.782446899824487e-2	5.002865300450898e-2	-7.795815993735727e-3	4.411764705882353e-2	9.415258011696510e-2	5.003493305814157e-2	-6.280054e-6	2.512021e-1	7.789536e-3	3.115814e2
4	17	50000	5.783074363759760e-2	5.003367693602043e-2	-7.797066701576616e-3	4.411764705882353e-2	9.415258011696510e-2	5.003493305814157e-2	-1.256122e-6	2.512244e-1	7.795811e-3	1.559162e3
4	17	100000	5.783152796970630e-2	5.003430499386465e-2	-7.797222975841087e-3	4.411764705882353e-2	9.415258011696510e-2	5.003493305814157e-2	-6.280643e-7	2.512257e-1	7.796595e-3	3.118638e3
5	17	100	5.132384124296344e-2	4.259211289573701e-2	-8.731728347226431e-3	4.705882352941176e-2	9.015429045486339e-2	4.309546692545163e-2	-5.033540e-4	2.516770e-1	8.228374e-3	4.114187e0
5	17	500	5.185479862895206e-2	4.299515569930858e-2	-8.859642929643441e-3	4.705882352941176e-2	9.015429045486339e-2	4.309546692545163e-2	-1.003112e-4	2.507781e-1	8.759332e-3	2.189833e1
5	17	1000	5.192140360245867e-2	4.304527576877681e-2	-8.876127833681845e-3	4.705882352941176e-2	9.015429045486339e-2	4.309546692545163e-2	-5.019116e-5	2.509558e-1	8.825937e-3	4.412968e1
5	17	5000	5.197467624745045e-2	4.308542790568674e-2	-8.889248341763781e-3	4.705882352941176e-2	9.015429045486339e-2	4.309546692545163e-2	-1.003902e-5	2.509755e-1	8.879209e-3	2.219802e2
5	17	10000	5.198134411934237e-2	4.309044738548184e-2	-8.890896733860508e-3	4.705882352941176e-2	9.015429045486339e-2	4.309546692545163e-2	-5.019540e-6	2.509770e-1	8.885877e-3	4.442939e2
5	17	50000	5.198667714444087e-2	4.309446301713771e-2	-8.892214127303304e-3	4.705882352941176e-2	9.015429045486339e-2	4.309546692545163e-2	-1.003908e-6	2.509771e-1	8.891210e-3	2.222803e3
5	17	100000	5.198734381551937e-2	4.309496496569853e-2	-8.892378849820755e-3	4.705882352941176e-2	9.015429045486339e-2	4.309546692545163e-2	-5.019598e-7	2.509799e-1	8.891877e-3	4.445938e3
6	17	100	4.461958697893952e-2	3.781827341513518e-2	-6.801313563804329e-3	4.901960784313725e-2	8.725666937286533e-2	3.823706152972808e-2	-4.187881e-4	2.512729e-1	6.382525e-3	3.829515e0
6	17	500	4.508464664923810e-2	3.815345806557417e-2	-6.931188583663891e-3	4.901960784313725e-2	8.725666937286533e-2	3.823706152972808e-2	-8.360346e-5	2.508104e-1	6.847585e-3	2.054276e1
6	17	1000	4.514355796148479e-2	3.819527603471992e-2	-6.948281926764815e-3	4.901960784313725e-2	8.725666937286533e-2	3.823706152972808e-2	-4.178550e-5	2.507130e-1	6.906496e-3	4.143898e1
6	17	5000	4.519060083280261e-2	3.822870142864753e-2	-6.961899404155030e-3	4.901960784313725e-2	8.725666937286533e-2	3.823706152972808e-2	-8.360101e-6	2.508030e-1	6.953539e-3	2.086062e2
6	17	10000	4.519648284175024e-2	3.823288130165422e-2	-6.963601540095883e-3	4.901960784313725e-2	8.725666937286533e-2	3.823706152972808e-2	-4.180228e-6	2.508137e-1	6.959421e-3	4.175653e2
6	17	50000	4.520118881612757e-2	3.823622548220603e-2	-6.964963333921147e-3	4.901960784313725e-2	8.725666937286533e-2	3.823706152972808e-2	-8.360475e-7	2.508143e-1	6.964127e-3	2.089238e3
6	17	100000	4.520177704210752e-2	3.823664350269256e-2	-6.965133539414332e-3	4.901960784313725e-2	8.725666937286533e-2	3.823706152972808e-2	-4.180270e-7	2.508162e-1	6.964716e-3	4.178829e3
7	17	100	4.408631124978358e-2	3.260521613706118e-2	-1.148109511272242e-2	5.042016806722689e-2	8.338370457076312e-2	3.296353650353623e-2	-3.583204e-4	2.508243e-1	1.112277e-2	7.785942e0
7	17	500	4.450762947227488e-2	3.289198301434303e-2	-1.161564645793183e-2	5.042016806722689e-2	8.338370457076312e-2	3.296353650353623e-2	-7.155349e-5	2.504372e-1	1.154409e-2	4.040433e1
7	17	1000	4.456093276938064e-2	3.292773006125581e-2	-1.163320270812486e-2	5.042016806722689e-2	8.338370457076312e-2	3.296353650353623e-2	-3.580644e-5	2.506451e-1	1.159740e-2	8.118177e1
7	17	5000	4.460348649072560e-2	3.295637433457813e-2	-1.164711215614752e-2	5.042016806722689e-2	8.338370457076312e-2	3.296353650353623e-2	-7.162169e-6	2.506759e-1	1.163995e-2	4.073982e2
7	17	10000	4.460880889222642e-2	3.295995509411148e-2	-1.164885379811487e-2	5.042016806722689e-2	8.338370457076312e-2	3.296353650353623e-2	-3.581409e-6	2.506987e-1	1.164527e-2	8.151691e2
7	17	50000	4.461306658180989e-2	3.296282021770754e-2	-1.165024636410231e-2	5.042016806722689e-2	8.338370457076312e-2	3.296353650353623e-2	-7.162858e-7	2.507000e-1	1.164953e-2	4.077336e3
7	17	100000	4.461359878566082e-2	3.296317836041557e-2	-1.165042042524507e-2	5.042016806722689e-2	8.338370457076312e-2	3.296353650353623e-2	-3.581431e-7	2.507002e-1	1.165006e-2	8.155044e3
8	17	100	4.495038547493276e-2	3.023809920588992e-2	-1.471228626904282e-2	5.147058823529412e-2	8.202168939566211e-2	3.055110116036799e-2	-3.130020e-4	2.504016e-1	1.439928e-2	1.151943e1
8	17	500	4.534080834855417e-2	3.048846057584879e-2	-1.485234777270542e-2	5.147058823529412e-2	8.202168939566211e-2	3.055110116036799e-2	-6.264058e-5	2.505623e-1	1.478971e-2	5.915883e1
8	17	1000	4.538971145894451e-2	3.051976709867415e-2	-1.486994436027052e-2	5.147058823529412e-2	8.202168939566211e-2	3.055110116036799e-2	-3.133406e-5	2.506725e-1	1.483861e-2	1.187089e2
8	17	5000	4.542891582939351e-2	3.054483673144407e-2	-1.488407909794958e-2	5.147058823529412e-2	8.202168939566211e-2	3.055110116036799e-2	-6.264429e-6	2.505772e-1	1.487781e-2	5.951126e2
8	17	10000	4.543381907704827e-2	3.054796871953127e-2	-1.488585035751707e-2	5.147058823529412e-2	8.202168939566211e-2	3.055110116036799e-2	-3.132441e-6	2.505953e-1	1.488272e-2	1.190617e3
8	17	50000	4.543774072962841e-2	3.055047463163761e-2	-1.488726609799092e-2	5.147058823529412e-2	8.202168939566211e-2	3.055110116036799e-2	-6.265287e-7	2.506115e-1	1.488664e-2	5.954656e3
8	17	100000	4.543823092864872e-2	3.055078789613908e-2	-1.488744303250999e-2	5.147058823529412e-2	8.202168939566211e-2	3.055110116036799e-2	-3.132642e-7	2.506114e-1	1.488713e-2	1.190970e4
9	17	100	3.479394651345948e-2	2.664033560010752e-2	-8.153610913351938e-3	5.228758169934641e-2	7.920570419245916e-2	2.691812249311275e-2	-2.777869e-4	2.500082e-1	7.875824e-3	7.088242e0
9	17	500	3.515776352528034e-2	2.686248190456713e-2	-8.295281620713154e-3	5.228758169934641e-2	7.920570419245916e-2	2.691812249311275e-2	-5.564059e-5	2.503826e-1	8.239641e-3	3.707838e1
9	17	1000	3.520360777368095e-2	2.689027581149627e-2	-8.313331962184615e-3	5.228758169934641e-2	7.920570419245916e-2	2.691812249311275e-2	-2.784668e-5	2.506201e-1	8.285485e-3	7.456937e1
9	17	5000	3.524018463385704e-2	2.691255542032524e-2	-8.327629213531784e-3	5.228758169934641e-2	7.920570419245916e-2	2.691812249311275e-2	-5.567073e-6	2.505183e-1	8.322062e-3	3.744928e2
9	17	10000	3.524475886508720e-2	2.691533878557747e-2	-8.329420079509630e-3	5.228758169934641e-2	7.920570419245916e-2	2.691812249311275e-2	-2.783708e-6	2.505337e-1	8.326636e-3	7.493973e2
9	17	50000	3.524841890418015e-2	2.691756573107766e-2	-8.330853173102322e-3	5.228758169934641e-2	7.920570419245916e-2	2.691812249311275e-2	-5.567620e-7	2.505429e-1	8.330296e-3	3.748633e3
9	17	100000	3.524887641937517e-2	2.691784411089083e-2	-8.331032308484032e-3	5.228758169934641e-2	7.920570419245916e-2	2.691812249311275e-2	-2.783822e-7	2.505440e-1	8.330754e-3	7.497679e3
10	17	100	3.641444236721121e-2	2.187220255903075e-2	-1.454223980818044e-2	5.294117647058823e-2	7.506328619597455e-2	2.212210972538631e-2	-2.499072e-4	2.499072e-1	1.429233e-2	1.429233e1
10	17	500	3.675929322100326e-2	2.207203497230546e-2	-1.468725824869779e-2	5.294117647058823e-2	7.506328619597455e-2	2.212210972538631e-2	-5.007475e-5	2.503738e-1	1.463718e-2	7.318592e1
10	17	1000	3.680236322490209e-2	2.209706025401649e-2	-1.470530297088556e-2	5.294117647058823e-2	7.506328619597455e-2	2.212210972538631e-2	-2.504947e-5	2.504947e-1	1.468025e-2	1.468025e2
10	17	5000	3.683685829047807e-2	2.211710009264358e-2	-1.471975819783479e-2	5.294117647058823e-2	7.506328619597455e-2	2.212210972538631e-2	-5.009633e-6	2.504816e-1	1.471475e-2	7.357374e2
10	17	10000	3.684117201565805e-2	2.211960480798801e-2	-1.472156720767048e-2	5.294117647058823e-2	7.506328619597455e-2	2.212210972538631e-2	-2.504917e-6	2.504917e-1	1.471906e-2	1.471906e3
10	17	50000	3.684462299019750e-2	2.212160874805894e-2	-1.472301424213895e-2	5.294117647058823e-2	7.506328619597455e-2	2.212210972538631e-2	-5.009773e-7	2.504887e-1	1.472251e-2	7.361257e3
10	17	100000	3.684505437039358e-2	2.212185923546818e-2	-1.472319513492560e-2	5.294117647058823e-2	7.506328619597455e-2	2.212210972538631e-2	-2.504899e-7	2.504899e-1	1.472294e-2	1.472294e4
11	17	100	3.682100732245090e-2	1.898523799916690e-2	-1.783576932328401e-2	5.347593582887700e-2	7.268846998346885e-2	1.921253415459185e-2	-2.272962e-4	2.500258e-1	1.760847e-2	1.936932e1
11	17	500	3.714895078368429e-2	1.916700912724969e-2	-1.798194165643465e-2	5.347593582887700e-2	7.268846998346885e-2	1.921253415459185e-2	-4.552503e-5	2.503877e-1	1.793642e-2	9.865029e1
11	17	1000	3.718989216961598e-2	1.918977074624031e-2	-1.800012142337578e-2	5.347593582887700e-2	7.268846998346885e-2	1.921253415459185e-2	-2.276341e-5	2.503975e-1	1.797736e-2	1.977509e2
11	17	5000	3.722267121300411e-2	1.920798062970171e-2	-1.801469058330241e-2	5.347593582887700e-2	7.268846998346885e-2	1.921253415459185e-2	-4.553525e-6	2.504439e-1	1.801014e-2	9.905575e2
11	17	10000	3.722677139560595e-2	1.921025743165010e-2	-1.801651396395601e-2	5.347593582887700e-2	7.268846998346885e-2	1.921253415459185e-2	-2.276723e-6	2.504395e-1	1.801424e-2	1.981566e3
11	17	50000	3.723005118889813e-2	1.921207880330060e-2	-1.801797238559784e-2	5.347593582887700e-2	7.268846998346885e-2	1.921253415459185e-2	-4.553513e-7	2.504432e-1	1.801752e-2	9.909634e3
11	17	100000	3.723046117735704e-2	1.921230647770580e-2	-1.801815469965058e-2	5.347593582887700e-2	7.268846998346885e-2	1.921253415459185e-2	-2.276769e-7	2.504446e-1	1.801793e-2	1.981972e4
12	17	100	3.467744968381500e-2	1.642677071142186e-2	-1.825067897239313e-2	5.392156862745098e-2	7.055685025805587e-2	1.663528163060489e-2	-2.085109e-4	2.502131e-1	1.804217e-2	2.165060e1
12	17	500	3.498936211426634e-2	1.659357825192722e-2	-1.839578386233912e-2	5.392156862745098e-2	7.055685025805587e-2	1.663528163060489e-2	-4.170338e-5	2.502203e-1	1.835408e-2	1.101245e2
12	17	1000	3.502859530186601e-2	1.661442089210555e-2	-1.841417440976041e-2	5.392156862745098e-2	7.055685025805587e-2	1.663528163060489e-2	-2.086074e-5	2.503289e-1	1.839331e-2	2.207198e2
12	17	5000	3.505996725855053e-2	1.663110818970321e-2	-1.842885906884752e-2	5.392156862745098e-2	7.055685025805587e-2	1.663528163060489e-2	-4.173441e-6	2.504065e-1	1.842469e-2	1.105481e3
12	17	10000	3.506388848378806e-2	1.663319496972585e-2	-1.843069351406222e-2	5.392156862745098e-2	7.055685025805587e-2	1.663528163060489e-2	-2.086661e-6	2.503993e-1	1.842861e-2	2.211433e3
12	17	50000	3.506702585437024e-2	1.663486428471676e-2	-1.843216156965311e-2	5.392156862745098e-2	7.055685025805587e-2	1.663528163060489e-2	-4.173459e-7	2.504075e-1	1.843174e-2	1.105905e4
12	17	100000	3.506741801049822e-2	1.663507295678743e-2	-1.843234505370960e-2	5.392156862745098e-2	7.055685025805587e-2	1.663528163060489e-2	-2.086738e-7	2.504086e-1	1.843214e-2	2.211856e4
13	17	100	3.419661659547129e-2	1.453374466396197e-2	-1.966287193150933e-2	5.429864253393665e-2	6.902502718188108e-2	1.472638464794443e-2	-1.926400e-4	2.504320e-1	1.947023e-2	2.531130e1
13	17	500	3.449573422523648e-2	1.468786255824430e-2	-1.980787166699218e-2	5.429864253393665e-2	6.902502718188108e-2	1.472638464794443e-2	-3.852209e-5	2.503936e-1	1.976935e-2	1.285008e2
13	17	1000	3.453342685808230e-2	1.470712972431503e-2	-1.982629713376725e-2	5.429864253393665e-2	6.902502718188108e-2	1.472638464794443e-2	-1.925492e-5	2.503140e-1	1.980704e-2	2.574915e2
13	17	5000	3.456357625872555e-2	1.472253280032065e-2	-1.984104345840502e-2	5.429864253393665e-2	6.902502718188108e-2	1.472638464794443e-2	-3.851848e-6	2.503701e-1	1.983719e-2	1.289417e3
13	17	10000	3.456734664686072e-2	1.472445872513657e-2	-1.984288792172434e-2	5.429864253393665e-2	6.902502718188108e-2	1.472638464794443e-2	-1.925923e-6	2.503700e-1	1.984096e-2	2.579325e3
13	17	50000	3.457036318648192e-2	1.472599945224529e-2	-1.984436373423611e-2	5.429864253393665e-2	6.902502718188108e-2	1.472638464794443e-2	-3.851957e-7	2.503772e-1	1.984398e-2	1.289859e4
13	17	100000	3.457074025575009e-2	1.472619205056407e-2	-1.984454820518558e-2	5.429864253393665e-2	6.902502718188108e-2	1.472638464794443e-2	-1.925974e-7	2.503766e-1	1.984436e-2	2.579766e4
14	17	100	3.477359784274127e-2	1.316432555437827e-2	-2.160927228836297e-2	5.462184873949580e-2	6.796520340533177e-2	1.334335466583597e-2	-1.790291e-4	2.506408e-1	2.143024e-2	3.000234e1
14	17	500	3.506288710871980e-2	1.330761887215874e-2	-2.175526823656109e-2	5.462184873949580e-2	6.796520340533177e-2	1.334335466583597e-2	-3.573579e-5	2.501506e-1	2.171953e-2	1.520367e2
14	17	1000	3.509929788640417e-2	1.332547383416363e-2	-2.177382405224061e-2	5.462184873949580e-2	6.796520340533177e-2	1.334335466583597e-2	-1.788083e-5	2.503316e-1	2.175594e-2	3.045832e2
14	17	5000	3.512841138982933e-2	1.333977845043065e-2	-2.178863293939894e-2	5.462184873949580e-2	6.796520340533177e-2	1.334335466583597e-2	-3.576215e-6	2.503351e-1	2.178506e-2	1.524954e3
14	17	10000	3.513205286735491e-2	1.334156643692262e-2	-2.179048643043278e-2	5.462184873949580e-2	6.796520340533177e-2	1.334335466583597e-2	-1.788229e-6	2.503520e-1	2.178870e-2	3.050418e3
14	17	50000	3.513496595867142e-2	1.334299702320266e-2	-2.179196893546964e-2	5.462184873949580e-2	6.796520340533177e-2	1.334335466583597e-2	-3.576426e-7	2.503498e-1	2.179161e-2	1.525413e4
14	17	100000	3.513533010012809e-2	1.334317584503934e-2	-2.179215425508949e-2	5.462184873949580e-2	6.796520340533177e-2	1.334335466583597e-2	-1.788208e-7	2.503491e-1	2.179198e-2	3.050877e4
15	17	100	3.522927773585535e-2	1.248675122058716e-2	-2.274252651526816e-2	5.490196078431372e-2	6.755593484516098e-2	1.265397406084726e-2	-1.672228e-4	2.508343e-1	2.257530e-2	3.386296e1
15	17	500	3.550969698395179e-2	1.262058887293124e-2	-2.288910811102053e-2	5.490196078431372e-2	6.755593484516098e-2	1.265397406084726e-2	-3.338519e-5	2.503889e-1	2.285572e-2	1.714179e2
15	17	1000	3.554498409206601e-2	1.263728295723699e-2	-2.290770113482902e-2	5.490196078431372e-2	6.755593484516098e-2	1.265397406084726e-2	-1.669110e-5	2.503666e-1	2.289101e-2	3.433652e2
