a	b	abs_V	ratio_to_a_lna
181	44	7.769699744671579e0	8.257486282705402e-3
181	45	1.420768763950519e1	1.509965502497500e-2
181	46	4.359545691882949e1	4.633240656981467e-2
181	47	3.249932826674586e1	3.453965612298412e-2
181	48	2.477947851430773e1	2.633514944574455e-2
181	49	1.945723417002297e1	2.067877132170219e-2
181	50	1.949640366765998e1	2.072039990453899e-2
181	51	1.241632049464744e1	1.319582474683634e-2
181	52	2.662892741214980e1	2.830070788511266e-2
181	53	1.503051718489771e1	1.597414231629448e-2
181	54	7.320815807692269e0	7.780421135538621e-3
181	55	8.093598543033746e0	8.601719647230792e-3
181	56	5.433642792825896e0	5.774770235831998e-3
181	57	2.943192124467142e-1	3.127967539777984e-4
181	58	5.662075047467170e0	6.017543608190613e-3
181	59	1.721325644363372e1	1.829391529080303e-2
181	60	4.302281672702031e1	4.572381567387523e-2
181	61	5.303738037537710e1	5.636709979953250e-2
181	62	3.566993297367130e1	3.790931334728972e-2
181	63	2.947744870040211e1	3.132806109523752e-2
181	64	2.343426569698193e1	2.490548333876208e-2
181	65	1.830709859907614e1	1.945642953084236e-2
181	66	1.897895270879802e1	2.017046305560146e-2
181	67	7.856552443787057e0	8.349791647794168e-3
181	68	2.279893756153599e1	2.423026891145304e-2
181	69	1.034588086626273e1	1.099540164267698e-2
181	70	4.031669683028016e0	4.284780390237627e-3
181	71	1.738746909811004e0	1.847906512308561e-3
181	72	1.606106490276363e1	1.706938845496117e-2
181	73	1.745762278536688e1	1.855362310206052e-2
181	74	3.897366625740321e0	4.142045704249395e-3
181	75	5.489611415702726e-1	5.834252603343598e-4
181	76	2.459503062136901e0	2.613912180042146e-3
181	77	1.018805124544054e1	1.082766338099735e-2
181	78	2.762005431811784e0	2.935405834901754e-3
181	79	7.255676650401911e0	7.711192501811687e-3
181	80	1.250414150361533e1	1.328915921286677e-2
181	81	8.702854707860157e0	9.249225289538008e-3
181	82	1.825347103307051e1	1.939943519319502e-2
181	83	1.582408664322881e1	1.681753255425534e-2
181	84	2.304867401203606e1	2.449568397021514e-2
181	85	2.739068774243422e1	2.911029199836577e-2
181	86	3.105949467780879e1	3.300942889403875e-2
181	87	3.869102221874374e1	4.112006843690857e-2
181	88	4.797662674988507e1	5.098862894275186e-2
181	89	6.249039708195761e1	6.641358272035650e-2
181	90	9.363000439808251e1	9.950815377351410e-2
181	91	9.363000439808251e1	9.950815377351410e-2
181	92	6.249039708195761e1	6.641358272035650e-2
181	93	4.797662674988507e1	5.098862894275186e-2
181	94	3.869102221874374e1	4.112006843690857e-2
181	95	3.105949467780879e1	3.300942889403875e-2
181	96	2.739068774243422e1	2.911029199836577e-2
181	97	2.304867401203606e1	2.449568397021514e-2
181	98	1.582408664322881e1	1.681753255425534e-2
181	99	1.825347103307051e1	1.939943519319502e-2
181	100	8.702854707860157e0	9.249225289538008e-3
181	101	1.250414150361533e1	1.328915921286677e-2
181	102	7.255676650401911e0	7.711192501811687e-3
181	103	2.762005431811784e0	2.935405834901754e-3
181	104	1.018805124544054e1	1.082766338099735e-2
181	105	2.459503062136901e0	2.613912180042146e-3
181	106	5.489611415702726e-1	5.834252603343598e-4
181	107	3.897366625740321e0	4.142045704249395e-3
181	108	1.745762278536688e1	1.855362310206052e-2
181	109	1.606106490276363e1	1.706938845496117e-2
181	110	1.738746909811004e0	1.847906512308561e-3
181	111	4.031669683028016e0	4.284780390237627e-3
181	112	1.034588086626273e1	1.099540164267698e-2
181	113	2.279893756153599e1	2.423026891145304e-2
181	114	7.856552443787057e0	8.349791647794168e-3
181	115	1.897895270879802e1	2.017046305560146e-2
181	116	1.830709859907614e1	1.945642953084236e-2
181	117	2.343426569698193e1	2.490548333876208e-2
181	118	2.947744870040211e1	3.132806109523752e-2
181	119	3.566993297367130e1	3.790931334728972e-2
181	120	5.303738037537710e1	5.636709979953250e-2
181	121	4.302281672702031e1	4.572381567387523e-2
181	122	1.721325644363372e1	1.829391529080303e-2
181	123	5.662075047467170e0	6.017543608190613e-3
181	124	2.943192124467142e-1	3.127967539777984e-4
181	125	5.433642792825896e0	5.774770235831998e-3
181	126	8.093598543033746e0	8.601719647230792e-3
181	127	7.320815807692269e0	7.780421135538621e-3
181	128	1.503051718489771e1	1.597414231629448e-2
181	129	2.662892741214980e1	2.830070788511266e-2
181	130	1.241632049464744e1	1.319582474683634e-2
181	131	1.949640366765998e1	2.072039990453899e-2
181	132	1.945723417002297e1	2.067877132170219e-2
181	133	2.477947851430773e1	2.633514944574455e-2
181	134	3.249932826674586e1	3.453965612298412e-2
181	135	4.359545691882949e1	4.633240656981467e-2
181	136	1.420768763950519e1	1.509965502497500e-2
181	137	7.769699744671579e0	8.257486282705402e-3
181	138	1.549530721308157e1	1.646811214887373e-2
181	139	2.341373650193036e1	2.488366530819410e-2
181	140	2.578816461653215e1	2.740716148306759e-2
181	141	1.995770815451775e1	2.121066537135974e-2
181	142	3.188011475088949e1	3.388156800101309e-2
181	143	3.298884570485085e1	3.505990576751758e-2
181	144	4.285341781004855e1	4.554378178850420e-2
181	145	5.351658532770572e0	5.687638953407750e-3
181	146	2.433451285126877e1	2.586224856417073e-2
181	147	3.656777670992292e1	3.886352426659779e-2
181	148	4.409641478661572e1	4.686481488125489e-2
181	149	4.319490704630046e1	4.590670992945014e-2
181	150	4.516434780439614e1	4.799979339200335e-2
181	151	1.997572907000028e1	2.122981765102162e-2
181	152	4.018717739899513e1	4.271015316137904e-2
181	153	4.708609557962652e1	5.004218967683626e-2
181	154	4.721164532222710e1	5.017562150964711e-2
181	155	6.447604729134213e1	6.852389327353950e-2
181	156	4.745326471367142e1	5.043240991538381e-2
181	157	4.900190937552972e1	5.207827944346304e-2
181	158	6.039839103552361e1	6.419023924513244e-2
181	159	5.273344522625989e1	5.604408341445423e-2
181	160	5.900865161832273e1	6.271325113089531e-2
181	161	4.937330340723832e1	5.247298982135321e-2
181	162	6.007892417449156e1	6.385071605769393e-2
181	163	5.649074404306553e1	6.003726776640750e-2
181	164	7.108630685286984e1	7.554914900390036e-2
181	165	7.200082025543126e1	7.652107612144181e-2
181	166	6.843651364027441e1	7.273300014048795e-2
181	167	8.578582372980807e1	9.117151060892333e-2
181	168	8.898521498506472e1	9.457176161880403e-2
181	169	8.254912691772871e1	8.773161197637309e-2
181	170	9.316174676673232e1	9.901049863950484e-2
181	171	9.376474075549946e1	9.965134896248073e-2
181	172	1.001452425501702e2	1.064324225917935e-1
181	173	1.100224719884373e2	1.169297505810197e-1
181	174	1.188507097048862e2	1.263122305016927e-1
181	175	1.242074039235747e2	1.320052212844836e-1
181	176	1.348487004526301e2	1.433145849673127e-1
181	177	1.477770208819579e2	1.570545533202476e-1
181	178	1.643409491702101e2	1.746583752339270e-1
181	179	1.875761491013951e2	1.993522953354415e-1
181	180	2.271936060328615e2	2.414569606272512e-1
182	1	2.287662429752684e2	2.415364649907957e-1
182	3	1.659487828146622e2	1.752123995624306e-1
182	5	1.367170374751366e2	1.443488755433581e-1
182	9	1.026889212580657e2	1.084212369439175e-1
182	11	9.206615532308481e1	9.720548544583776e-2
182	15	7.211661734727672e1	7.614232150080917e-2
182	17	7.097651017311472e1	7.493857110050424e-2
182	19	6.354406844542644e1	6.709123454504057e-2
182	23	6.347911604560240e1	6.702265636304078e-2
182	25	4.777200547646905e1	5.043874121565523e-2
182	27	5.090903880051812e1	5.375089046370252e-2
182	29	3.937741172831745e1	4.157554325169001e-2
182	31	4.895855530721927e1	5.169152680118333e-2
182	33	2.802194179083692e1	2.958618664322913e-2
182	37	4.673300395884704e1	4.934174040634604e-2
182	41	2.798789266337044e1	2.955023682048731e-2
182	43	1.887257602584091e1	1.992608367067714e-2
182	45	4.403300689444021e0	4.649102371868835e-3
182	47	3.565887392849194e1	3.764942870164426e-2
182	51	1.703117543782990e1	1.798189215502492e-2
182	53	1.604325399096587e1	1.693882281550733e-2
182	55	1.145894392714637e1	1.209860673801379e-2
182	57	4.066553085580614e0	4.293556794980198e-3
182	59	1.359844017367162e1	1.435753425077034e-2
182	61	6.671691645045405e1	7.044119772632304e-2
182	67	8.487708569873307e0	8.961510654615741e-3
182	69	8.844720861239491e0	9.338452137298456e-3
182	71	2.879287979248318e-1	3.040016005653923e-4
182	73	3.003164427095660e1	3.170807502334221e-2
182	75	7.261234021762144e0	7.666571668429828e-3
182	79	3.675201338014936e0	3.880358954050480e-3
182	81	6.191289465469809e-1	6.536900513709092e-4
182	83	1.351914977104805e1	1.427381768792298e-2
182	85	1.912029023684621e1	2.018762581988607e-2
182	87	3.760803092166955e1	3.970739181596223e-2
182	89	5.412498442445282e1	5.714635706535397e-2
182	93	5.412498442445282e1	5.714635706535397e-2
182	95	3.760803092166955e1	3.970739181596223e-2
182	97	1.912029023684621e1	2.018762581988607e-2
182	99	1.351914977104805e1	1.427381768792298e-2
182	101	6.191289465469809e-1	6.536900513709092e-4
182	103	3.675201338014936e0	3.880358954050480e-3
182	107	7.261234021762144e0	7.666571668429828e-3
182	109	3.003164427095660e1	3.170807502334221e-2
182	111	2.879287979248318e-1	3.040016005653923e-4
182	113	8.844720861239491e0	9.338452137298456e-3
182	115	8.487708569873307e0	8.961510654615741e-3
182	121	6.671691645045405e1	7.044119772632304e-2
182	123	1.359844017367162e1	1.435753425077034e-2
182	125	4.066553085580614e0	4.293556794980198e-3
182	127	1.145894392714637e1	1.209860673801379e-2
182	129	1.604325399096587e1	1.693882281550733e-2
182	131	1.703117543782990e1	1.798189215502492e-2
182	135	3.565887392849194e1	3.764942870164426e-2
182	137	4.403300689444021e0	4.649102371868835e-3
182	139	1.887257602584091e1	1.992608367067714e-2
182	141	2.798789266337044e1	2.955023682048731e-2
182	145	4.673300395884704e1	4.934174040634604e-2
182	149	2.802194179083692e1	2.958618664322913e-2
182	151	4.895855530721927e1	5.169152680118333e-2
182	153	3.937741172831745e1	4.157554325169001e-2
182	155	5.090903880051812e1	5.375089046370252e-2
182	157	4.777200547646905e1	5.043874121565523e-2
182	159	6.347911604560240e1	6.702265636304078e-2
182	163	6.354406844542644e1	6.709123454504057e-2
182	165	7.097651017311472e1	7.493857110050424e-2
182	167	7.211661734727672e1	7.614232150080917e-2
182	171	9.206615532308481e1	9.720548544583776e-2
182	173	1.026889212580657e2	1.084212369439175e-1
182	177	1.367170374751366e2	1.443488755433581e-1
182	179	1.659487828146622e2	1.752123995624306e-1
182	181	2.287662429752684e2	2.415364649907957e-1
183	1	2.303406289108455e2	2.416153770895273e-1
183	2	1.902819086825166e2	1.995958565235841e-1
183	4	1.510414799237085e2	1.584346812826158e-1
183	5	1.379397609088704e2	1.446916573303960e-1
183	7	1.170439061459394e2	1.227729890866460e-1
183	8	1.138578346034536e2	1.194309652291445e-1
183	10	9.849892195429604e1	1.033202621848820e-1
183	11	9.471021474595845e1	9.934610475919128e-2
183	13	7.905571201507790e1	8.292534304487503e-2
183	14	7.431939676854138e1	7.795719391843615e-2
183	16	7.421096625159232e1	7.784345592803238e-2
183	17	7.215141521871006e1	7.568309367757774e-2
183	19	6.571647077611064e1	6.893317059453101e-2
183	20	5.670745875147136e1	5.948318407747667e-2
183	22	5.733892551299037e1	6.014555997019411e-2
183	23	6.888035063257531e1	7.225191652398470e-2
183	25	5.121302110088747e1	5.371980385611523e-2
183	26	3.184711089279805e1	3.340596812624700e-2
183	28	4.137329648059561e1	4.339844289678087e-2
183	29	4.234496112907870e1	4.441766873443660e-2
183	31	5.132617844538373e1	5.383850004354074e-2
183	32	4.058871726713375e1	4.257545998050793e-2
183	34	3.414987838501021e1	3.582145183231823e-2
183	35	2.951671654910123e1	3.096150528535780e-2
183	37	5.190881787028327e1	5.444965859173077e-2
183	38	3.777906015476506e1	3.962827534396694e-2
183	40	2.572978979723610e1	2.698921546619413e-2
183	41	3.116037889067317e1	3.268562186151108e-2
183	43	1.523623190367755e1	1.598201730297179e-2
183	44	1.396719312662645e1	1.465086142262073e-2
183	46	6.027378800121232e1	6.322407855439108e-2
183	47	3.706024877757484e1	3.887427947803015e-2
183	49	2.543087133251852e1	2.667566549494821e-2
183	50	2.934262443160048e1	3.077889168038004e-2
183	52	5.036549451302051e0	5.283079240776959e-3
183	53	2.041158156700381e1	2.141069076968671e-2
183	55	2.004818278641699e1	2.102950429025175e-2
183	56	5.398028194938154e0	5.662251701000163e-3
183	58	2.392576280292142e0	2.509688468385638e-3
183	59	1.079675882114452e1	1.132524021598122e-2
183	62	4.625843247045631e1	4.852269726694960e-2
183	64	2.238659189457359e1	2.348237420351193e-2
183	65	2.005484389245593e1	2.103649144512339e-2
183	67	1.452903120100762e1	1.524020043261971e-2
183	68	8.276493557088095e0	8.681612624010366e-3
183	70	6.911073103993296e0	7.249357362660250e-3
183	71	1.711565668639174e0	1.795343645613671e-3
183	73	2.438035553970224e1	2.557372889513954e-2
183	74	1.479296514211541e1	1.551705345246697e-2
183	76	2.063261510312846e0	2.164254348899511e-3
183	77	6.247922031760391e0	6.553746270763411e-3
183	79	2.281783273286080e-1	2.393472348401814e-4
183	80	1.154870345283273e1	1.211399114800248e-2
183	82	1.210493965128465e1	1.269745408059620e-2
183	83	2.044300816427091e1	2.144365564082227e-2
183	85	2.071078357622572e1	2.172453816441652e-2
183	86	2.891767754119261e1	3.033314442487237e-2
183	88	3.907408175958105e1	4.098668586349281e-2
183	89	4.963257647545047e1	5.206199938649264e-2
183	91	9.498287233330238e1	9.963210843163903e-2
183	92	9.498287233330238e1	9.963210843163903e-2
183	94	4.963257647545047e1	5.206199938649264e-2
183	95	3.907408175958105e1	4.098668586349281e-2
183	97	2.891767754119261e1	3.033314442487237e-2
183	98	2.071078357622572e1	2.172453816441652e-2
183	100	2.044300816427091e1	2.144365564082227e-2
183	101	1.210493965128465e1	1.269745408059620e-2
183	103	1.154870345283273e1	1.211399114800248e-2
183	104	2.281783273286080e-1	2.393472348401814e-4
183	106	6.247922031760391e0	6.553746270763411e-3
183	107	2.063261510312846e0	2.164254348899511e-3
183	109	1.479296514211541e1	1.551705345246697e-2
183	110	2.438035553970224e1	2.557372889513954e-2
183	112	1.711565668639174e0	1.795343645613671e-3
183	113	6.911073103993296e0	7.249357362660250e-3
183	115	8.276493557088095e0	8.681612624010366e-3
183	116	1.452903120100762e1	1.524020043261971e-2
183	118	2.005484389245593e1	2.103649144512339e-2
183	119	2.238659189457359e1	2.348237420351193e-2
183	121	4.625843247045631e1	4.852269726694960e-2
183	124	1.079675882114452e1	1.132524021598122e-2
183	125	2.392576280292142e0	2.509688468385638e-3
183	127	5.398028194938154e0	5.662251701000163e-3
183	128	2.004818278641699e1	2.102950429025175e-2
183	130	2.041158156700381e1	2.141069076968671e-2
183	131	5.036549451302051e0	5.283079240776959e-3
183	133	2.934262443160048e1	3.077889168038004e-2
183	134	2.543087133251852e1	2.667566549494821e-2
183	136	3.706024877757484e1	3.887427947803015e-2
183	137	6.027378800121232e1	6.322407855439108e-2
183	139	1.396719312662645e1	1.465086142262073e-2
183	140	1.523623190367755e1	1.598201730297179e-2
183	142	3.116037889067317e1	3.268562186151108e-2
183	143	2.572978979723610e1	2.698921546619413e-2
183	145	3.777906015476506e1	3.962827534396694e-2
183	146	5.190881787028327e1	5.444965859173077e-2
183	148	2.951671654910123e1	3.096150528535780e-2
183	149	3.414987838501021e1	3.582145183231823e-2
183	151	4.058871726713375e1	4.257545998050793e-2
183	152	5.132617844538373e1	5.383850004354074e-2
183	154	4.234496112907870e1	4.441766873443660e-2
183	155	4.137329648059561e1	4.339844289678087e-2
183	157	3.184711089279805e1	3.340596812624700e-2
183	158	5.121302110088747e1	5.371980385611523e-2
183	160	6.888035063257531e1	7.225191652398470e-2
183	161	5.733892551299037e1	6.014555997019411e-2
183	163	5.670745875147136e1	5.948318407747667e-2
183	164	6.571647077611064e1	6.893317059453101e-2
183	166	7.215141521871006e1	7.568309367757774e-2
183	167	7.421096625159232e1	7.784345592803238e-2
183	169	7.431939676854138e1	7.795719391843615e-2
183	170	7.905571201507790e1	8.292534304487503e-2
183	172	9.471021474595845e1	9.934610475919128e-2
183	173	9.849892195429604e1	1.033202621848820e-1
183	175	1.138578346034536e2	1.194309652291445e-1
183	176	1.170439061459394e2	1.227729890866460e-1
183	178	1.379397609088704e2	1.446916573303960e-1
183	179	1.510414799237085e2	1.584346812826158e-1
183	181	1.902819086825166e2	1.995958565235841e-1
183	182	2.303406289108455e2	2.416153770895273e-1
184	1	2.319167542818439e2	2.416937046630084e-1
184	3	1.680150207369331e2	1.750980558808236e-1
184	5	1.398165134175412e2	1.457107797390225e-1
184	7	1.192388866573794e2	1.242656587936337e-1
184	9	1.062908678677971e2	1.107717883788329e-1
184	11	9.591474016728424e1	9.995823266243269e-2
184	13	8.235208167120732e1	8.582381108022842e-2
184	15	7.569739931478451e1	7.888858625328583e-2
184	17	7.477106808684148e1	7.792320353688884e-2
184	19	6.507543696769896e1	6.781883220119977e-2
184	21	6.180376667361460e1	6.440923759790436e-2
184	25	4.870753537479079e1	5.076090645624968e-2
184	27	5.229316080067368e1	5.449769164625937e-2
184	29	3.844906918849701e1	4.006997252867162e-2
184	31	5.576053967532215e1	5.811124534693588e-2
184	33	3.585124282553208e1	3.736262919903371e-2
184	35	2.743716578703095e1	2.859383861703091e-2
184	37	6.031490907292326e1	6.285761399769887e-2
184	39	3.183679087080099e1	3.317893937405685e-2
184	41	3.864869142629545e1	4.027801027193872e-2
184	43	2.090492971271314e1	2.178622205899417e-2
184	45	5.882649904332871e0	6.130645683691392e-3
184	47	4.111676846964384e1	4.285013441988043e-2
184	49	2.026053293835849e1	2.111465935043111e-2
184	51	1.671227532728378e1	1.741681729596208e-2
184	53	2.366328159819418e1	2.466085821036040e-2
184	55	4.803684140726594e0	5.006193793968786e-3
184	57	5.172461018008068e0	5.390517254946063e-3
184	59	6.857492280301619e0	7.146584640063815e-3
184	61	4.405502927322954e1	4.591226393736107e-2
184	63	3.673529028625381e1	3.828394558491282e-2
184	65	2.626019203771371e1	2.736724700382694e-2
184	67	2.304967934250229e1	2.402138822973312e-2
184	71	6.340121115520272e0	6.607402579289308e-3
184	73	1.202143107016163e1	1.252822039397531e-2
184	75	9.939554876911128e0	1.035857822493678e-2
184	77	2.559459540748766e-2	2.667359071379865e-5
184	79	1.224859382600244e1	1.276495968515175e-2
184	81	7.964182476628967e0	8.299929745693938e-3
184	83	1.381736010308063e1	1.439986068413967e-2
184	85	1.404935602253211e1	1.464163689135058e-2
184	87	3.021160020821421e1	3.148523529803753e-2
184	89	4.533230879605399e1	4.724338993003718e-2
